"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00102092","1928-03","48.5","-116.866667","746.2","COOLIN, ID US","17",",6","11",",6","0",",6","","","1",",6","","","","","38",",,6,05,","16.0",",,6,09,","106.7",",,,6","51",",,,6"
"USC00102092","1928-04","48.5","-116.866667","746.2","COOLIN, ID US","16",",6","12",",6","0",",6","0",",6","","","","","0",",,6,30,+","","","13.2",",,6,30,","89.4",",,,6","",""
"USC00102092","1928-06","48.5","-116.866667","746.2","COOLIN, ID US","14",",6","8",",6","0",",6","","","","","","","","","","","15.2",",,6,02,","58.1",",,,6","",""
"USC00102092","1928-07","48.5","-116.866667","746.2","COOLIN, ID US","10",",6","5",",6","0",",6","","","","","","","","","","","7.6",",,6,01,","36.0",",,,6","",""
"USC00102092","1928-08","48.5","-116.866667","746.2","COOLIN, ID US","5",",6","3",",6","0",",6","","","","","","","","","","","5.1",",,6,25,","12.4",",,,6","",""
"USC00102092","1928-09","48.5","-116.866667","746.2","COOLIN, ID US","0",",6","0",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0",",,6,30,+","0.0",",T,6,29,+","0.0",",T,,6","0",",,,6"
"USC00102092","1928-10","48.5","-116.866667","746.2","COOLIN, ID US","9","2,6","7","2,6","0","2,6","","","0",",6","","","","","0",",T,6,31,+","21.6","2,,6,03,","74.1","2,,,6","0",",T,,6"
"USC00102092","1928-11","48.5","-116.866667","746.2","COOLIN, ID US","11",",6","6",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0",",T,6,29,+","19.1",",,6,09,","62.0",",,,6","0",",T,,6"
"USC00102092","1928-12","48.5","-116.866667","746.2","COOLIN, ID US","9",",6","7",",6","1",",6","14","4,6","5",",6","","","381","4,,6,31,","203",",,6,25,","30.2",",,6,10,","95.7",",,,6","648",",,,6"
"USC00102092","1929-02","48.5","-116.866667","746.2","COOLIN, ID US","5",",6","1",",6","0",",6","28",",6","2",",6","","","635",",,6,01,","127",",,6,01,","6.4",",,6,01,","10.7",",,,6","191",",,,6"
"USC00102092","1929-03","48.5","-116.866667","746.2","COOLIN, ID US","12",",6","8",",6","0",",6","22",",6","0","1,6","","","483",",,6,01,","0","1,T,6,31,+","13.2",",,6,28,","69.2",",,,6","0","1,T,,6"
"USC00102092","1929-04","48.5","-116.866667","746.2","COOLIN, ID US","7",",6","4",",6","1",",6","2",",6","2",",6","","","76",",,6,08,+","84",",,6,07,","28.7",",,6,14,","71.2",",,,6","135",",,,6"
"USC00102092","1929-05","48.5","-116.866667","746.2","COOLIN, ID US","11",",6","5",",6","0",",6","0",",6","0",",6","","","0",",,6,31,+","0",",,6,31,+","8.6",",,6,09,","28.9",",,,6","0",",,,6"
"USC00102092","1929-06","48.5","-116.866667","746.2","COOLIN, ID US","12",",6","8",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0",",,6,30,+","17.8",",,6,13,","81.7",",,,6","0",",,,6"
"USC00102092","1929-07","48.5","-116.866667","746.2","COOLIN, ID US","0",",6","0",",6","0",",6","","","","","","","","","","","0.0",",T,6,19,+","0.0",",T,,6","",""
"USC00102092","1929-08","48.5","-116.866667","746.2","COOLIN, ID US","3",",6","1",",6","0",",6","","","","","","","","","","","2.5",",,6,26,","4.3",",,,6","",""
"USC00102092","1929-10","48.5","-116.866667","746.2","COOLIN, ID US","6",",6","2",",6","0",",6","0",",6","0",",6","","","0",",,6,31,+","0",",,6,31,+","20.6",",,6,27,","30.3",",,,6","0",",,,6"
"USC00102092","1929-11","48.5","-116.866667","746.2","COOLIN, ID US","2",",6","1",",6","0",",6","0","2,6","0","2,6","","","0","2,,6,30,+","0","2,T,6,24,","5.1",",,6,09,","6.1",",,,6","0","2,T,,6"
"USC00102092","1929-12","48.5","-116.866667","746.2","COOLIN, ID US","13",",6","11",",6","2",",6","","","5","1,6","","","","","114","1,,6,13,","31.8",",,6,14,","137.5",",,,6","383","1,,,6"
"USC00102092","1930-01","48.5","-116.866667","746.2","COOLIN, ID US","7","1,6","4","1,6","0","1,6","31",",6","7","1,6","","","229",",,6,31,+","102","1,,6,29,","8.9","1,,6,29,","23.2","1,,,6","405","1,,,6"
"USC00102092","1930-02","48.5","-116.866667","746.2","COOLIN, ID US","12",",6","8",",6","0",",6","27","1,6","5","1,6","","","381","1,,6,04,","140","1,,6,01,","17.5",",,6,19,","99.1",",,,6","478","1,,,6"
"USC00102092","1930-03","48.5","-116.866667","746.2","COOLIN, ID US","5",",6","2",",6","0",",6","15",",6","0",",6","","","152",",,6,04,+","0",",T,6,21,+","12.7",",,6,21,","17.8",",,,6","0",",T,,6"
"USC00102092","1930-04","48.5","-116.866667","746.2","COOLIN, ID US","9",",6","6",",6","0",",6","","","","","","","","","","","23.4",",,6,24,","61.9",",,,6","",""
"USC00102092","1930-05","48.5","-116.866667","746.2","COOLIN, ID US","12",",6","9",",6","0",",6","0",",","","","","","0",",,6,31,+","","","16.5",",,6,20,","58.2",",,,6","",""
"USC00102092","1930-06","48.5","-116.866667","746.2","COOLIN, ID US","12",",6","5",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0",",,6,30,+","19.1",",,6,21,","54.5",",,,6","0",",,,6"
"USC00102092","1930-07","48.5","-116.866667","746.2","COOLIN, ID US","3",",6","0",",6","0",",6","0",",6","0",",6","","","0",",,6,31,+","0",",,6,31,+","2.3",",,6,11,","5.1",",,,6","0",",,,6"
"USC00102092","1930-08","48.5","-116.866667","746.2","COOLIN, ID US","5",",6","3",",6","1",",6","0",",6","0",",6","","","0",",,6,31,+","0",",,6,31,+","28.2",",,6,20,","41.7",",,,6","0",",,,6"
"USC00102092","1930-09","48.5","-116.866667","746.2","COOLIN, ID US","8",",6","3",",6","0",",6","0",",6","0",",6","","","0",",,6,30,+","0",",,6,30,+","11.9",",,6,09,","23.9",",,,6","0",",,,6"
