"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00154601","1985-03","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","15",",0","9",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,31,","125.2",",,,0","0",",,,0"
"USC00154601","1985-04","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","7",",0","2",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",T,0,09,","17.8",",,0,15,","37.6",",,,0","0",",T,,0"
"USC00154601","1985-05","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","13",",0","10",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","10.9",",,0,28,+","66.0",",,,0","0",",,,0"
"USC00154601","1985-06","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","15",",0","10",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","29.5",",,0,12,","99.9",",,,0","0",",,,0"
"USC00154601","1985-07","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","10",",0","9",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","35.3",",,0,03,","109.2",",,,0","0",",,,0"
"USC00154601","1985-08","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","11",",0","9",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","67.8",",,0,01,","158.9",",,,0","0",",,,0"
"USC00154601","1985-09","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","3",",0","2",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","16.3",",,0,24,","30.6",",,,0","0",",,,0"
"USC00154601","1985-10","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","7",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,30,+","140.6",",,,0","0",",,,0"
"USC00154601","1985-11","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","18",",0","11",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","52.1",",,0,03,","178.0",",,,0","0",",,,0"
"USC00154601","1985-12","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","7",",0","3",",0","0",",0","","","","","","","","","","","19.1",",,0,12,","33.4",",,,0","",""
"USC00154601","1986-01","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","4",",0","3",",0","0",",0","","","","","","","","","","","22.9",",,0,19,","33.1",",,,0","",""
"USC00154601","1986-02","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","14","3,0","10","3,0","0","3,0","","","3",",0","1","","","","102",",,0,11,","24.9","3,,0,07,","101.5","3,,,0","178",",,,0"
"USC00154601","1986-03","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","7",",0","5",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",T,0,07,+","25.4",",,0,13,","63.3",",,,0","0",",T,,0"
"USC00154601","1986-04","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","8",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","22.4",",,0,21,","52.1",",,,0","0",",,,0"
"USC00154601","1986-05","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","14",",0","9",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,14,","102.1",",,,0","0",",,,0"
"USC00154601","1986-06","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","3",",0","3",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,07,","81.8",",,,0","0",",,,0"
"USC00154601","1986-07","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","6",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","56.1",",,0,02,","168.4",",,,0","0",",,,0"
"USC00154601","1986-08","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","10",",0","8",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","13.0",",,0,11,","63.8",",,,0","0",",,,0"
"USC00154601","1986-09","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","5",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,19,+","70.7",",,,0","0",",,,0"
"USC00154601","1986-10","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","12",",0","7",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,04,","61.2",",,,0","0",",,,0"
"USC00154601","1986-11","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","10",",0","9",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","47.2",",,0,26,","116.5",",,,0","0",",,,0"
"USC00154601","1986-12","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","8",",0","7",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,02,","83.5",",,,0","0",",,,0"
"USC00154601","1987-01","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","4",",0","0",",0","","","","","","","","","","","7.6",",,0,18,","27.4",",,,0","",""
"USC00154601","1987-02","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","5",",0","0",",0","","","","","","","","","","","16.5",",,0,02,","42.2",",,,0","",""
"USC00154601","1987-03","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","","","","","","","0","1,0","0","1,0","","","0","1,,0,31,+","0","1,,0,31,+","","","","","0","1,,,0"
"USC00154601","1987-04","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9","4,0","6","4,0","0","4,0","0","5,0","0","4,0","","","0","5,,0,30,+","0","4,,0,30,+","22.1","4,,0,15,","55.4","4,,,0","0","4,,,0"
"USC00154601","1987-05","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","54.4",",,0,20,","79.0",",,,0","0",",,,0"
"USC00154601","1987-06","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","16",",0","10",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","25.1",",,0,28,","130.5",",,,0","0",",,,0"
"USC00154601","1987-07","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","13",",0","12",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","37.1",",,0,10,","201.8",",,,0","0",",,,0"
"USC00154601","1987-08","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","5",",0","3",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,28,+","111.8",",,,0","0",",,,0"
"USC00154601","1987-09","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","13.2",",,0,30,","39.0",",,,0","0",",,,0"
"USC00154601","1987-10","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","9",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","7.1",",,0,27,","19.8",",,,0","0",",,,0"
"USC00154601","1987-11","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","11",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","16.3",",,0,29,","51.9",",,,0","0",",,,0"
"USC00154601","1987-12","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","12",",0","5",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","30.5",",,0,26,","106.4",",,,0","0",",,,0"
"USC00154601","1988-01","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","6","1,0","4","1,0","1","1,0","0","3,0","1",",0","","","0","3,,0,31,+","25",",,0,26,","54.6","1,,0,20,","76.9","1,,,0","25",",,,0"
"USC00154601","1988-02","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","10",",0","8",",0","1",",0","0","3,0","0","1,0","","","0","3,,0,29,+","0","1,T,0,21,","41.7",",,0,02,","109.0",",,,0","0","1,T,,0"
"USC00154601","1988-03","38.38333","-85.4","259.1","LAGRANGE ST POLICE, KY US","12",",0","7",",0","0",",0","0","1,0","0","1,0","","","0","1,,0,31,+","0","1,T,0,16,+","17.8",",,0,03,","79.6",",,,0","0","1,T,,0"
