"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00291454","1966-04","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","0.0","1,0","10",",0","2",",0","0",",0","2",",0","3",",0","0",",0","13",",0","1","1,0","5","1,0","0","1,0","-11.1",",0,20,","51",",,0,04,","51",",,0,20,","8.4",",,0,14,","22.8","1,0,02,","","","","","304.8","1,0","","","","","20.7",",,,0","114",",,,0","7.79","1,0","15.66","1,,,0","-0.07",",,,0","6923","1,,,0"
"USC00291454","1966-05","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","0.9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","19",",0","0",",0","-3.9",",0,12,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,31,","28.9",",0,30,","275.2",",,,0","","","136.2",",0","7.52",",,,0","22.51",",,,0","16.4",",,,0","0",",,,0","13.97",",0","22.08",",,,0","5.85",",,,0","6621",",,,0"
"USC00291454","1966-06","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","13.7",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","2.8",",0,09,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,17,","30.0",",0,11,","288.1",",,,0","","","49.1",",0","10.32",",,,0","25.51",",,,0","51.3",",,,0","0",",,,0","17.15",",0","24.68",",,,0","9.63",",,,0","7628",",,,0"
"USC00291454","1966-07","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","95.0",",0","19",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","11.7",",0,23,","0",",,0,31,+","0",",,0,31,+","65.5",",,0,20,","32.8",",0,05,","","","0.3","0","0.3",",0","13.71","1,,,0","28.78","1,,,0","220.2",",,,0","0",",,,0","21.39",",0","28.30",",,,0","14.48",",,,0","4752",",,,0"
"USC00291454","1966-08","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","17.2",",0","15",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","8.3",",0,23,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,20,","27.2",",0,27,+","186.2","4,,,0","29.2","0","28.9",",0","12.36",",,,0","27.07",",,,0","123.2",",,,0","0",",,,0","17.96",",0","24.23",",,,0","11.69",",,,0","4078",",,,0"
"USC00291454","1966-09","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","1.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","0",",0","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,06,","26.1",",0,24,+","168.8","1,,,0","108.3","0","79.1",",0","10.31",",,,0","24.85",",,,0","51.3",",,,0","0",",,,0","15.75",",0","22.76",",,,0","8.74",",,,0","4133",",,,0"
"USC00291454","1966-10","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","0.0",",0","3",",0","2",",0","0",",0","1",",0","2",",0","0",",0","8",",0","0",",0","5",",0","0",",0","-6.1",",0,19,+","51",",,0,14,","76",",,0,17,","6.6",",,0,17,","22.2",",0,11,+","","","362.5","0","254.2",",0","","","","","11.7",",,,0","127",",,,0","10.13",",0","17.26",",,,0","3.00",",,,0","5069",",,,0"
"USC00291454","1966-11","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","0.0","1,0","1",",0","1",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0","1,0","0","1,0","0","1,0","-10.0",",0,27,","25",",,0,01,","38",",,0,01,","8.1",",,0,01,","19.4","1,0,16,","","","710.0","0","347.5","1,0","","","","","8.1",",,,0","38",",,,0","6.45","1,0","13.20","1,,,0","-0.29",",,,0","",""
"USC00291454","1966-12","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","","","0.0",",0","3",",0","2",",0","0",",0","3","4,0","2",",0","1",",0","25",",0","8",",0","0",",0","0",",0","-17.8",",0,28,","76","4,,0,27,","71",",,0,27,","4.6",",,0,27,","16.7",",0,18,","","","1257.5","0","547.5",",0","","","","","7.6",",,,0","101",",,,0","0.67",",0","7.27",",,,0","-5.92",",,,0","",""
"USC00291454","1967-01","36.78333","-103.96667","2222.9","CAPULIN NATIONAL MONUMEN, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","","","1",",0","1",",0","25",",0","5",",0","0",",0","0",",0","-18.3",",0,07,","","","76",",,0,17,","4.3",",,0,17,","16.1",",0,30,","","","1810.0","0","552.5",",0","","","","","4.8",",,,0","94",",,,0","0.51",",0","7.06",",,,0","-6.05",",,,0","",""
