"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00193625","1895-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","2",",6","","","","","","","","","","","254",",,6,06,","32.0",",,6,06,","93.2",",,,6","330",",,,6","",""
"USC00193625","1896-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","1,6","4","1,6","1","1,6","2",",6","","","","","","","","","","","178",",,6,10,","37.1","1,,6,26,","61.9","1,,,6","249",",,,6","",""
"USC00193625","1896-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","3,6","5","3,6","1","3,6","5",",6","","","","","","","","","","","64",",,6,16,+","40.9","3,,6,06,","100.1","3,,,6","255",",,,6","",""
"USC00193625","1896-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","3",",6","4",",6","","","","","","","","","","","203",",,6,16,","56.6",",,6,04,","164.3",",,,6","521",",,,6","",""
"USC00193625","1896-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","0",",6","","","","","","","","","","","8",",,6,07,","18.0",",,6,02,","32.5",",,,6","8",",,,6","",""
"USC00193625","1896-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","31.8",",,6,31,","88.5",",,,6","","","",""
"USC00193625","1896-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","44.2",",,6,10,","108.4",",,,6","","","",""
"USC00193625","1896-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","30.7",",,6,16,","71.8",",,,6","","","",""
"USC00193625","1896-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","21.3",",,6,06,","54.3",",,,6","","","",""
"USC00193625","1896-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","66.8",",,6,10,","146.5",",,,6","","","",""
"USC00193625","1896-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","1","1,6","1","1,6","0","1,6","","","","","","","","","","","","","","","21.1","1,,6,24,","21.1","1,,,6","","","",""
"USC00193625","1896-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","0",",6","2",",6","","","","","","","","","","","152",",,6,16,","23.9",",,6,09,","51.1",",,,6","267",",,,6","",""
"USC00193625","1897-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","4","1,6","1","1,6","3",",6","","","","","","","","","","","356",",,6,28,","39.1","1,,6,28,","91.6","1,,,6","419",",,,6","",""
"USC00193625","1897-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","0",",6","2",",6","","","","","","","","","","","229",",,6,12,","22.4",",,6,23,","58.7",",,,6","254",",,,6","",""
"USC00193625","1897-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7","1,6","4","1,6","0","1,6","2",",6","","","","","","","","","","","76",",,6,14,","23.9","1,,6,24,","65.6","1,,,6","114",",,,6","",""
"USC00193625","1897-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","53.3",",,6,10,","82.8",",,,6","","","",""
"USC00193625","1897-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","45.0",",,6,04,","112.1",",,,6","","","",""
"USC00193625","1897-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","5",",6","2",",6","","","","","","","","","","","","","","","31.0",",,6,11,","81.7",",,,6","","","",""
"USC00193625","1897-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","34.0",",,6,29,","104.4",",,,6","","","",""
"USC00193625","1897-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","40.4",",,6,24,","133.2",",,,6","","","",""
"USC00193625","1897-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","25.9",",,6,02,","63.7",",,,6","","","",""
"USC00193625","1897-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","13.2",",,6,21,","20.1",",,,6","","","",""
"USC00193625","1897-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","8",",6","2",",6","2",",6","","","","","","","","","","","152",",,6,23,","64.8",",,6,03,","182.2",",,,6","267",",,,6","",""
"USC00193625","1897-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","42.9",",,6,15,","96.3",",,,6","","","",""
"USC00193625","1898-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","125.2",",,6,23,","152.4",",,,6","","","",""
"USC00193625","1898-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","26.7",",,6,30,","56.3",",,,6","","","",""
"USC00193625","1898-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","77.5",",,6,25,","177.8",",,,6","","","",""
"USC00193625","1898-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","71.6",",,6,28,","103.6",",,,6","","","",""
"USC00193625","1898-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","30.7",",,6,05,","46.4",",,,6","","","",""
"USC00193625","1898-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","92.5",",,6,13,","177.3",",,,6","","","",""
"USC00193625","1898-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","9",",6","2",",6","","","","","","","","","","","","","","","73.7",",,6,13,","193.1",",,,6","","","",""
"USC00193625","1898-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","33.5",",,6,20,","47.5",",,,6","","","",""
"USC00193625","1898-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","4",",6","","","","","","","","","","","","","","","62.2",",,6,22,","212.6",",,,6","","","",""
"USC00193625","1898-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","3",",6","2",",6","","","","","","","","","","","356",",,6,28,","48.5",",,6,19,","156.5",",,,6","458",",,,6","",""
"USC00193625","1898-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","1,6","4","1,6","1","1,6","3",",6","","","","","","","","","","","102",",,6,12,","32.5","1,,6,23,","87.1","1,,,6","203",",,,6","",""
"USC00193625","1899-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","1,6","4","1,6","2","1,6","4",",6","","","","","","","","","","","102",",,6,06,","50.8","1,,6,25,","98.3","1,,,6","242",",,,6","",""
"USC00193625","1899-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","3",",6","","","","","","","","","","","152",",,6,07,","","","118.5","1,a,,6","1066",",a,,6","",""
"USC00193625","1899-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","1,6","7","1,6","3","1,6","4",",6","","","","","","","","","","","89",",,6,26,","41.7","1,,6,23,","173.6","1,,,6","241",",,,6","",""
"USC00193625","1899-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","10.4",",,6,20,","29.0",",,,6","","","",""
"USC00193625","1899-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","27.7",",,6,07,","72.1",",,,6","","","",""
"USC00193625","1899-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","5",",6","2",",6","","","","","","","","","","","","","","","47.0",",,6,08,","112.0",",,,6","","","",""
"USC00193625","1899-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","20.6",",,6,11,","25.0",",,,6","","","",""
"USC00193625","1899-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","6",",6","3",",6","","","","","","","","","","","","","","","127.0",",,6,20,","216.4",",,,6","","","",""
"USC00193625","1899-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","40.1",",,6,31,","100.8",",,,6","","","",""
"USC00193625","1899-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","19.1",",,6,02,","43.7",",,,6","","","",""
"USC00193625","1899-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","14.0",",,6,15,","34.3",",,,6","","","",""
"USC00193625","1900-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8","2,6","6","2,6","2","2,6","2",",6","","","","","","","","","","","127",",,6,01,","32.8","2,,6,12,","112.5","2,,,6","191",",,,6","",""
"USC00193625","1900-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","5","1,6","2","1,6","1","3,6","","","","","","","","","","","165","3,,6,18,","66.0","1,,6,24,","154.6","1,,,6","165","3,,,6","",""
"USC00193625","1900-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","2,6","6","2,6","2","2,6","4",",6","","","","","","","","","","","64",",,6,31,","48.5","2,,6,16,","112.6","2,,,6","217",",,,6","",""
"USC00193625","1900-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","4","1,6","0","1,6","","","","","","","","","","","","","","","16.5","1,,6,13,","45.2","1,,,6","","","",""
"USC00193625","1900-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","3,6","5","3,6","2","3,6","","","","","","","","","","","","","","","69.6","3,,6,04,","146.6","3,,,6","","","",""
"USC00193625","1900-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","4,6","4","4,6","1","4,6","","","","","","","","","","","","","","","52.8","4,,6,23,","88.4","4,,,6","","","",""
"USC00193625","1900-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","3,6","4","3,6","1","3,6","","","","","","","","","","","","","","","59.9","3,,6,27,","78.7","3,,,6","","","",""
"USC00193625","1900-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","1,6","5","1,6","3","1,6","","","","","","","","","","","","","","","45.0","1,,6,11,","108.0","1,,,6","","","",""
"USC00193625","1900-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","2",",6","1",",6","","","","","","","","","","","","","","","46.5",",,6,05,","60.7",",,,6","","","",""
"USC00193625","1901-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","5","1,6","4","1,6","","","","","","","","","","","","","","","69.1","1,,6,22,","196.4","1,,,6","","","",""
"USC00193625","1901-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","2","1,6","2","1,6","0","1,6","","","","","","","","","","","","","","","21.3","1,,6,08,","31.7","1,,,6","","","",""
"USC00193625","1901-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","46.5",",,6,25,","69.9",",,,6","","","",""
"USC00193625","1901-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","42.9",",,6,23,","100.9",",,,6","","","",""
"USC00193625","1902-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","3,6","4","3,6","0","3,6","","","","","","","","","","","","","","","15.2","3,,6,08,","47.8","3,,,6","","","",""
"USC00193625","1902-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","1,6","5","1,6","3","1,6","3",",6","","","","","","","","","","","203",",,6,18,","59.9","1,,6,27,","179.1","1,,,6","330",",,,6","",""
"USC00193625","1902-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","41.1",",,6,12,","78.9",",,,6","","","",""
"USC00193625","1902-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","8.1",",,6,19,","17.0",",,,6","","","",""
"USC00193625","1902-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","9",",6","1",",6","","","","","","","","","","","","","","","36.8",",,6,22,","113.2",",,,6","","","",""
"USC00193625","1902-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","30.5",",,6,23,","68.7",",,,6","","","",""
"USC00193625","1902-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","26.2",",,6,02,","73.6",",,,6","","","",""
"USC00193625","1902-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","24.9",",,6,30,","78.2",",,,6","","","",""
"USC00193625","1902-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","44.7",",,6,28,","110.0",",,,6","","","",""
"USC00193625","1903-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","31.0",",,6,21,","93.8",",,,6","","","",""
"USC00193625","1903-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","3,6","6","3,6","1","3,6","1",",6","","","","","","","","","","","406",",,6,17,","49.8","3,,6,18,","115.4","3,,,6","419",",,,6","",""
"USC00193625","1903-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","2,6","3","2,6","3","2,6","","","","","","","","","","","","","","","82.0","2,,6,08,","195.3","2,,,6","","","",""
"USC00193625","1903-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","2,6","3","2,6","2","2,6","","","","","","","","","","","","","","","97.8","2,,6,17,","164.9","2,,,6","","","",""
"USC00193625","1903-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","3.0",",,6,15,","6.1",",,,6","","","",""
"USC00193625","1903-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","54.6",",,6,15,","115.3",",,,6","","","",""
"USC00193625","1903-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","26.2",",,6,19,","93.1",",,,6","","","",""
"USC00193625","1903-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","2",",6","","","","","","","","","","","","","","","56.1",",,6,07,","108.7",",,,6","","","",""
"USC00193625","1903-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","16.5",",,6,27,","29.7",",,,6","","","",""
"USC00193625","1903-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","2",",6","","","","","","","","","","","","","","","111.5",",,6,10,","146.3",",,,6","","","",""
"USC00193625","1903-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","2",",6","1",",6","2",",6","","","","","","","","","","","38",",,6,06,","26.7",",,6,18,","44.2",",,,6","63",",,,6","",""
"USC00193625","1903-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","2,6","5","2,6","0","2,6","3",",6","","","","","","","","","","","102",",,6,28,","20.8","2,,6,09,","72.3","2,,,6","242",",,,6","",""
"USC00193625","1904-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8","3,6","7","3,6","3","3,6","8",",6","","","","","","","","","","","406",",,6,09,","40.9","3,,6,09,","157.6","3,,,6","1167",",,,6","",""
"USC00193625","1904-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","1,6","6","1,6","2","1,6","7",",6","","","","","","","","","","","305",",,6,15,","35.8","1,,6,22,","99.4","1,,,6","608",",,,6","",""
"USC00193625","1904-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","1,6","5","1,6","0","1,6","","","","","","","","","","","","","","","19.6","1,,6,08,","52.3","1,,,6","","","",""
"USC00193625","1904-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","2",",6","2",",6","","","","","","","","","","","51",",,6,19,","131.3",",,6,28,","207.9",",,,6","76",",,,6","",""
"USC00193625","1904-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","30.7",",,6,09,","73.2",",,,6","","","",""
"USC00193625","1904-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","25.1",",,6,06,","51.0",",,,6","","","",""
"USC00193625","1904-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","26.2",",,6,02,","70.7",",,,6","","","",""
"USC00193625","1904-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","108.5",",,6,15,","156.7",",,,6","","","",""
"USC00193625","1904-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","33.3",",,6,13,","66.1",",,,6","","","",""
"USC00193625","1904-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","56.6",",,6,14,","61.2",",,,6","","","",""
"USC00193625","1904-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","6",",6","","","","","","","","","","","152",",,6,18,","","","","","483",",,,6","",""
"USC00193625","1905-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","2,6","4","2,6","2","2,6","3",",6","","","","","","","","","","","178",",,6,25,","36.1","2,,6,04,","97.5","2,,,6","369",",,,6","",""
"USC00193625","1905-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","3",",6","0",",6","2",",6","","","","","","","","","","","127",",,6,07,","21.8",",,6,07,","41.9",",,,6","178",",,,6","",""
"USC00193625","1905-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","4","1,6","1","1,6","","","","","","","","","","","","","","","34.5","1,,6,22,","74.3","1,,,6","","","",""
"USC00193625","1905-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","34.5",",,6,06,","68.0",",,,6","","","",""
"USC00193625","1905-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","9.4",",,6,19,","26.4",",,,6","","","",""
"USC00193625","1905-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","57.4",",,6,22,","121.4",",,,6","","","",""
"USC00193625","1905-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","21.8",",,6,14,","66.7",",,,6","","","",""
"USC00193625","1905-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","24.9",",,6,16,","68.6",",,,6","","","",""
"USC00193625","1905-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","95.8",",,6,04,","124.8",",,,6","","","",""
"USC00193625","1905-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4","2,6","4","2,6","0","2,6","","","","","","","","","","","","","","","20.8","2,,6,29,","51.8","2,,,6","","","",""
"USC00193625","1905-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","2,6","5","2,6","2","2,6","1",",6","","","","","","","","","","","76",",,6,10,","52.3","2,,6,04,","128.5","2,,,6","76",",,,6","",""
"USC00193625","1906-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","1,6","6","1,6","1","1,6","2",",6","","","","","","","","","","","152",",,6,14,","27.4","1,,6,04,","81.5","1,,,6","255",",,,6","",""
"USC00193625","1906-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","2",",6","1",",6","","","","","","","","","","","51",",,6,08,","37.1",",,6,08,","102.4",",,,6","90",",,,6","",""
"USC00193625","1906-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8","1,6","7","1,6","3","1,6","4",",6","","","","","","","","","","","229",",,6,19,+","49.5","1,,6,04,","165.8","1,,,6","661",",,,6","",""
"USC00193625","1906-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","24.9",",,6,10,","48.5",",,,6","","","",""
"USC00193625","1906-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","11.2",",,6,30,+","35.9",",,,6","","","",""
"USC00193625","1906-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","25.9",",,6,08,","52.3",",,,6","","","",""
"USC00193625","1906-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","39.4",",,6,21,","104.3",",,,6","","","",""
"USC00193625","1906-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","53.6",",,6,10,","120.6",",,,6","","","",""
"USC00193625","1906-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3","2,6","3","2,6","2","2,6","1",",6","","","","","","","","","","","38",",,6,28,","43.7","2,,6,15,","78.7","2,,,6","38",",,,6","",""
"USC00193625","1906-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","4",",6","","","","","","","","","","","152",",,6,23,","","","","","253",",,,6","",""
"USC00193625","1907-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","6",",6","","","","","","","","","","","356",",,6,05,","","","","","787",",,,6","",""
"USC00193625","1907-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","3",",6","","","","","","","","","","","76",",,6,09,+","","","","","177",",,,6","",""
"USC00193625","1907-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","0",",6","","","","","","","","","","","0",",T,6,11,+","","","","","0",",T,,6","",""
"USC00193625","1907-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","16.8",",,6,11,","45.2",",,,6","","","",""
"USC00193625","1907-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","17.0",",,6,31,","42.7",",,,6","","","",""
"USC00193625","1907-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","7",",6","4",",6","","","","","","","","","","","","","","","89.2",",,6,29,","264.9",",,,6","","","",""
"USC00193625","1907-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","0",",6","","","","","","","","","","","0",",T,6,28,+","","","","","0",",T,,6","",""
"USC00193625","1907-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","1,6","6","1,6","3","1,6","3",",6","","","","","","","","","","","178",",,6,14,","39.6","1,,6,10,","143.7","1,,,6","356",",,,6","",""
"USC00193625","1908-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","0",",6","1",",6","","","","","","","","","","","254",",,6,24,","22.9",",,6,24,","66.0",",,,6","280",",,,6","",""
"USC00193625","1908-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","4",",6","","","","","","","","","","","102",",,6,24,","","","","","293",",,,6","",""
"USC00193625","1908-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9","2,6","6","2,6","0","2,6","3",",6","","","","","","","","","","","102",",,6,01,","24.4","2,,6,19,","86.2","2,,,6","191",",,,6","",""
"USC00193625","1908-04","42.216667","-70.883333","18.3","HINGHAM 1, MA US","","","","","","","1",",6","","","","","","","","","","","25",",,6,02,","","","","","25",",,,6","",""
"USC00193625","1908-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","41.4",",,6,08,","99.7",",,,6","","","",""
"USC00193625","1908-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","17.3",",,6,16,","32.5",",,,6","","","",""
"USC00193625","1908-09","42.216667","-70.883333","18.3","HINGHAM 1, MA US","3",",6","2",",6","1",",6","","","","","","","","","","","","","","","27.4",",,6,29,","40.6",",,,6","","","",""
"USC00193625","1908-11","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","0",",6","","","","","","","","","","","0",",T,6,17,+","14.2",",,6,15,","28.2",",,,6","0",",T,,6","",""
"USC00193625","1908-12","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6","2,6","4","2,6","2","2,6","3",",6","","","","","","","","","","","51",",,6,12,","40.4","2,,6,07,","86.1","2,,,6","101",",,,6","",""
"USC00193625","1909-01","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","1",",6","4",",6","","","","","","","","","","","127",",,6,30,","40.1",",,6,18,","135.8",",,,6","317",",,,6","",""
"USC00193625","1909-02","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5","1,6","4","1,6","3","1,6","2",",6","","","","","","","","","","","76",",,6,09,","42.7","1,,6,16,","126.5","1,,,6","101",",,,6","",""
"USC00193625","1909-03","42.216667","-70.883333","18.3","HINGHAM 1, MA US","8",",6","6",",6","1",",6","2",",6","","","","","","","","","","","51",",,6,04,","41.4",",,6,26,","95.5",",,,6","89",",,,6","",""
"USC00193625","1909-05","42.216667","-70.883333","18.3","HINGHAM 1, MA US","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","16.0",",,6,23,","60.5",",,,6","","","",""
"USC00193625","1909-06","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","34.0",",,6,06,","75.6",",,,6","","","",""
"USC00193625","1909-07","42.216667","-70.883333","18.3","HINGHAM 1, MA US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","5.3",",,6,18,","19.6",",,,6","","","",""
"USC00193625","1909-08","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","47.8",",,6,18,","92.2",",,,6","","","",""
"USC00193625","1909-10","42.216667","-70.883333","18.3","HINGHAM 1, MA US","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","15.2",",,6,25,","39.5",",,,6","","","",""
