"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013947","1949-01","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","0.0","X","0.0","2,X","11",",X","8",",X","1",",X","15",",X","3",",X","3","1,X","30","1,X","18","1,X","0","1,X","0","1,X","11","","","","1","","-21.1","1,X,29,","102",",,X,18,","91",",,X,18,","26.4",",,X,03,","11.7","1,X,07,","","","715.8","1,X","118.6",",,,X","238",",,,X","-6.19","2,X","-0.98","1,,,X","-11.41","1,,,X","","","","","203",",X","","","","","17.9",",X"
"USW00013947","1949-02","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","0.0","X","0.0",",X","5",",X","3",",X","0",",X","3",",X","1",",X","0",",X","26",",X","9",",X","0",",X","0",",X","11","","","","1","","-15.0",",X,01,","25",",,X,15,+","25",",,X,12,","16.3",",,X,12,","16.1",",X,23,","","","562.5",",X","23.1",",,,X","28",",,,X","-1.76",",X","3.19",",,,X","-6.70",",,,X","","","","","203",",X","","","","","22.4",",X"
"USW00013947","1949-03","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","0.0","X","0.0",",X","8",",X","5",",X","1",",X","0",",X","1",",X","0",",X","16",",X","3",",X","2",",X","0",",X","9","","","","3","","-15.0",",X,15,","0",",T,X,18,+","25",",,X,14,","33.8",",,X,21,","23.9",",X,28,","","","419.0",",X","73.2",",,,X","33",",,,X","4.82",",X","10.56",",,,X","-0.93",",,,X","","","","","225",",X","","","","","26.8",",X"
"USW00013947","1949-04","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","6.7","X","6.7",",X","8",",X","3",",X","1",",X","0",",X","0",",X","0",",X","7",",X","0",",X","11",",X","0",",X","7","","","","4","","-2.8",",X,01,","0",",,X,30,+","0",",,X,30,+","33.5",",,X,30,","28.9",",X,25,","","","203.5",",X","69.3",",,,X","0",",,,X","11.77",",X","18.61",",,,X","4.94",",,,X","","","","","338",",X","","","","","25.9",",X"
"USW00013947","1949-05","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","72.3","X","65.6",",X","9",",X","9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","0",",X","8","","","","10","","6.7",",X,10,","0",",,X,31,+","0",",,X,31,+","36.1",",,X,07,","31.1",",X,31,+","","","23.4",",X","106.1",",,,X","0",",,,X","19.70",",X","25.04",",,,X","14.35",",,,X","","","","","135",",X","","","","","27.7",",X"
"USW00013947","1949-06","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","255.7","X","183.4",",X","10",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","10",",X","6","","","","12","","12.2",",X,03,","0",",,X,30,+","0",",,X,30,+","38.6",",,X,13,","36.1",",X,27,","","","0.0",",X","107.0",",,,X","0",",,,X","24.45",",X","30.07",",,,X","18.82",",,,X","","","","","45",",X","","","","","25.9",",X"
"USW00013947","1949-07","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","515.5","X","259.8",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","18",",X","3","","","","5","","12.8",",X,16,","0",",,X,31,+","0",",,X,31,+","20.6",",,X,29,","40.6",",X,20,","0.0","","0.0",",X","33.4",",,,X","0",",,,X","26.71",",X","32.69",",,,X","20.74",",,,X","","","","","203",",X","","","","","20.1",",X"
"USW00013947","1949-08","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","712.0","X","196.5",",X","5",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","18",",X","4","","","","3","","10.0",",X,31,","0",",,X,31,+","0",",,X,31,+","38.1",",,X,27,","37.8",",X,13,+","0.0","","0.0",",X","82.6",",,,X","0",",,,X","24.67",",X","31.58",",,,X","17.77",",,,X","","","","","113",",X","","","","","22.4",",X"
"USW00013947","1949-09","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","752.5","X","40.5",",X","8",",X","5",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","25",",X","0",",X","5","","","","7","","-0.6",",X,29,","0",",,X,30,+","0",",,X,30,+","19.8",",,X,07,","31.1",",X,20,","55.5","","55.5",",X","49.3",",,,X","0",",,,X","17.83",",X","25.04",",,,X","10.62",",,,X","","","","","180",",X","","","","","17.9",",X"
"USW00013947","1949-10","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","783.3","X","30.8",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","19",",X","1",",X","4","","","","4","","-6.7",",X,31,","0",",,X,31,+","0",",,X,31,+","16.3",",,X,10,","32.8",",X,07,","185.7","","130.2",",X","31.6",",,,X","0",",,,X","15.13",",X","22.09",",,,X","8.17",",,,X","","","","","203",",X","","","","","24.1",",X"
"USW00013947","1949-11","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","783.3","X","0.0",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","10",",X","0",",X","2","","","","","","-6.7",",X,18,","0",",,X,30,+","0",",,X,30,+","6.1",",,X,12,","25.6",",X,11,","475.9","","290.2",",X","6.1",",,,X","0",",,,X","8.66",",X","16.96",",,,X","0.36",",,,X","","","","","338",",X","","","","","18.8",",X"
"USW00013947","1949-12","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","783.3","X","0.0",",X","4",",X","3",",X","0",",X","2","4,X","1",",X","0",",X","27",",X","5",",X","0",",X","0",",X","7","","","","2","","-15.0",",X,23,","254","4,,X,26,+","117",",,X,21,","14.2",",,X,21,","15.6",",X,06,+","1022.2","","546.3",",X","27.2",",,,X","122",",,,X","0.71",",X","6.98",",,,X","-5.56",",,,X","","","","","225",",X","","","","","28.2",",X"
"USW00013947","1950-01","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","0.0","","0.0",",X","3",",X","1",",X","0",",X","0",",X","1",",X","3",",X","28",",X","9",",X","0",",X","0",",X","9","","","","","","-19.4",",X,26,","0",",T,X,28,+","25",",,X,25,","3.6",",,X,03,","17.8",",X,02,","1669.1","","646.9",",X","5.4",",,,X","25",",,,X","-2.54",",X","4.01",",,,X","-9.08",",,,X","","","","","203",",X","","","","","25.5",",X"
"USW00013947","1950-02","39.05","-96.76667","324.6","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","","","0.0","","0.0","1,X","4",",X","3",",X","0",",X","0",",X","0",",X","0",",X","25",",X","2","1,X","1","1,X","0","1,X","8","","","","1","","-15.0",",X,01,","0",",T,X,13,","0",",T,X,28,+","9.1",",,X,27,","21.1","1,X,17,","2109.8","","440.7","1,X","19.0",",,,X","0",",T,,X","1.97","1,X","9.18","1,,,X","-5.23",",,,X","","","","","180",",X","","","","","20.6",",X"
