"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MAMD0008","2010-09","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","8","5,N","4","5,N","0","5,N","19.8","5,,N,29,","47.8","5,,,N"
"US1MAMD0008","2011-06","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","12","5,N","6","5,N","1","5,N","31.8","5,,N,23,","96.0","5,,,N"
"US1MAMD0008","2011-07","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","9","4,N","7","4,N","0","4,N","20.6","4,,N,14,","57.5","4,,,N"
"US1MAMD0008","2012-07","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","9","4,N","5","4,N","2","4,N","57.4","4,,N,19,","105.3","4,,,N"
"US1MAMD0008","2012-08","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","11","5,N","7","5,N","1","5,N","46.5","5,,N,16,","111.3","5,,,N"
"US1MAMD0008","2013-05","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","15","3,N","9","3,N","0","3,N","22.6","3,,N,30,","99.5","3,,,N"
"US1MAMD0008","2013-06","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","13","3,N","10","3,N","3","3,N","54.6","3,,N,08,","203.9","3,,,N"
"US1MAMD0008","2013-07","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","12","5,N","8","5,N","0","5,N","20.3","5,,N,26,","68.9","5,,,N"
"US1MAMD0008","2013-09","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","11","1,N","4","1,N","1","1,N","32.0","1,,N,13,","61.2","1,,,N"
"US1MAMD0008","2014-02","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","9","4,N","7","4,N","2","4,N","36.3","4,,N,06,","103.9","4,,,N"
"US1MAMD0008","2014-03","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","5","4,N","4","4,N","2","4,N","49.0","4,,N,30,","105.9","4,,,N"
"US1MAMD0008","2014-04","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","13","4,N","8","4,N","1","4,N","25.4","4,,N,16,","80.2","4,,,N"
"US1MAMD0008","2014-05","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","13","2,N","7","2,N","0","2,N","23.4","2,,N,01,","95.0","2,,,N"
"US1MAMD0008","2014-06","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","9","3,N","4","3,N","0","3,N","19.1","3,,N,14,","71.9","3,,,N"
"US1MAMD0008","2014-07","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","10","3,N","7","3,N","3","3,N","57.7","3,,N,17,","184.0","3,,,N"
"US1MAMD0008","2014-08","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","7","4,N","5","4,N","1","4,N","30.5","4,,N,14,","51.5","4,,,N"
"US1MAMD0008","2014-10","42.44242","-71.0529","36.3","MELROSE 0.9 SSE, MA US","12","4,N","8","4,N","2","4,N","68.6","4,,N,23,","157.0","4,,,N"
