"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GHM00065416","2017-12","9.033","-2.483","301.0","BOLE, GH","","","","","0","4,S","27","4,S","27","4,S","","","37.4","4,S,18,","","","35.71","4,,,S","",""
"GHM00065416","2019-08","9.033","-2.483","301.0","BOLE, GH","0","5,S","0","5,S","0","5,S","26","5,S","1","5,S","21.5","5,S,18,+","32.5","5,S,15,","26.17","9,S","29.51","5,,,S","22.84","5,,,S"
"GHM00065416","2020-06","9.033","-2.483","301.0","BOLE, GH","","","","","0","5,S","25","5,S","5","5,S","","","34.0","5,S,05,","","","30.85","5,,,S","",""
"GHM00065416","2020-07","9.033","-2.483","301.0","BOLE, GH","","","","","0",",S","31",",S","0",",S","","","31.5",",S,02,","","","28.85",",,,S","",""
"GHM00065416","2020-10","9.033","-2.483","301.0","BOLE, GH","0","4,S","0","4,S","","","","","","","19.0","4,S,29,","","","","","","","22.24","4,,,S"
"GHM00065416","2020-11","9.033","-2.483","301.0","BOLE, GH","0","2,S","0","2,S","0","5,S","25","5,S","25","5,S","17.0","2,S,20,","36.6","5,S,22,","28.19","6,S","35.46","5,,,S","20.92","2,,,S"
"GHM00065416","2020-12","9.033","-2.483","301.0","BOLE, GH","0","5,S","0","5,S","0","5,S","26","5,S","26","5,S","17.5","5,S,29,","37.5","5,S,30,","28.92","7,S","36.34","5,,,S","21.50","5,,,S"
"GHM00065416","2021-01","9.033","-2.483","301.0","BOLE, GH","","","","","0","3,S","28","3,S","28","3,S","","","39.0","3,S,06,","","","37.01","3,,,S","",""
