"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011J53S","1978-10","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","2",",T","2",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,29,+","","","","","","","10.2",",,,T","","","","","",""
"USS0011J53S","1978-11","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","18",",T","18",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,10,","","","","","","","98.7",",,,T","","","","","",""
"USS0011J53S","1978-12","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","12",",T","12",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,04,+","","","","","","","65.9",",,,T","","","","","",""
"USS0011J53S","1979-01","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","12",",T","12",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,30,+","","","","","","","68.5",",,,T","","","","","",""
"USS0011J53S","1979-02","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","13",",T","13",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,14,","","","","","","","65.8",",,,T","","","","","",""
"USS0011J53S","1979-03","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","10",",T","10",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,29,+","","","","","","","45.6",",,,T","","","","","",""
"USS0011J53S","1979-04","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","10",",T","10",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,10,+","","","","","","","63.5",",,,T","","","","","",""
"USS0011J53S","1979-05","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,06,","","","","","","","33.0",",,,T","","","","","",""
"USS0011J53S","1979-06","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","1",",T","1",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,12,","","","","","","","5.1",",,,T","","","","","",""
"USS0011J53S","1979-07","40.79","-111.12","2316.5","SMITH AND MOREHOUSE, UT US","","","","","2",",T","2",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,23,","","","","","","","15.2",",,,T","","","","","",""
