"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00440737","1893-01","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","0.0","6","0.0",",6","","","","","","","","","12",",6","30",",6","17",",6","0",",6","0",",6","","","","","-32.2",",6,15,","","","","","14.4",",6,28,","","","764.7",",6","","","","","-6.34",",6","1.65",",,,6","-14.32",",,,6"
"USC00440737","1893-02","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","0.0","6","0.0","2,6","","","","","","","","","0","1,6","22","1,6","0","1,6","0","1,6","0","1,6","","","","","-9.4","1,6,08,","","","","","18.9","1,6,02,","","","378.1","1,6","","","","","3.71","2,6","10.25","1,,,6","-2.82","1,,,6"
"USC00440737","1893-03","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","0.0","6","0.0",",6","","","","","","","","","0",",6","22",",6","1",",6","4",",6","0",",6","","","","","-10.0",",6,04,","","","","","26.7",",6,23,","","","396.1",",6","","","","","5.55",",6","13.58",",,,6","-2.47",",,,6"
"USC00440737","1893-04","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","8.9","6","8.9",",6","","","","","","","0",",6","0",",6","9",",6","0",",6","18",",6","0",",6","","","3","","-3.9",",6,24,+","0",",T,6,15,","","","30.0",",6,08,","","","165.9",",6","","","0",",T,,6","13.10",",6","22.11",",,,6","4.09",",,,6"
"USC00440737","1893-05","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","19.6","6","10.7",",6","","","","","","","0",",6","0",",6","0",",6","0",",6","23",",6","0",",6","","","1","","1.7",",6,19,+","0",",,6,31,+","","","30.0",",6,26,+","","","95.1",",6","","","0",",,,6","15.61",",6","23.82",",,,6","7.39",",,,6"
"USC00440737","1893-06","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","98.5","6","78.9",",6","","","","","","","","","0",",6","0",",6","0",",6","30",",6","1",",6","","","","","8.9",",6,08,+","","","","","33.3",",6,19,","","","2.8",",6","","","","","20.87",",6","29.02",",,,6","12.72",",,,6"
"USC00440737","1893-07","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","252.3","6","153.8",",6","","","","","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","11.7",",6,10,+","","","","","33.9",",6,07,+","0.0","6","0.0",",6","","","","","23.29",",6","31.08",",,,6","15.51",",,,6"
"USC00440737","1893-09","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","","","43.1","2,6","","","","","","","","","0",",6","0",",6","0","2,6","24","2,6","2","2,6","","","","","2.2",",6,29,+","","","","","34.4","2,6,17,+","","","36.4","2,6","","","","","18.45","2,6","26.46","2,,,6","10.43",",,,6"
"USC00440737","1893-10","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","","","2.0",",6","","","","","","","","","0",",6","7",",6","0",",6","15",",6","0",",6","","","1","","-7.2",",6,30,","","","","","27.8",",6,10,","","","208.2",",6","","","","","11.68",",6","19.65",",,,6","3.71",",,,6"
"USC00440737","1893-11","36.883333","-82.733333","472.4","BIG STONE GAP TVA 499, VA US","","","0.0",",6","","","","","","","","","0",",6","21",",6","1",",6","0",",6","0",",6","","","","","-13.3",",6,25,+","","","","","19.4",",6,18,","","","397.8",",6","","","","","5.07",",6","12.57",",,,6","-2.43",",,,6"
