"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00247796","1901-11","47.366667","-105.75","786.4","SPRINGBROOK, MT US","","","0.0","2,6","6",",6","4",",6","0",",6","","","2",",6","0","1,6","23","1,6","1","1,6","0","1,6","0","1,6","","","-15.6","1,6,03,","","","76",",,6,04,","19.1",",,6,30,","18.3","1,6,01,","","","428.8","1,6","35.9",",,,6","140",",,,6","2.81","2,6","9.16","1,,,6","-3.54","1,,,6"
"USC00247796","1901-12","47.366667","-105.75","786.4","SPRINGBROOK, MT US","","","0.0",",6","9",",6","7",",6","1",",6","26","5,6","","","8",",6","31",",6","15",",6","0",",6","0",",6","2","","-31.7",",6,13,","152","5,,6,18,","","","35.6",",,6,23,","5.6",",6,29,","","","778.3",",6","68.0",",,,6","","","-6.77",",6","-1.99",",,,6","-11.55",",,,6"
"USC00247796","1902-01","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0",",6","5",",6","2",",6","0",",6","","","2",",6","9",",6","30",",6","14",",6","0",",6","0",",6","1","","-31.1",",6,25,","","","41",",,6,22,","4.1",",,6,22,","8.9",",6,12,+","","","809.6",",6","9.4",",,,6","94",",,,6","-7.78",",6","-2.60",",,,6","-12.97",",,,6"
"USC00247796","1902-02","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0","1,6","8","1,6","6","1,6","0","1,6","22","5,6","5","1,6","9","1,6","26","1,6","15",",6","0",",6","0",",6","2","","-28.3","1,6,07,","152","5,,6,15,+","51","1,,6,13,","7.9","1,,6,16,","12.8",",6,25,","","","709.5",",6","26.1","1,,,6","166","1,,,6","-7.84","1,6","-2.91",",,,6","-12.77","1,,,6"
"USC00247796","1902-03","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0","1,6","10","5,6","7","5,6","0","5,6","","","","","4",",6","31",",6","9","1,6","0","1,6","0","1,6","","","-25.6",",6,16,","","","","","15.5","5,,6,24,","14.4","1,6,08,","","","612.7","1,6","70.1","5,,,6","","","-2.00","1,6","3.45","1,,,6","-7.45",",,,6"
"USC00247796","1902-04","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","29",",6","0",",6","2",",6","0",",6","","","-8.3",",6,23,+","","","0",",T,6,22,+","12.2",",,6,07,","22.8",",6,20,+","","","407.4",",6","19.6",",,,6","0",",T,,6","4.75",",6","12.28",",,,6","-2.78",",,,6"
"USC00247796","1902-05","47.366667","-105.75","786.4","SPRINGBROOK, MT US","2.6","6","2.6",",6","7",",6","7",",6","0",",6","","","","","0",",6","4",",6","0",",6","15",",6","0",",6","","","-1.7",",6,03,","","","","","16.8",",,6,01,","26.7",",6,29,+","","","168.4",",6","67.1",",,,6","","","12.98",",6","19.94",",,,6","6.03",",,,6"
"USC00247796","1902-06","47.366667","-105.75","786.4","SPRINGBROOK, MT US","16.8","6","14.2","4,6","12",",6","10",",6","0",",6","","","","","0","4,6","3","4,6","0",",6","19",",6","1",",6","","","-0.6","4,6,21,","","","","","13.0",",,6,16,","35.0",",6,09,","","","120.2",",6","79.7",",,,6","","","14.17","4,6","22.70",",,,6","5.65","4,,,6"
"USC00247796","1902-07","47.366667","-105.75","786.4","SPRINGBROOK, MT US","38.5","6","21.7","1,6","6",",6","6",",6","0",",6","","","","","0","1,6","1","1,6","0",",6","30",",6","10",",6","","","-1.7","1,6,16,","","","","","11.2",",,6,17,","35.6",",6,11,","48.3","6","48.3",",6","32.3",",,,6","","","17.26","1,6","29.19",",,,6","5.33","1,,,6"
"USC00247796","1902-08","47.366667","-105.75","786.4","SPRINGBROOK, MT US","98.8","6","60.3","1,6","7",",6","3",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","29",",6","10",",6","","","0.6","1,6,03,","","","","","22.9",",,6,09,","38.3",",6,24,","88.9","6","40.6",",6","47.5",",,,6","","","18.92","1,6","29.11",",,,6","8.73","1,,,6"
"USC00247796","1902-09","47.366667","-105.75","786.4","SPRINGBROOK, MT US","106.6","6","7.8",",6","","","","","","","","","","","0",",6","6",",6","0",",6","18",",6","1",",6","","","-3.9",",6,16,","","","","","","","32.2",",6,24,","245.2","6","156.3",",6","","","","","13.38",",6","22.42",",,,6","4.34",",,,6"
"USC00247796","1902-10","47.366667","-105.75","786.4","SPRINGBROOK, MT US","106.6","6","0.0","1,6","","","","","","","","","","","0","1,6","16","1,6","0",",6","7",",6","0",",6","","","-6.1","1,6,26,","","","","","","","27.2",",6,07,","552.1","6","306.9",",6","","","","","8.04","1,6","16.75",",,,6","-0.66","1,,,6"
"USC00247796","1902-11","47.366667","-105.75","786.4","SPRINGBROOK, MT US","106.6","6","0.0","1,6","8",",6","2",",6","0",",6","","","2",",6","0","1,6","28","1,6","10",",6","0",",6","0",",6","","","-15.0","1,6,29,+","","","76",",,6,11,","7.6",",,6,11,","15.0",",6,02,","1150.0","6","597.9",",6","17.1",",,,6","163",",,,6","-2.09","1,6","3.80",",,,6","-7.98","1,,,6"
"USC00247796","1902-12","47.366667","-105.75","786.4","SPRINGBROOK, MT US","106.6","6","0.0",",6","9",",6","6",",6","0",",6","31",",6","6",",6","15",",6","31",",6","21",",6","0",",6","0",",6","","","-33.3",",6,07,","127",",,6,31,+","86",",,6,09,","8.6",",,6,09,","5.6",",6,18,+","2050.6","6","900.6",",6","34.5",",,,6","345",",,,6","-10.72",",6","-3.82",",,,6","-17.62",",,,6"
"USC00247796","1903-01","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0",",6","9",",6","5",",6","0",",6","30",",6","5",",6","10",",6","31",",6","14",",6","0",",6","0",",6","","","-30.0",",6,10,","152",",,6,31,","76",",,6,26,","7.6",",,6,26,","6.7",",6,05,","2873.0","6","822.4",",6","31.3",",,,6","277",",,,6","-8.20",",6","-1.57",",,,6","-14.82",",,,6"
"USC00247796","1903-02","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0",",6","7",",6","2",",6","0",",6","28",",6","2",",6","15",",6","28",",6","20",",6","0",",6","0",",6","","","-39.4",",6,15,","152",",,6,04,+","66",",,6,27,","6.6",",,6,27,","3.9",",6,10,","3762.5","6","889.5",",6","19.7",",,,6","197",",,,6","-13.43",",6","-6.26",",,,6","-20.60",",,,6"
"USC00247796","1903-03","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0","1,6","5",",6","4",",6","0",",6","","","3",",6","8","1,6","30","1,6","14",",6","0",",6","0",",6","","","-23.3","1,6,18,","","","61",",,6,13,","6.1",",,6,13,","18.9",",6,30,","4499.9","6","737.4",",6","18.9",",,,6","139",",,,6","-5.95","1,6","1.03",",,,6","-12.93","1,,,6"
"USC00247796","1903-04","47.366667","-105.75","786.4","SPRINGBROOK, MT US","0.0","6","0.0","1,6","5",",6","4",",6","1",",6","","","1",",6","0","1,6","19","1,6","1",",6","7",",6","0",",6","","","-13.3","1,6,05,","","","229",",,6,04,","26.2",",,6,04,","28.9",",6,26,","4856.8","6","356.9",",6","45.4",",,,6","229",",,,6","6.21","1,6","14.29",",,,6","-1.87","1,,,6"
