"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00200781","1891-09","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","47.2",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","22",",6","0",",6","","","2.2",",6,09,+","","","15.0",",,6,29,","31.1",",6,24,+","","","70.1",",6","28.7",",,,6","","","17.57",",6","24.60",",,,6","10.54",",,,6"
"USC00200781","1891-10","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","7.2","2,6","6",",6","4",",6","0",",6","","","0","1,6","11","1,6","0","1,6","4","1,6","0","1,6","","","-7.2","1,6,28,","","","8.1",",,6,20,","30.0","1,6,03,","","","278.4","1,6","26.9",",,,6","","","9.04","2,6","15.51","1,,,6","2.56","1,,,6"
"USC00200781","1891-11","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","","","8",",6","5",",6","1",",6","","","","","","","6","4,6","0","4,6","0","4,6","","","","","","","53.3",",,6,11,","15.0","4,6,08,","","","","","110.8",",,,6","","","","","4.94","4,,,6","",""
"USC00200781","1891-12","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","","","5",",6","3",",6","0",",6","1",",6","0","5,6","17","5,6","","","","","","","","","-9.4","5,6,18,","152",",,6,06,","24.1",",,6,15,","","","","","","","49.9",",,,6","152",",,,6","","","","","-3.14","5,,,6"
"USC00200781","1892-01","43.25083","-83.79417","192.9","BIRCH RUN, MI US","0.0","6","0.0","4,6","7","1,6","5","1,6","0","1,6","4","1,6","7","2,6","29","2,6","20","2,6","0","2,6","0","2,6","","","-29.4","2,6,20,","127","1,,6,11,","12.7","1,,6,11,+","13.9","2,6,01,","","","725.3","2,6","46.5","1,,,6","338","1,,,6","-8.02","4,6","-1.98","2,,,6","-14.06","2,,,6"
"USC00200781","1892-02","43.25083","-83.79417","192.9","BIRCH RUN, MI US","0.0","6","0.0","5,6","8","1,6","7","1,6","0","1,6","","","2","3,6","22","3,6","10","2,6","0","2,6","0","2,6","","","-22.2","3,6,16,","","","18.8","1,,6,02,","9.4","2,6,01,","","","492.0","2,6","56.4","1,,,6","","","-2.43","5,6","1.56","2,,,6","-6.41","3,,,6"
"USC00200781","1892-03","43.25083","-83.79417","192.9","BIRCH RUN, MI US","0.0","6","0.0","1,6","6",",6","4",",6","0",",6","","","0",",6","29",",6","9","1,6","0","1,6","0","1,6","","","-16.7",",6,21,","","","6.6",",,6,31,","14.4","1,6,26,+","","","586.2","1,6","22.3",",,,6","","","-1.13","1,6","3.60","1,,,6","-5.86",",,,6"
"USC00200781","1892-04","43.25083","-83.79417","192.9","BIRCH RUN, MI US","0.0","6","0.0",",6","5",",6","4",",6","1",",6","","","0",",6","19",",6","0",",6","2",",6","0",",6","","","-6.7",",6,26,+","","","31.8",",,6,27,","22.8",",6,27,+","","","355.0",",6","64.8",",,,6","","","6.50",",6","12.73",",,,6","0.27",",,,6"
"USC00200781","1892-07","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","106.3",",6","8",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","29",",6","8",",6","","","5.6",",6,04,+","","","39.4",",,6,29,","34.4",",6,27,+","20.7","6","20.7",",6","88.6",",,,6","","","21.09",",6","29.21",",,,6","12.98",",,,6"
"USC00200781","1892-08","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","61.7","2,6","8",",6","4",",6","0",",6","","","0","1,6","0","1,6","0","1,6","29","1,6","3","1,6","","","3.3","1,6,20,","","","14.7",",,6,05,","33.9","1,6,09,","32.4","6","11.7","1,6","48.0",",,,6","","","19.97","2,6","27.07","1,,,6","12.87","1,,,6"
"USC00200781","1892-09","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","19.7",",6","7",",6","5",",6","1",",6","","","0",",6","1",",6","0",",6","19",",6","0",",6","","","0.0",",6,20,","","","39.4",",,6,13,","30.0",",6,04,","126.7","6","94.3",",6","87.7",",,,6","","","15.85",",6","22.67",",,,6","9.03",",,,6"
"USC00200781","1892-10","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","0.0",",6","6",",6","5",",6","0",",6","","","0",",6","5",",6","0",",6","7",",6","0",",6","","","-5.0",",6,30,","","","13.2",",,6,31,","25.6",",6,14,","393.9","6","267.2",",6","39.9",",,,6","","","9.71",",6","15.73",",,,6","3.70",",,,6"
"USC00200781","1892-11","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","0.0","2,6","8",",6","7",",6","0",",6","1",",6","0","1,6","22","1,6","6","1,6","0","1,6","0","1,6","","","-11.1","1,6,23,","64",",,6,27,","22.9",",,6,17,","12.8","1,6,17,+","881.3","6","487.4","1,6","79.6",",,,6","64",",,,6","1.07","2,6","4.50","1,,,6","-2.37","1,,,6"
"USC00200781","1892-12","43.25083","-83.79417","192.9","BIRCH RUN, MI US","","","0.0","2,6","5","1,6","5","1,6","0","1,6","2","1,6","2","1,6","29","1,6","14","1,6","0","1,6","0","1,6","","","-23.3","1,6,26,","102","1,,6,25,","10.2","1,,6,25,+","7.2","1,6,03,","1514.6","6","633.3","1,6","37.4","1,,,6","127","1,,,6","-3.68","2,6","0.28","1,,,6","-7.64","1,,,6"
"USC00200781","1893-01","43.25083","-83.79417","192.9","BIRCH RUN, MI US","0.0","","0.0","4,6","","","","","","","9",",6","14","2,6","29","2,6","27","2,6","0","2,6","0","2,6","","","-27.8","2,6,11,","102",",,6,09,","","","5.6","2,6,28,","2309.0","","794.4","2,6","","","560",",,,6","-11.25","4,6","-5.23","2,,,6","-17.28","2,,,6"
