"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000MCYC","1986-09","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","0.0",",U","0",",U","3",",U","0",",U","1",",U","0",",U","-0.6",",U,14,","21.7",",U,04,","","","353.3",",U","6.56",",U","10.05",",,,U","3.06",",,,U"
"USR0000MCYC","1986-10","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","0.0",",U","0",",U","9",",U","1",",U","0",",U","0",",U","-6.7",",U,31,","17.8",",U,18,","","","352.3",",U","6.97",",U","12.06",",,,U","1.87",",,,U"
"USR0000MCYC","1987-07","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","32.4",",U","0",",U","0",",U","0",",U","16",",U","0",",U","3.9",",U,19,","31.7",",U,28,+","130.1","","130.1",",U","15.18",",U","20.60",",,,U","9.76",",,,U"
"USR0000MCYC","1987-08","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","2.8","2,U","0","1,U","0","1,U","0","1,U","12","1,U","0","1,U","3.3","1,U,17,","28.3","1,U,09,","279.1","","149.0","1,U","13.31","2,U","19.15","1,,,U","7.47","1,,,U"
"USR0000MCYC","1987-09","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","1.7",",U","0",",U","1",",U","0",",U","16",",U","0",",U","-0.6",",U,17,","27.2",",U,01,","434.8","","155.7",",U","13.20",",U","19.59",",,,U","6.81",",,,U"
"USR0000MCYC","1987-10","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","0.0","1,U","0","1,U","11","1,U","0","1,U","2","1,U","0","1,U","-5.6","1,U,09,","22.8","1,U,02,","764.0","","329.2","1,U","7.36","1,U","12.73","1,,,U","1.99","1,,,U"
"USR0000MCYC","1988-08","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","16.7",",U","0",",U","0",",U","0",",U","23",",U","0",",U","3.3",",U,21,","29.4",",U,24,","","","81.4",",U","16.25",",U","22.87",",,,U","9.63",",,,U"
"USR0000MCYC","1988-09","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","18.4","3,U","0","1,U","4","1,U","0","2,U","9","2,U","0","2,U","-2.8","1,U,18,","31.1","2,U,04,+","","","205.1","2,U","11.20","3,U","16.72","2,,,U","5.68","1,,,U"
"USR0000MCYC","1988-10","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","0.0","1,U","0","1,U","6","1,U","2","1,U","5","1,U","0","1,U","-8.9","1,U,27,","22.8","1,U,10,","","","307.7","1,U","8.08","1,U","12.59","1,,,U","3.57","1,,,U"
"USR0000MCYC","1989-08","48.7161","-114.3358","1615.4","CYCLONE MONTANA, MT US","8.0",",U","0",",U","0",",U","0",",U","11",",U","0",",U","5.0",",U,31,+","28.3",",U,08,","","","158.8",",U","13.47",",U","18.41",",,,U","8.53",",,,U"
