"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA0061584J2","1983-06","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","69.1","C","69.1",",C","","","0",",C","0",",C","0",",C","21",",C","2",",C","4.0",",C,09,+","","","33.5",",C,23,","3691.3","C","47.6",",C","19.05",",C","25.15",",,,C","12.95",",,,C"
"CA0061584J2","1983-07","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","219.5","C","150.4",",C","","","0",",C","0",",C","0",",C","30",",C","4",",C","10.5",",C,11,+","","","35.2",",C,15,","4.2","C","4.2",",C","23.05",",C","28.34",",,,C","17.76",",,,C"
"CA0061584J2","1983-08","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","326.9","C","107.4",",C","","","0",",C","0",",C","0",",C","29",",C","1",",C","11.5",",C,13,","","","34.0",",C,08,","9.9","C","5.7",",C","21.61",",C","26.37",",,,C","16.85",",,,C"
"CA0061584J2","1983-09","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","376.2","C","49.3",",C","0",",","0",",C","0",",C","0",",C","15",",C","1",",C","4.0",",C,25,+","0",",,C,30,+","33.7",",C,10,","85.3","C","75.4",",C","17.46",",C","22.61",",,,C","12.32",",,,C"
"CA0061584J2","1983-10","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","379.5","C","3.3",",C","","","0",",C","1",",C","0",",C","4",",C","0",",C","-5.0",",C,20,","","","25.0",",C,03,","346.2","C","260.9",",C","10.02",",C","13.84",",,,C","6.21",",,,C"
"CA0061584J2","1983-11","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","379.5","C","0.0","3,C","","","0",",C","13",",C","3","3,C","0","3,C","0","3,C","-8.5",",C,13,","","","17.0","3,C,09,+","737.4","C","391.2","3,C","3.81","3,C","7.06","3,,,C","0.57",",,,C"
"CA0061584J2","1983-12","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","379.5","C","0.0","2,C","","","4",",C","31",",C","17","2,C","0","2,C","0","2,C","-22.0",",C,25,","","","5.5","2,C,15,","1419.9","C","682.5","2,C","-5.35","2,C","-2.45","2,,,C","-8.25",",,,C"
"CA0061584J2","1984-01","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","6",",C","31",",C","23",",C","0",",C","0",",C","-23.5",",C,16,","","","3.5",",C,06,","2235.3","C","815.4",",C","-7.97",",C","-4.27",",,,C","-11.67",",,,C"
"CA0061584J2","1984-02","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0","1,C","","","1",",C","22",",C","8","1,C","0","1,C","0","1,C","-19.7",",C,01,","","","14.2","1,C,23,","2769.6","C","534.3","1,C","-0.80","1,C","2.94","1,,,C","-4.54",",,,C"
"CA0061584J2","1984-03","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","3",",C","29",",C","12",",C","0",",C","0",",C","-20.5",",C,08,","","","10.0",",C,31,","3456.2","C","686.6",",C","-3.81",",C","0.44",",,,C","-8.06",",,,C"
"CA0061584J2","1984-04","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","0",",C","6",",C","0",",C","2",",C","0",",C","-3.5",",C,10,","","","24.0",",C,30,+","3774.4","C","318.2",",C","7.73",",C","12.35",",,,C","3.10",",,,C"
"CA0061584J2","1984-05","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","1.3","C","1.3",",C","","","0",",C","0",",C","0",",C","3",",C","0",",C","1.5",",C,14,+","","","27.0",",C,22,","3996.1","C","221.7",",C","11.23",",C","15.73",",,,C","6.73",",,,C"
"CA0061584J2","1984-06","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","56.3","C","55.0",",C","","","0",",C","0",",C","0",",C","24",",C","0",",C","7.5",",C,16,+","","","31.0",",C,10,","4028.1","C","32.0",",C","19.10",",C","24.38",",,,C","13.82",",,,C"
"CA0061584J2","1984-07","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","139.1","C","82.8",",C","","","0",",C","0",",C","0",",C","29",",C","1",",C","8.5",",C,08,","","","32.5",",C,23,","9.4","C","9.4",",C","20.70",",C","25.95",",,,C","15.45",",,,C"
"CA0061584J2","1984-08","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","247.9","C","108.8",",C","","","0",",C","0",",C","0",",C","30",",C","0",",C","9.0",",C,20,","","","31.0",",C,15,","16.3","C","6.9",",C","21.62",",C","26.39",",,,C","16.85",",,,C"
"CA0061584J2","1984-09","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","258.3","C","10.4",",C","","","0",",C","0",",C","0",",C","9",",C","0",",C","2.0",",C,30,+","","","25.0",",C,20,+","137.7","C","121.4",",C","14.63",",C","18.88",",,,C","10.38",",,,C"
"CA0061584J2","1984-10","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","258.3","C","0.0",",C","","","0",",C","2",",C","0",",C","1",",C","0",",C","-1.5",",C,06,","","","23.0",",C,28,","371.0","C","233.3",",C","10.81",",C","15.05",",,,C","6.56",",,,C"
"CA0061584J2","1984-11","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","258.3","C","0.0","1,C","","","0",",C","19",",C","4","1,C","0","1,C","0","1,C","-9.0",",C,22,","","","19.5","1,C,01,","807.9","C","436.9","1,C","3.28","1,C","7.12","1,,,C","-0.57",",,,C"
"CA0061584J2","1984-12","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","258.3","C","0.0",",C","","","0",",C","24",",C","6",",C","0",",C","0",",C","-12.0",",C,27,+","","","15.5",",C,29,+","1368.5","C","560.6",",C","0.25",",C","3.79",",,,C","-3.29",",,,C"
"CA0061584J2","1985-01","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0","1,C","","","4",",C","31",",C","27","1,C","0","1,C","0","1,C","-22.0",",C,21,","","","2.5","1,C,01,","2140.2","C","771.7","1,C","-7.40","1,C","-3.63","1,,,C","-11.16",",,,C"
"CA0061584J2","1985-02","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","0",",C","24",",C","16",",C","0",",C","0",",C","-17.5",",C,08,","","","10.5",",C,24,","2780.3","C","640.1",",C","-4.53",",C","-1.04",",,,C","-8.02",",,,C"
"CA0061584J2","1985-03","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0","1,C","","","0",",C","25",",C","5","1,C","0","1,C","0","1,C","-13.5",",C,06,","","","18.0","1,C,27,","3299.5","C","519.2","1,C","0.94","1,C","5.67","1,,,C","-3.79",",,,C"
"CA0061584J2","1985-04","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","2.9","C","2.9",",C","","","0",",C","7",",C","1",",C","5",",C","0",",C","-7.0",",C,09,","","","30.0",",C,22,","3601.9","C","302.4",",C","8.35",",C","13.63",",,,C","3.07",",,,C"
"CA0061584J2","1985-05","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","12.5","C","9.6",",C","","","0",",C","1",",C","0",",C","11",",C","0",",C","0.0",",C,09,","","","28.5",",C,10,","3747.1","C","145.2",",C","13.96",",C","19.63",",,,C","8.29",",,,C"
"CA0061584J2","1985-06","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","23.4","C","10.9",",C","","","0",",C","0",",C","0",",C","12",",C","0",",C","5.5",",C,04,","","","28.0",",C,09,","3818.5","C","71.4",",C","16.32",",C","21.67",",,,C","10.97",",,,C"
"CA0061584J2","1985-07","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","90.3","C","66.9",",C","0",",","0",",C","0",",C","0",",C","30",",C","0",",C","10.5",",C,28,+","0",",,C,31,+","30.0",",C,25,","3.7","C","3.7",",C","20.37",",C","25.40",",,,C","15.34",",,,C"
"CA0061584J2","1985-08","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","151.2","C","60.9",",C","0",",","0",",C","0",",C","0",",C","26",",C","0",",C","9.5",",C,31,","0",",,C,31,+","29.5",",C,13,+","17.7","C","14.0",",C","19.85",",C","24.52",",,,C","15.18",",,,C"
"CA0061584J2","1985-09","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","197.9","C","46.7",",C","0",",","0",",C","0",",C","0",",C","15",",C","0",",C","4.5",",C,12,","0",",,C,30,+","30.0",",C,07,+","96.1","C","78.4",",C","17.28",",C","22.17",",,,C","12.38",",,,C"
"CA0061584J2","1985-10","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","197.9","C","0.0",",C","0",",","0",",C","4",",C","0",",C","0",",C","0",",C","-3.0",",C,29,","0",",,C,31,+","21.0",",C,09,","349.4","C","253.3",",C","10.16",",C","14.63",",,,C","5.69",",,,C"
"CA0061584J2","1985-11","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","197.9","C","0.0",",C","","","0",",C","16",",C","1",",C","0",",C","0",",C","-5.0",",C,11,","","","18.5",",C,19,","789.0","C","439.6",",C","3.68",",C","6.56",",,,C","0.80",",,,C"
"CA0061584J2","1985-12","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","197.9","C","0.0",",C","","","0",",C","30",",C","17",",C","0",",C","0",",C","-16.0",",C,25,+","","","10.0",",C,01,","1494.1","C","705.1",",C","-4.41",",C","-1.18",",,,C","-7.65",",,,C"
"CA0061584J2","1986-01","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","6",",C","28",",C","19",",C","0",",C","0",",C","-22.0",",C,08,","","","7.5",",C,19,+","2229.7","C","735.6",",C","-5.40",",C","-1.68",",,,C","-9.11",",,,C"
"CA0061584J2","1986-02","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","0",",C","26",",C","23",",C","0",",C","0",",C","-17.0",",C,11,","","","4.0",",C,19,","2898.8","C","669.1",",C","-5.56",",C","-2.34",",,,C","-8.79",",,,C"
"CA0061584J2","1986-03","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","1",",C","24",",C","5",",C","1",",C","0",",C","-19.3",",C,08,","","","24.3",",C,30,","3435.6","C","536.8",",C","1.02",",C","5.62",",,,C","-3.59",",,,C"
"CA0061584J2","1986-04","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","0",",C","8",",C","0",",C","4",",C","0",",C","-4.5",",C,22,","","","24.5",",C,01,","3739.3","C","303.7",",C","8.21",",C","13.53",",,,C","2.88",",,,C"
"CA0061584J2","1986-05","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","19.2","C","19.2",",C","","","0",",C","2",",C","0",",C","11",",C","0",",C","-1.0",",C,03,","","","31.5",",C,29,","3860.3","C","121.0",",C","15.05",",C","20.19",",,,C","9.90",",,,C"
"CA0061584J2","1986-06","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","43.0","C","23.8",",C","","","0",",C","0",",C","0",",C","19",",C","0",",C","4.0",",C,03,","","","29.0",",C,16,","3915.4","C","55.1",",C","17.29",",C","22.52",",,,C","12.07",",,,C"
"CA0061584J2","1986-07","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","150.4","C","107.4",",C","","","0",",C","0",",C","0",",C","28",",C","1",",C","8.5",",C,01,","","","32.2",",C,06,","10.2","C","10.2",",C","21.47",",C","26.09",",,,C","16.85",",,,C"
"CA0061584J2","1986-08","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","196.7","C","46.3",",C","","","0",",C","0",",C","0",",C","25",",C","0",",C","5.0",",C,28,","","","29.0",",C,17,","41.6","C","31.4",",C","18.81",",C","23.85",",,,C","13.77",",,,C"
"CA0061584J2","1986-09","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","203.0","C","6.3",",C","","","0",",C","0",",C","0",",C","11",",C","0",",C","2.5",",C,08,","","","25.0",",C,02,","150.2","C","108.6",",C","14.93",",C","19.05",",,,C","10.80",",,,C"
"CA0061584J2","1986-10","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","203.0","C","0.0",",C","","","0",",C","8",",C","0",",C","0",",C","0",",C","-4.0",",C,31,","","","19.5",",C,02,","433.3","C","283.1",",C","9.20",",C","13.58",",,,C","4.82",",,,C"
"CA0061584J2","1986-11","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","203.0","C","0.0",",C","","","0",",C","22",",C","3",",C","0",",C","0",",C","-10.5",",C,19,","","","17.5",",C,01,","922.8","C","489.5",",C","2.02",",C","5.97",",,,C","-1.93",",,,C"
"CA0061584J2","1986-12","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","203.0","C","0.0",",C","","","0",",C","27",",C","5",",C","0",",C","0",",C","-16.5",",C,13,","","","4.5",",C,18,+","1520.9","C","598.1",",C","-0.96",",C","1.69",",,,C","-3.61",",,,C"
"CA0061584J2","1987-01","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","0",",C","31",",C","18",",C","0",",C","0",",C","-17.5",",C,27,+","","","7.0",",C,14,","2207.0","C","686.1",",C","-3.80",",C","-0.45",",,,C","-7.15",",,,C"
"CA0061584J2","1987-02","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","3",",C","28",",C","10",",C","0",",C","0",",C","-23.0",",C,15,","","","4.5",",C,07,","2855.6","C","648.6",",C","-4.83",",C","0.14",",,,C","-9.80",",,,C"
"CA0061584J2","1987-03","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","C","0.0",",C","","","0",",C","24",",C","5",",C","0",",C","0",",C","-16.0",",C,10,","","","18.0",",C,08,+","3357.2","C","501.6",",C","2.15",",C","7.56",",,,C","-3.26",",,,C"
"CA0061584J2","1987-04","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","1.3","C","1.3",",C","","","0",",C","4",",C","0",",C","4",",C","0",",C","-6.0",",C,01,","","","28.0",",C,21,","3625.0","C","267.8",",C","9.45",",C","14.55",",,,C","4.35",",,,C"
"CA0061584J2","1987-05","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","29.7","C","28.4",",C","","","0",",C","0",",C","0",",C","13",",C","1",",C","0.5",",C,08,","","","32.7",",C,29,","3765.1","C","140.1",",C","14.73",",C","20.67",",,,C","8.79",",,,C"
"CA0061584J2","1987-06","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","96.0","C","66.3",",C","","","0",",C","0",",C","0",",C","24",",C","1",",C","6.0",",C,10,","","","34.0",",C,14,","3792.4","C","27.3",",C","19.63",",C","25.32",",,,C","13.95",",,,C"
"CA0061584J2","1987-07","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","241.5","C","145.5",",C","","","0",",C","0",",C","0",",C","28",",C","7",",C","11.0",",C,17,","","","34.0",",C,24,","5.7","C","5.7",",C","22.84",",C","27.93",",,,C","17.76",",,,C"
"CA0061584J2","1987-08","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","313.3","C","71.8",",C","","","0",",C","0",",C","0",",C","25",",C","1",",C","8.0",",C,24,","","","32.5",",C,16,","25.8","C","20.1",",C","20.00",",C","25.00",",,,C","15.00",",,,C"
"CA0061584J2","1987-09","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","322.9","C","9.6",",C","","","0",",C","0",",C","0",",C","12",",C","0",",C","5.0",",C,25,","","","25.0",",C,28,+","104.4","C","78.6",",C","16.03",",C","20.13",",,,C","11.93",",,,C"
"CA0061584J2","1987-10","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","322.9","C","0.0","2,C","","","0","2,C","7","2,C","0",",C","0",",C","0",",C","-4.0","2,C,26,","","","18.5",",C,05,","418.6","C","314.2",",C","7.55","2,C","12.11",",,,C","2.98","2,,,C"
"CA0061584J2","1987-11","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","322.9","C","0.0",",C","","","0",",C","16",",C","2",",C","0",",C","0",",C","-14.5",",C,21,","","","21.0",",C,03,","868.1","C","449.5",",C","3.35",",C","7.57",",,,C","-0.87",",,,C"
"CA0061584J2","1987-12","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","322.9","C","0.0",",C","","","0",",C","23",",C","6",",C","0",",C","0",",C","-17.0",",C,30,","","","12.0",",C,09,","1441.2","C","573.1",",C","-0.15",",C","2.90",",,,C","-3.21",",,,C"
"CA0061584J2","1988-01","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","","0.0",",C","","","2",",C","27",",C","18",",C","0",",C","0",",C","-24.5",",C,14,","","","12.0",",C,31,","2162.8","","721.6",",C","-4.94",",C","-0.47",",,,C","-9.42",",,,C"
"CA0061584J2","1988-02","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","","0.0","1,C","","","2","1,C","28","1,C","19",",C","0",",C","0",",C","-21.0","1,C,21,","","","9.0",",C,22,","2846.9","","684.1",",C","-6.03","1,C","-1.34",",,,C","-10.71","1,,,C"
"CA0061584J2","1988-03","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","","0.0",",C","","","0",",C","26",",C","8",",C","0",",C","0",",C","-17.5",",C,01,","","","19.5",",C,23,","3429.0","","582.1",",C","-0.44",",C","4.40",",,,C","-5.29",",,,C"
"CA0061584J2","1988-04","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","0.0","","0.0","1,C","","","0",",C","1",",C","0","1,C","0","1,C","0","1,C","0.0",",C,24,","","","18.0","1,C,17,","3771.2","","342.2","1,C","6.55","1,C","10.93","1,,,C","2.17",",,,C"
"CA0061584J2","1988-05","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","19.8","","19.8","4,C","","","0","2,C","0","2,C","0","3,C","9","3,C","0","3,C","1.0","2,C,04,","","","32.0","3,C,30,","3887.7","","116.5","3,C","14.66","4,C","20.61","3,,,C","8.71","2,,,C"
"CA0061584J2","1988-06","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","82.4","","62.6",",C","","","0",",C","0",",C","0",",C","20",",C","5",",C","5.5",",C,29,+","","","35.0",",C,14,","3946.3","","58.6",",C","18.47",",C","24.93",",,,C","12.00",",,,C"
"CA0061584J2","1988-07","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","236.0","","153.6",",C","","","0",",C","0",",C","0",",C","31",",C","8",",C","9.0",",C,03,","","","37.5",",C,07,","1.7","","1.7",",C","23.23",",C","29.44",",,,C","17.03",",,,C"
"CA0061584J2","1988-08","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","357.3","","121.3",",C","","","0",",C","0",",C","0",",C","28",",C","4",",C","8.0",",C,22,","","","35.0",",C,13,","20.4","","18.7",",C","21.65",",C","26.81",",,,C","16.48",",,,C"
"CA0061584J2","1988-09","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","364.0","","6.7",",C","","","0",",C","0",",C","0",",C","12",",C","0",",C","5.0",",C,25,+","","","27.0",",C,18,","116.1","","95.7",",C","15.37",",C","20.42",",,,C","10.32",",,,C"
"CA0061584J2","1988-10","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","365.9","","1.9",",C","","","0",",C","5",",C","0",",C","1",",C","0",",C","-7.0",",C,31,","","","25.0",",C,01,","466.8","","350.7",",C","7.08",",C","11.26",",,,C","2.90",",,,C"
"CA0061584J2","1988-11","43.7167","-79.35","139.0","TORONTO BROADWAY, ON CA","365.9","","0.0",",C","","","0",",C","7",",C","0",",C","0",",C","0",",C","-4.5",",C,25,","","","15.5",",C,16,","871.3","","404.5",",C","4.85",",C","8.17",",,,C","1.53",",,,C"
