"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00142560","1890-12","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","2",",6","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","8",",,6,06,","27.4",",,6,31,","","","","","","","28.2",",,,6","8",",,,6","","","","","",""
"USC00142560","1891-01","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","","","","","","","3",",6","","","","","","","","","","","","","","","127",",,6,08,","","","","","","","","","","","177",",,,6","","","","","",""
"USC00142560","1891-02","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","4",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,01,","5.3",",,6,19,","","","","","","","6.6",",,,6","21",",,,6","","","","","",""
"USC00142560","1891-03","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","4",",6","3",",6","1",",6","2",",6","","","","","","","","","","","","","","","178",",,6,07,","43.2",",,6,24,","","","","","","","70.1",",,,6","242",",,,6","","","","","",""
"USC00142560","1891-04","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","3.8",",,6,16,","","","","","","","7.5",",,,6","","","","","","","",""
"USC00142560","1891-05","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","54.9",",,6,25,","","","","","","","135.4",",,,6","","","","","","","",""
"USC00142560","1891-07","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","12",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","31.8",",,6,06,","","","","","","","156.7",",,,6","","","","","","","",""
"USC00142560","1891-08","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","13.7",",,6,12,","","","","","","","37.7",",,,6","","","","","","","",""
"USC00142560","1891-09","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","6",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","37.6",",,6,25,","","","","","","","94.5",",,,6","","","","","","","",""
"USC00142560","1891-10","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","71.4",",,6,03,","","","","","","","106.4",",,,6","","","","","","","",""
"USC00142560","1891-11","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","6.6",",,6,08,","","","","","","","7.4",",,,6","","","","","","","",""
"USC00142560","1891-12","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","20.8",",,6,13,","","","","","","","23.9",",,,6","","","","","","","",""
"USC00142560","1892-01","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","0.5",",,6,18,","","","","","","","1.1",",,,6","","","","","","","",""
"USC00142560","1892-02","37.0459","-99.9964","600.5","ENGLEWOOD 1 NW, KS US","","","","","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19.1",",,6,06,","","","","","","","46.7",",,,6","","","","","","","",""
