"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00029209","1955-01","57.783","77.283","100.0","MAJSK, RS","10",",I","2",",I","0",",I","","","","","","","","","","","4.6",",,I,29,","","","16.5",",,,I","",""
"RSM00029209","1955-02","57.783","77.283","100.0","MAJSK, RS","11",",I","3",",I","0",",I","","","","","","","","","","","6.0",",,I,11,","","","21.9",",,,I","",""
"RSM00029209","1955-03","57.783","77.283","100.0","MAJSK, RS","7",",I","3",",I","0",",I","","","","","","","","","","","3.6",",,I,29,","","","14.1",",,,I","",""
"RSM00029209","1955-04","57.783","77.283","100.0","MAJSK, RS","5",",I","3",",I","0",",I","","","","","","","","","","","9.1",",,I,09,","","","20.1",",,,I","",""
"RSM00029209","1955-05","57.783","77.283","100.0","MAJSK, RS","8",",I","3",",I","0",",I","","","","","","","","","","","3.4",",,I,11,","","","13.1",",,,I","",""
"RSM00029209","1955-06","57.783","77.283","100.0","MAJSK, RS","9",",I","3",",I","0",",I","","","","","","","","","","","13.2",",,I,06,","","","26.8",",,,I","",""
"RSM00029209","1955-07","57.783","77.283","100.0","MAJSK, RS","14",",I","9",",I","0",",I","","","","","","","","","","","21.3",",,I,05,","","","78.6",",,,I","",""
"RSM00029209","1955-08","57.783","77.283","100.0","MAJSK, RS","16",",I","7",",I","1",",I","","","","","","","","","","","29.6",",,I,11,","","","111.2",",,,I","",""
"RSM00029209","1955-09","57.783","77.283","100.0","MAJSK, RS","12",",I","7",",I","0",",I","","","","","","","","","","","17.4",",,I,16,","","","67.4",",,,I","",""
"RSM00029209","1955-10","57.783","77.283","100.0","MAJSK, RS","6",",I","3",",I","0",",I","","","","","","","","","","","5.6",",,I,11,","","","17.6",",,,I","",""
