"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ID000097502","1957-08","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","249.5","2,I","","","","","","","0","2,I","0","2,I","0",",I","31",",I","0",",I","22.8","2,I,24,+","","","31.1",",I,23,+","0.0",",I","","","26.96","2,I","29.23",",,,I","24.70","2,,,I"
"ID000097502","1957-09","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","228.1","5,I","","","","","","","0","5,I","0","5,I","0",",I","30",",I","3",",I","22.2","5,I,21,","","","32.8",",I,28,","0.0",",I","","","27.46","5,I","30.17",",,,I","24.76","5,,,I"
"ID000097502","1957-10","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","297.4","1,I","","","","","","","0","1,I","0","1,I","0",",I","31",",I","12",",I","23.9","1,I,15,+","","","32.8",",I,25,+","0.0",",I","","","28.22","1,I","31.37",",,,I","25.07","1,,,I"
"ID000097502","1957-11","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","275.7","3,I","","","","","","","0","3,I","0","3,I","0",",I","30",",I","18",",I","23.9","3,I,15,","","","32.8",",I,16,+","0.0",",I","","","28.57","3,I","31.66",",,,I","25.49","3,,,I"
"ID000097502","1957-12","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","252.6","5,I","19","2,I","11","2,I","1","2,I","0","5,I","0","5,I","0",",I","31",",I","5",",I","23.9","5,I,11,","30.0","2,,I,13,","32.8",",I,01,","0.0",",I","130.1","2,,,I","28.06","5,I","30.75",",,,I","25.38","5,,,I"
"ID000097502","1958-01","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","0","4,","0","4,I","","","","","","","23.9","4,I,03,+","","","","","","","","","","","","","25.90","4,,,I"
"ID000097502","1958-02","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","0","3,I","0","3,I","","","","","","","23.9","3,I,12,","","","","","","","","","","","","","25.97","3,,,I"
"ID000097502","1958-03","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","22","5,I","12","5,I","2","5,I","","","","","0","3,I","28","3,I","10","3,I","","","70.1","5,,I,17,","32.2","3,I,30,+","","","199.0","5,,,I","","","31.12","3,,,I","",""
"ID000097502","1958-04","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","289.4","3,I","","","","","","","0","3,I","0","3,I","0","2,I","28","2,I","21","2,I","23.9","3,I,28,","","","32.8","2,I,18,+","0.0","2,I","","","29.06","3,I","31.89","2,,,I","26.22","3,,,I"
"ID000097502","1958-05","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","297.3","3,I","24","2,I","12","2,I","3","2,I","0","2,I","0","2,I","0","1,I","30","1,I","23","1,I","23.9","2,I,01,","37.1","2,,I,05,","33.9","1,I,30,+","0.0","1,I","180.3","2,,,I","28.90","3,I","32.08","1,,,I","25.72","2,,,I"
"ID000097502","1958-06","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","0","5,I","0","5,I","0","4,I","26","4,I","15","4,I","23.9","5,I,20,+","","","33.9","4,I,12,","","","","","28.53","6,I","31.58","4,,,I","25.48","5,,,I"
"ID000097502","1958-07","-0.933","131.117","3.0","SORONG JEFMAN, ID","254.7","I","254.7","4,I","","","","","","","0","4,I","0","4,I","0","2,I","29","2,I","7","2,I","22.2","4,I,03,","","","33.9","2,I,20,","0.0","2,I","","","27.71","4,I","30.19","2,,,I","25.22","4,,,I"
"ID000097502","1958-08","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","26","2,I","10","2,I","5","2,I","","","","","0","1,I","30","1,I","1","1,I","","","89.9","2,,I,06,","32.2","1,I,03,","","","354.2","2,,,I","","","30.07","1,,,I","",""
"ID000097502","1958-09","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","256.9","3,I","23","4,I","11","4,I","1","4,I","0","3,I","0","3,I","0","1,I","29","1,I","9","1,I","22.8","3,I,05,","70.1","4,,I,04,","32.8","1,I,11,+","0.0","1,I","163.2","4,,,I","27.80","3,I","30.65","1,,,I","24.96","3,,,I"
"ID000097502","1958-10","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","4,I","27","4,I","13","4,I","","","","","32.8","4,I,28,+","","","","","","","31.35","4,,,I","",""
"ID000097502","1958-11","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","258.1","5,I","","","","","","","0","4,I","0","4,I","0","2,I","28","2,I","13","2,I","23.9","4,I,26,+","","","33.9","2,I,27,","0.0","2,I","","","28.64","5,I","31.52","2,,,I","25.76","4,,,I"
"ID000097502","1958-12","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","26",",I","10",",I","3",",I","0","5,I","0","5,I","0","1,I","30","1,I","9","1,I","23.9","5,I,08,","30.0",",,I,23,","32.8","1,I,31,+","","","197.1",",,,I","28.39","6,I","31.10","1,,,I","25.68","5,,,I"
"ID000097502","1996-11","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","4,I","26","4,I","9","4,I","","","","","34.4","4,I,18,","","","","","","","31.78","4,,,I","",""
"ID000097502","1997-08","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","0","3,I","0","3,I","","","","","","","21.0","3,I,11,","","","","","","","","","","","","","24.17","3,,,I"
"ID000097502","1997-10","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","0","5,I","0","5,I","","","","","","","23.3","5,I,21,","","","","","","","","","","","","","24.79","5,,,I"
"ID000097502","1997-11","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","0","4,I","0","4,I","","","","","","","22.5","4,I,12,","","","","","","","","","","","","","24.33","4,,,I"
"ID000097502","1998-02","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","5,I","23","5,I","1","5,I","","","","","33.1","5,I,01,","","","","","","","30.37","5,,,I","",""
"ID000097502","1998-04","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","5,I","25","5,I","1","5,I","","","","","32.8","5,I,23,","","","","","","","30.79","5,,,I","",""
"ID000097502","1998-05","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","4,I","27","4,I","3","4,I","","","","","32.5","4,I,26,","","","","","","","31.00","4,,,I","",""
"ID000097502","1998-06","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","0","5,I","0","5,I","0","2,I","28","2,I","1","2,I","23.8","5,I,28,+","","","32.8","2,I,06,","","","","","27.93","7,I","30.62","2,,,I","25.24","5,,,I"
"ID000097502","1998-08","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","3,I","28","3,I","0","3,I","","","","","32.1","3,I,14,","","","","","","","30.64","3,,,I","",""
"ID000097502","1998-09","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","3,I","27","3,I","1","3,I","","","","","34.6","3,I,04,","","","","","","","30.90","3,,,I","",""
"ID000097502","1998-10","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","2,I","29","2,I","3","2,I","","","","","32.4","2,I,23,+","","","","","","","31.00","2,,,I","",""
"ID000097502","1999-04","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","4,I","26","4,I","2","4,I","","","","","32.5","4,I,26,","","","","","","","30.55","4,,,I","",""
"ID000097502","2005-02","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","4,S","24","4,S","8","4,S","","","","","32.7","4,S,19,+","","","","","","","31.35","4,,,S","",""
"ID000097502","2005-05","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","5,S","26","5,S","12","5,S","","","","","33.2","5,S,01,","","","","","","","31.81","5,,,S","",""
"ID000097502","2007-07","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","1,S","30","1,S","2","1,S","","","","","32.4","1,S,14,+","","","","","","","30.05","1,,,S","",""
"ID000097502","2007-08","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","2,S","29","2,S","0","2,S","","","","","31.8","2,S,16,","","","","","","","30.26","2,,,S","",""
"ID000097502","2007-09","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","4,S","26","4,S","6","4,S","","","","","33.0","4,S,25,+","","","","","","","31.27","4,,,S","",""
"ID000097502","2007-10","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","3,S","28","3,S","18","3,S","","","","","34.5","3,S,29,","","","","","","","32.33","3,,,S","",""
"ID000097502","2007-12","-0.933","131.117","3.0","SORONG JEFMAN, ID","","","","","","","","","","","","","","","0","2,S","29","2,S","20","2,S","","","","","34.6","2,S,07,+","","","","","","","32.62","2,,,S","",""
