"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00416210","1963-01","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","5",",0","2",",0","0",",0","-12.8",",0,24,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,19,","25.0",",0,11,","","","","","474.7",",0","","","","","30.3",",,,0","0",",,,0","3.02",",0","9.27",",,,0","-3.23",",,,0","5418",",,,0"
"USC00416210","1963-02","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","1",",0","6",",0","0",",0","-6.1",",0,22,+","0",",,0,28,+","0",",,0,28,+","5.8",",,0,19,","28.9",",0,02,","","","","","299.5",",0","","","","","7.4",",,,0","0",",,,0","7.64",",0","15.58",",,,0","-0.31",",,,0","4790",",,,0"
"USC00416210","1963-03","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","25.4","0","25.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","-1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,01,","29.4",",0,31,+","174.5","2,,,0","","","108.2",",0","","","","","25.5",",,,0","0",",,,0","15.66",",0","23.33",",,,0","8.00",",,,0","5989",",,,0"
"USC00416210","1963-04","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","147.2","0","121.8",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","6.7",",0,07,","0",",,0,30,+","0",",,0,30,+","102.9",",,0,29,","37.8",",0,10,","204.8","1,,,0","","","23.6",",0","","","","","155.6",",,,0","0",",,,0","21.61",",0","27.58",",,,0","15.63",",,,0","6281",",,,0"
"USC00416210","1963-05","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","307.7","0","160.5",",0","6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","10.0",",0,01,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,28,","35.0",",0,28,","206.9","3,,,0","","","3.8",",0","","","","","122.0",",,,0","0",",,,0","23.39",",0","29.43",",,,0","17.35",",,,0","5030",",,,0"
"USC00416210","1963-06","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","591.5","0","283.8",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","20.0",",0,04,+","0",",,0,30,+","0",",,0,30,+","25.7",",,0,17,","37.8",",0,15,","267.4",",,,0","","","0.0",",0","","","","","36.1",",,,0","0",",,,0","27.79",",0","33.85",",,,0","21.73",",,,0","3098",",,,0"
"USC00416210","1963-07","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","955.5","0","364.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","20.6",",0,02,+","0",",,0,31,+","0",",,0,31,+","3.8",",,0,26,","40.0",",0,25,","321.4",",,,0","0.0","0","0.0",",0","","","","","6.1",",,,0","0",",,,0","30.07",",0","36.61",",,,0","23.54",",,,0","4428",",,,0"
"USC00416210","1963-08","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","1330.9","0","375.4",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","20.0",",0,17,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,14,","40.6",",0,28,","314.6",",,,0","0.0","0","0.0",",0","","","","","23.3",",,,0","0",",,,0","30.44",",0","37.61",",,,0","23.27",",,,0","2725",",,,0"
"USC00416210","1963-09","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","1576.6","0","245.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","8.9",",0,30,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,13,","39.4",",0,06,","217.0",",,,0","0.8","0","0.8",",0","20.13",",,,0","32.15",",,,0","37.9",",,,0","0",",,,0","26.50",",0","33.26",",,,0","19.73",",,,0","2712",",,,0"
"USC00416210","1963-10","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","1730.2","0","153.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","8.3",",0,01,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,24,","36.1",",0,08,","197.6",",,,0","2.5","0","1.7",",0","15.79",",,,0","28.86",",,,0","0.5",",,,0","0",",,,0","23.24",",0","31.36",",,,0","15.11",",,,0","2076",",,,0"
"USC00416210","1963-11","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","1748.2","0","18.0",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","-2.2",",0,24,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,28,","31.7",",0,08,","121.3",",,,0","117.0","0","114.5",",0","8.60",",,,0","19.72",",,,0","90.9",",,,0","0",",,,0","15.12",",0","22.55",",,,0","7.68",",,,0","3968",",,,0"
"USC00416210","1963-12","31.9611","-96.688","138.4","NAVARRO MILLS DAM, TX US","1748.2","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","20",",0","2",",0","2",",0","0",",0","-11.1",",0,23,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,11,","21.1",",0,26,+","","","544.3","0","427.3",",0","","","","","29.3",",,,0","0",",,,0","4.55",",0","10.20",",,,0","-1.10",",,,0","4034",",,,0"
