"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00487105","1919-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0",",6","7",",6","3",",6","0",",6","","","2",",6","6",",6","26",",6","6",",6","0",",6","0",",6","","","","","-23.3",",6,27,","","","152",",,6,08,","7.6",",,6,08,","13.9",",6,04,","","","","","615.2",",6","","","","","18.5",",,,6","241",",,,6","-2.18",",6","3.65",",,,6","-8.00",",,,6","",""
"USC00487105","1919-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0",",6","8",",6","0",",6","0",",6","","","1",",6","7",",6","31",",6","11",",6","0",",6","0",",6","","","","","-31.7",",6,09,","","","25",",,6,02,","1.3",",,6,07,","7.2",",6,21,","","","","","744.2",",6","","","","","5.6",",,,6","98",",,,6","-5.67",",6","0.08",",,,6","-11.42",",,,6","",""
"USC00487105","1920-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","3",",6","1",",6","0",",6","","","2",",6","3",",6","27",",6","8",",6","0",",6","0",",6","","","","","-26.7",",6,11,","","","76",",,6,10,","3.8",",,6,10,","10.0",",6,29,+","","","","","648.2",",6","","","","","4.9",",,,6","101",",,,6","-2.58",",6","2.85",",,,6","-8.01",",,,6","",""
"USC00487105","1920-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","4",",6","3",",6","0",",6","","","3",",6","5",",6","28",",6","8",",6","0",",6","0",",6","","","","","-24.4",",6,29,","","","152",",,6,23,","8.9",",,6,23,","7.8",",6,22,+","","","","","636.8",",6","","","","","17.0",",,,6","317",",,,6","-3.63",",6","2.38",",,,6","-9.63",",,,6","",""
"USC00487105","1920-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","3",",6","1",",6","29",",6","4",",6","0",",6","0",",6","","","","","-26.1",",6,06,","","","152",",,6,27,","6.9",",,6,27,","13.3",",6,21,","","","","","596.4",",6","","","","","18.6",",,,6","330",",,,6","-0.90",",6","4.26",",,,6","-6.07",",,,6","",""
"USC00487105","1920-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","15","1,6","6","1,6","0","1,6","","","5",",6","0",",6","24",",6","2",",6","0",",6","0",",6","","","","","-16.1",",6,04,","","","102",",,6,17,","10.2","1,,6,17,","15.0",",6,08,+","","","","","506.8",",6","","","","","43.6","1,,,6","299",",,,6","1.44",",6","6.74",",,,6","-3.86",",,,6","",""
"USC00487105","1920-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","11",",6","6",",6","1",",6","","","","","0",",6","3",",6","0",",6","7",",6","0",",6","","","","","0.0",",6,13,+","","","","","27.9",",,6,11,","26.7",",6,28,","","","","","235.1",",6","","","","","63.5",",,,6","","","10.75",",6","17.32",",,,6","4.18",",,,6","",""
"USC00487105","1920-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","9.7","6","9.7",",6","6",",6","1",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","26",",6","0",",6","","","","","0.0",",6,01,","","","0",",,6,30,+","7.4",",,6,19,","30.6",",6,30,","","","","","75.0",",6","","","","","12.8",",,,6","0",",,,6","16.16",",6","24.29",",,,6","8.02",",,,6","",""
"USC00487105","1920-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","106.9","6","97.2",",6","8",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","7",",6","","","","","5.6",",6,07,","","","0",",,6,31,+","3.8",",,6,25,","36.1",",6,21,","","","6.3","6","6.3",",6","","","","","17.5",",,,6","0",",,,6","21.26",",6","30.23",",,,6","12.30",",,,6","",""
"USC00487105","1920-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","173.6","6","66.7",",6","6",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","1",",6","","","","","4.4",",6,31,+","","","0",",,6,31,+","7.1",",,6,20,","32.8",",6,17,","","","37.7","6","31.4",",6","","","","","27.4",",,,6","0",",,,6","19.47",",6","27.44",",,,6","11.50",",,,6","",""
"USC00487105","1920-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","184.8","6","11.2",",6","","","","","","","","","","","0",",6","1",",6","0",",6","23",",6","0",",6","","","","","-2.2",",6,29,","","","","","","","30.6",",6,16,","","","145.3","6","107.6",",6","","","","","","","","","15.12",",6","22.94",",,,6","7.29",",,,6","",""
"USC00487105","1920-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","184.8","6","0.0","1,6","","","","","","","","","","","0","1,6","9","1,6","1","1,6","8","1,6","0","1,6","","","","","-10.0","1,6,23,","","","","","","","26.1","1,6,04,","","","450.4","6","305.1","1,6","","","","","","","","","8.16","1,6","14.18","1,,,6","2.15","1,,,6","",""
"USC00487105","1920-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0","1,6","","","","","","","","","","","4",",6","29",",6","12","1,6","0","1,6","0","1,6","","","","","-20.6",",6,24,","","","","","","","7.8","1,6,02,","","","","","661.4","1,6","","","","","","","","","-3.68","1,6","0.94","1,,,6","-8.30",",,,6","",""
"USC00487105","1921-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","2",",6","30",",6","9",",6","0",",6","0",",6","","","","","-26.1",",6,11,","","","","","","","8.3",",6,19,+","","","","","665.4",",6","","","","","","","","","-3.13",",6","2.18",",,,6","-8.44",",,,6","",""
"USC00487105","1921-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","1",",6","25",",6","4",",6","0",",6","0",",6","","","","","-18.9",",6,07,","","","","","","","13.9",",6,25,","","","","","542.7",",6","","","","","","","","","-1.05",",6","4.64",",,,6","-6.74",",,,6","",""
"USC00487105","1921-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","0",",6","21",",6","1",",6","0",",6","0",",6","","","","","-12.8",",6,30,","","","","","","","18.3",",6,18,","","","","","455.7",",6","","","","","","","","","3.63",",6","10.31",",,,6","-3.05",",,,6","",""
"USC00487105","1921-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","0",",6","19",",6","1",",6","0",",6","0",",6","","","","","-10.6",",6,09,","","","","","","","18.9",",6,11,+","","","","","401.7",",6","","","","","","","","","4.94",",6","11.92",",,,6","-2.04",",,,6","",""
"USC00487105","1921-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","0",",6","3",",6","0",",6","9",",6","0",",6","","","","","-3.9",",6,01,","","","","","","","25.6",",6,05,","","","","","207.4",",6","","","","","","","","","11.64",",6","19.00",",,,6","4.29",",,,6","",""
"USC00487105","1921-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","38.2","6","38.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","22",",6","2",",6","","","","","3.3",",6,02,","","","","","","","32.8",",6,29,+","","","","","50.2",",6","","","","","","","","","17.93",",6","25.71",",,,6","10.15",",,,6","",""
"USC00487105","1921-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","154.0","6","115.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","29",",6","12",",6","","","","","3.3",",6,03,","","","","","","","34.4",",6,20,+","","","15.0","6","15.0",",6","","","","","","","","","21.59",",6","30.45",",,,6","12.72",",,,6","",""
"USC00487105","1921-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","225.6","6","71.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","28",",6","2",",6","","","","","7.2",",6,19,+","","","","","","","32.2",",6,29,+","","","28.4","6","13.4",",6","","","","","","","","","20.21",",6","28.00",",,,6","12.43",",,,6","",""
"USC00487105","1921-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","233.9","6","8.3",",6","","","","","","","","","","","0",",6","3",",6","0",",6","21",",6","0",",6","","","","","-3.3",",6,11,","","","","","","","30.6",",6,01,","","","151.7","6","123.3",",6","","","","","","","","","14.50",",6","23.54",",,,6","5.47",",,,6","",""
"USC00487105","1921-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","233.9","6","0.0",",6","","","","","","","","","","","0",",6","11",",6","0",",6","17",",6","0",",6","","","","","-5.6",",6,07,","","","","","","","26.7",",6,08,","","","366.5","6","214.8",",6","","","","","","","","","11.40",",6","20.21",",,,6","2.60",",,,6","",""
"USC00487105","1921-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","233.9","6","0.0",",6","","","","","","","","","","","1",",6","20",",6","2",",6","0",",6","0",",6","","","","","-18.3",",6,19,","","","","","","","18.3",",6,05,+","","","797.4","6","430.9",",6","","","","","","","","","3.97",",6","10.07",",,,6","-2.14",",,,6","",""
"USC00487105","1921-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","233.9","6","0.0",",6","","","","","","","26","3,6","","","4",",6","28",",6","11",",6","0",",6","0",",6","","","","","-22.2",",6,19,","279","3,,6,20,","","","","","13.3",",6,13,","","","1439.5","6","642.1",",6","","","","","","","","","-2.38",",6","3.30",",,,6","-8.06",",,,6","",""
"USC00487105","1922-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","30","1,6","","","10",",6","31",",6","24",",6","0",",6","0",",6","","","","","-30.0",",6,19,","102","1,,6,21,+","","","","","6.7",",6,02,","","","2272.2","6","832.7",",6","","","","","","","","","-8.53",",6","-2.83",",,,6","-14.23",",,,6","",""
"USC00487105","1922-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0","1,6","","","","","","","","","","","3",",6","28",",6","15","1,6","0","1,6","0","1,6","","","","","-26.7",",6,23,","","","","","","","7.2","1,6,21,+","","","2927.9","6","655.7","1,6","","","","","","","","","-6.04","1,6","-0.27","1,,,6","-11.81",",,,6","",""
"USC00487105","1922-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","1",",6","27",",6","6",",6","0",",6","0",",6","","","","","-24.4",",6,01,","","","","","","","15.0",",6,22,","","","3516.6","6","588.7",",6","","","","","","","","","-0.66",",6","5.31",",,,6","-6.63",",,,6","",""
"USC00487105","1922-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","0",",6","19",",6","0",",6","0",",6","0",",6","","","","","-11.7",",6,13,","","","","","","","19.4",",6,21,","","","3949.1","6","432.5",",6","","","","","","","","","3.92",",6","10.21",",,,6","-2.38",",,,6","",""
"USC00487105","1922-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","0",",6","9",",6","0",",6","10",",6","0",",6","","","","","-7.2",",6,12,","","","","","","","26.7",",6,25,+","","","4195.2","6","246.1",",6","","","","","","","","","10.40",",6","17.57",",,,6","3.22",",,,6","",""
"USC00487105","1922-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","42.3","6","42.3",",6","","","","","","","","","","","0",",6","1",",6","0",",6","28",",6","3",",6","","","","","-2.2",",6,01,","","","","","","","35.0",",6,21,","","","4228.5","6","33.3",",6","","","","","","","","","18.63",",6","27.86",",,,6","9.40",",,,6","",""
"USC00487105","1922-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","123.8","6","81.5",",6","6",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","9",",6","","","","","5.0",",6,12,","","","","","6.4",",,6,28,","35.6",",6,14,","","","19.9","6","19.9",",6","","","","","13.7",",,,6","","","20.32",",6","29.42",",,,6","11.22",",,,6","",""
"USC00487105","1922-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","236.0","6","112.2",",6","7",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","","","10.6",",6,26,","","","","","8.6",",,6,14,","32.8",",6,09,","","","19.9","6","0.0",",6","","","","","23.9",",,,6","","","21.95",",6","30.11",",,,6","13.79",",,,6","",""
"USC00487105","1922-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","247.2","6","11.2",",6","","","","","","","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","2.8",",6,08,","","","","","","","29.4",",6,13,","","","71.9","6","52.0",",6","","","","","","","","","16.97",",6","25.87",",,,6","8.08",",,,6","",""
"USC00487105","1922-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","249.9","6","2.7","1,6","5",",6","2",",6","0",",6","","","4",",6","0","1,6","12","1,6","0",",6","18",",6","0",",6","","","","","-6.7","1,6,30,","","","76",",,6,29,","9.9",",,6,29,","26.1",",6,04,+","","","305.6","6","233.7",",6","","","","","14.3",",,,6","190",",,,6","10.74","1,6","19.92",",,,6","1.55","1,,,6","",""
"USC00487105","1922-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","249.9","6","0.0",",6","5",",6","2",",6","0",",6","","","","","0",",6","29",",6","3",",6","0",",6","0",",6","","","","","-13.9",",6,13,","","","","","10.7",",,6,30,","15.6",",6,28,+","","","801.3","6","495.7",",6","","","","","22.5",",,,6","","","1.81",",6","8.79",",,,6","-5.17",",,,6","",""
"USC00487105","1922-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","249.9","6","0.0",",6","2",",6","1",",6","0",",6","","","2",",6","3",",6","30",",6","9",",6","0",",6","0",",6","","","","","-23.9",",6,14,","","","64",",,6,14,","4.3",",,6,14,","12.8",",6,25,+","","","1462.9","6","661.6",",6","","","","","6.3",",,,6","89",",,,6","-3.01",",6","2.65",",,,6","-8.67",",,,6","",""
"USC00487105","1923-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","4",",6","1",",6","29",",6","6",",6","0",",6","0",",6","","","","","-20.0",",6,30,","","","51",",,6,30,","","","14.4",",6,11,","","","2049.6","6","586.7",",6","","","","","","","165",",,,6","-0.59",",6","5.84",",,,6","-7.02",",,,6","",""
"USC00487105","1923-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","8",",6","28",",6","12",",6","0",",6","0",",6","","","","","-28.3",",6,10,","","","","","","","12.8",",6,21,+","","","2719.4","6","669.8",",6","","","","","","","","","-5.59",",6","1.42",",,,6","-12.60",",,,6","",""
"USC00487105","1923-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","6",",6","0",",6","0",",6","","","2",",6","4",",6","31",",6","5",",6","0",",6","0",",6","","","","","-23.3",",6,18,","","","25",",,6,25,+","1.5",",,6,25,","16.1",",6,31,","","","3344.8","6","625.4",",6","","","","","5.4",",,,6","89",",,,6","-1.84",",6","5.48",",,,6","-9.16",",,,6","",""
"USC00487105","1923-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","","","0",",6","21",",6","0",",6","3",",6","0",",6","","","","","-5.0",",6,24,+","","","","","3.0",",,6,04,","23.3",",6,18,","","","3705.0","6","360.2",",6","","","","","11.8",",,,6","","","6.33",",6","14.17",",,,6","-1.51",",,,6","",""
"USC00487105","1923-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.3","6","0.3",",6","11",",6","3",",6","0",",6","","","","","0",",6","4",",6","0",",6","18",",6","0",",6","","","","","-3.9",",6,15,","","","","","13.2",",,6,22,","27.2",",6,25,","","","3897.9","6","192.9",",6","","","","","36.5",",,,6","","","12.12",",6","20.18",",,,6","4.05",",,,6","",""
"USC00487105","1923-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","14.2","6","13.9",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","4.4",",6,18,+","","","","","3.6",",,6,10,","30.6",",6,12,","","","3960.7","6","62.8",",6","","","","","15.3",",,,6","","","16.70",",6","24.87",",,,6","8.53",",,,6","",""
"USC00487105","1923-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","129.8","6","115.6",",6","10",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","8",",6","","","","","9.4",",6,01,","","","","","23.9",",,6,26,","34.4",",6,20,","","","0.0","6","0.0",",6","","","","","65.4",",,,6","","","22.06",",6","30.25",",,,6","13.88",",,,6","",""
"USC00487105","1923-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","188.1","6","58.3",",6","7",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","","","","","6.1",",6,27,","","","","","7.4",",,6,30,","32.2",",6,13,","","","11.7","6","11.7",",6","","","","","14.5",",,,6","","","19.83",",6","28.07",",,,6","11.60",",,,6","",""
"USC00487105","1923-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","193.6","6","5.5",",6","9",",6","7",",6","2",",6","","","0",",6","0",",6","2",",6","0",",6","23",",6","0",",6","","","","","-0.6",",6,28,","","","13",",,6,28,","54.1",",,6,28,","29.4",",6,03,","","","137.0","6","125.3",",6","","","","","139.8",",,,6","13",",,,6","14.34",",6","22.14",",,,6","6.53",",,,6","",""
"USC00487105","1923-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","193.6","6","0.0",",6","9",",6","3",",6","0",",6","","","2",",6","0",",6","17",",6","1",",6","0",",6","0",",6","","","","","-11.7",",6,30,","","","25",",,6,29,+","4.8",",,6,05,","19.4",",6,21,","","","545.8","6","408.8",",6","","","","","15.6",",,,6","50",",,,6","5.15",",6","11.40",",,,6","-1.11",",,,6","",""
"USC00487105","1923-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","193.6","6","0.0",",6","2",",6","0",",6","0",",6","","","","","0",",6","26",",6","1",",6","0",",6","0",",6","","","","","-7.2",",6,28,+","","","","","2.3",",,6,27,+","14.4",",6,11,","","","1004.3","6","458.5",",6","","","","","4.6",",,,6","","","3.05",",6","8.71",",,,6","-2.61",",,,6","",""
"USC00487105","1923-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","193.6","6","0.0",",6","6",",6","3",",6","0",",6","","","4",",6","4",",6","31",",6","13",",6","0",",6","0",",6","","","","","-35.0",",6,31,","","","51",",,6,27,","3.6",",,6,07,","6.1",",6,07,+","","","1738.2","6","733.9",",6","","","","","13.3",",,,6","157",",,,6","-5.34",",6","0.60",",,,6","-11.28",",,,6","",""
"USC00487105","1924-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","","","9",",6","31",",6","18",",6","0",",6","0",",6","","","","","-26.1",",6,04,","","","","","2.5",",,6,11,","5.6",",6,31,+","","","2532.3","6","794.1",",6","","","","","5.2",",,,6","","","-7.28",",6","-1.72",",,,6","-12.85",",,,6","",""
"USC00487105","1924-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","1",",6","1",",6","28",",6","4",",6","0",",6","0",",6","","","","","-19.4",",6,20,","","","76",",,6,03,","","","11.1",",6,15,","","","3111.5","6","579.2",",6","","","","","","","102",",,,6","-1.64",",6","3.96",",,,6","-7.24",",,,6","",""
"USC00487105","1924-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","8",",6","2",",6","0",",6","","","","","1",",6","31",",6","10",",6","0",",6","0",",6","","","","","-18.9",",6,05,","","","","","6.1",",,6,03,","8.9",",6,27,","","","3798.1","6","686.6",",6","","","","","12.8",",,,6","","","-3.81",",6","2.06",",,,6","-9.69",",,,6","",""
"USC00487105","1924-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","7",",6","1",",6","0",",6","","","","","0",",6","20",",6","1",",6","0",",6","0",",6","","","","","-10.0",",6,26,","","","","","3.8",",,6,25,","20.0",",6,22,","","","4213.5","6","415.4",",6","","","","","11.2",",,,6","","","4.49",",6","11.26",",,,6","-2.29",",,,6","",""
"USC00487105","1924-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","11",",6","5",",6","0",",6","","","","","0",",6","9",",6","0",",6","6",",6","0",",6","","","","","-3.9",",6,10,","","","","","17.8",",,6,30,","24.4",",6,16,+","","","4486.9","6","273.4",",6","","","","","53.7",",,,6","","","9.51",",6","17.38",",,,6","1.65",",,,6","",""
"USC00487105","1924-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","26.4","6","26.4",",6","2",",6","2",",6","0",",6","","","","","0",",6","1",",6","0",",6","25",",6","1",",6","","","","","0.0",",6,09,","","","","","3.6",",,6,19,","32.2",",6,26,","","","4561.7","6","74.8",",6","","","","","6.6",",,,6","","","16.72",",6","25.84",",,,6","7.60",",,,6","",""
"USC00487105","1924-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","103.4","6","77.0",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","","","5.6",",6,21,+","","","","","2.8",",,6,07,","33.3",",6,31,+","","","5.3","6","5.3",",6","","","","","7.4",",,,6","","","20.65",",6","29.78",",,,6","11.52",",,,6","",""
"USC00487105","1924-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","169.2","6","65.8",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","","","7.2",",6,18,","","","","","3.3",",,6,11,","34.4",",6,27,","","","9.3","6","4.0",",6","","","","","6.7",",,,6","","","20.33",",6","29.65",",,,6","11.00",",,,6","",""
"USC00487105","1924-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","177.5","6","8.3",",6","7",",6","7",",6","0",",6","","","","","0",",6","4",",6","0",",6","19",",6","0",",6","","","","","-1.1",",6,27,","","","","","9.1",",,6,26,","31.1",",6,05,+","","","145.5","6","136.2",",6","","","","","43.9",",,,6","","","14.07",",6","22.87",",,,6","5.28",",,,6","",""
"USC00487105","1924-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","177.5","6","0.0",",6","11",",6","6",",6","0",",6","","","","","0",",6","8",",6","0",",6","2",",6","0",",6","","","","","-2.8",",6,30,","","","","","19.8",",,6,02,","23.3",",6,01,","","","449.0","6","303.5",",6","","","","","64.6",",,,6","","","8.54",",6","15.42",",,,6","1.67",",,,6","",""
"USC00487105","1924-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","177.5","6","0.0",",6","","","","","","","","","3",",6","0",",6","25",",6","2",",6","0",",6","0",",6","","","","","-13.9",",6,13,","","","127",",,6,05,","","","18.3",",6,03,","","","953.8","6","504.8",",6","","","","","","","254",",,,6","1.51",",6","7.53",",,,6","-4.52",",,,6","",""
"USC00487105","1924-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","177.5","6","0.0",",6","5",",6","2",",6","0",",6","","","4",",6","13",",6","29",",6","16",",6","0",",6","0",",6","","","","","-35.0",",6,18,","","","51",",,6,07,","2.8",",,6,07,","10.6",",6,15,","","","1771.6","6","817.8",",6","","","","","9.4",",,,6","152",",,,6","-8.05",",6","-2.15",",,,6","-13.94",",,,6","",""
"USC00487105","1925-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","","","4",",6","31",",6","15",",6","0",",6","0",",6","","","","","-23.3",",6,16,","","","","","","","6.1",",6,30,+","","","2518.2","6","746.6",",6","","","","","","","","","-5.75",",6","-0.42",",,,6","-11.09",",,,6","",""
"USC00487105","1925-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0","1,6","2",",6","2",",6","0",",6","","","2",",6","0","1,6","24","1,6","1",",6","0",",6","0",",6","","","","","-12.2","1,6,10,","","","25",",,6,22,+","3.3",",,6,22,+","12.8",",6,04,","","","3002.6","6","484.4",",6","","","","","6.6",",,,6","50",",,,6","0.45","1,6","5.95",",,,6","-5.06","1,,,6","",""
"USC00487105","1925-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","1",",6","0",",6","0",",6","","","","","0",",6","24",",6","2",",6","0",",6","0",",6","","","","","-13.9",",6,14,","","","","","0.8",",,6,24,","17.8",",6,29,+","","","3462.7","6","460.1",",6","","","","","0.8",",,,6","","","3.49",",6","10.79",",,,6","-3.80",",,,6","",""
"USC00487105","1925-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","10",",6","3",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","3",",6","0",",6","","","","","-5.6",",6,29,","","","13",",,6,28,","14.5",",,6,08,","23.3",",6,22,","","","3762.4","6","299.7",",6","","","","","36.6",",,,6","13",",,,6","8.34",",6","15.77",",,,6","0.91",",,,6","",""
"USC00487105","1925-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","2.2","6","2.2",",6","9",",6","2",",6","1",",6","","","","","0",",6","5",",6","0",",6","16",",6","0",",6","","","","","-2.2",",6,09,+","","","","","30.2",",,6,15,","30.0",",6,29,","","","3943.6","6","181.2",",6","","","","","39.8",",,,6","","","12.56",",6","20.95",",,,6","4.17",",,,6","",""
"USC00487105","1925-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","32.9","6","30.7","1,6","10",",6","5",",6","0",",6","","","","","0",",6","0",",6","0","1,6","19","1,6","4","1,6","","","","","3.3",",6,08,","","","","","14.2",",,6,06,","32.8","1,6,29,+","","","4026.2","6","82.6","1,6","","","","","43.2",",,,6","","","16.56","1,6","24.64","1,,,6","8.47",",,,6","",""
"USC00487105","1925-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","128.2","6","95.3",",6","9",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","8.3",",6,31,","","","","","12.7",",,6,03,","37.8",",6,14,","","","7.3","6","7.3",",6","","","","","40.4",",,,6","","","21.17",",6","29.95",",,,6","12.40",",,,6","",""
