"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GHM00065401","2009-11","10.9","-1.1","203.0","NAVRONGO, GH","0","3,S","0","3,S","17.4","3,S,23,","21.11","3,,,S"
"GHM00065401","2019-05","10.9","-1.1","203.0","NAVRONGO, GH","0","5,S","0","5,S","22.0","5,S,08,","25.28","5,,,S"
