"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"SWE00137866","1959-01","56.76","13.68","135.0","SKEEN, SW","15",",E","11",",E","0",",E","18.9",",,E,20,","118.6",",,,E"
"SWE00137866","1959-02","56.76","13.68","135.0","SKEEN, SW","6",",E","1",",E","0",",E","4.9",",,E,20,","9.2",",,,E"
"SWE00137866","1959-03","56.76","13.68","135.0","SKEEN, SW","10",",E","2",",E","0",",E","7.4",",,E,06,","23.2",",,,E"
"SWE00137866","1959-04","56.76","13.68","135.0","SKEEN, SW","13",",E","9",",E","1",",E","25.7",",,E,10,","92.7",",,,E"
"SWE00137866","1959-05","56.76","13.68","135.0","SKEEN, SW","10",",E","2",",E","0",",E","7.5",",,E,18,","21.1",",,,E"
"SWE00137866","1959-06","56.76","13.68","135.0","SKEEN, SW","8",",E","4",",E","0",",E","15.0",",,E,08,","50.7",",,,E"
"SWE00137866","1959-07","56.76","13.68","135.0","SKEEN, SW","12",",E","10",",E","1",",E","29.0",",,E,20,","110.0",",,,E"
"SWE00137866","1959-08","56.76","13.68","135.0","SKEEN, SW","7",",E","4",",E","1",",E","28.5",",,E,12,","47.4",",,,E"
"SWE00137866","1959-09","56.76","13.68","135.0","SKEEN, SW","3",",E","3",",E","0",",E","18.2",",,E,21,","28.8",",,,E"
"SWE00137866","1959-10","56.76","13.68","135.0","SKEEN, SW","15",",E","8",",E","0",",E","13.2",",,E,26,","67.6",",,,E"
"SWE00137866","1959-11","56.76","13.68","135.0","SKEEN, SW","19",",E","6",",E","0",",E","5.8",",,E,28,","37.3",",,,E"
"SWE00137866","1959-12","56.76","13.68","135.0","SKEEN, SW","16",",E","11",",E","0",",E","18.8",",,E,26,","76.1",",,,E"
"SWE00137866","1960-01","56.76","13.68","135.0","SKEEN, SW","20",",E","9",",E","1",",E","29.8",",,E,18,","83.5",",,,E"
"SWE00137866","1960-02","56.76","13.68","135.0","SKEEN, SW","10",",E","6",",E","0",",E","6.5",",,E,28,+","34.6",",,,E"
"SWE00137866","1960-03","56.76","13.68","135.0","SKEEN, SW","5",",E","1",",E","0",",E","3.6",",,E,01,","8.7",",,,E"
"SWE00137866","1960-04","56.76","13.68","135.0","SKEEN, SW","12",",E","5",",E","0",",E","11.8",",,E,13,","39.7",",,,E"
"SWE00137866","1960-05","56.76","13.68","135.0","SKEEN, SW","8",",E","5",",E","0",",E","9.6",",,E,25,","33.4",",,,E"
"SWE00137866","1960-06","56.76","13.68","135.0","SKEEN, SW","17",",E","7",",E","0",",E","10.1",",,E,11,","47.3",",,,E"
"SWE00137866","1960-07","56.76","13.68","135.0","SKEEN, SW","20",",E","11",",E","0",",E","15.0",",,E,15,","118.7",",,,E"
"SWE00137866","1960-08","56.76","13.68","135.0","SKEEN, SW","21",",E","11",",E","2",",E","31.5",",,E,23,","149.7",",,,E"
"SWE00137866","1960-09","56.76","13.68","135.0","SKEEN, SW","7",",E","3",",E","0",",E","9.2",",,E,05,","23.2",",,,E"
"SWE00137866","1960-10","56.76","13.68","135.0","SKEEN, SW","14",",E","8",",E","0",",E","16.5",",,E,10,","57.3",",,,E"
"SWE00137866","1960-11","56.76","13.68","135.0","SKEEN, SW","26",",E","16",",E","0",",E","14.5",",,E,02,","108.3",",,,E"
"SWE00137866","1960-12","56.76","13.68","135.0","SKEEN, SW","22",",E","15",",E","0",",E","20.2",",,E,03,","113.8",",,,E"
"SWE00137866","1961-01","56.76","13.68","135.0","SKEEN, SW","16",",E","7",",E","0",",E","23.5",",,E,29,","57.0",",,,E"
"SWE00137866","1961-02","56.76","13.68","135.0","SKEEN, SW","12",",E","6",",E","0",",E","7.9",",,E,26,","44.3",",,,E"
"SWE00137866","1961-03","56.76","13.68","135.0","SKEEN, SW","12",",E","7",",E","0",",E","13.2",",,E,26,","57.6",",,,E"
"SWE00137866","1961-04","56.76","13.68","135.0","SKEEN, SW","7",",E","4",",E","0",",E","14.2",",,E,06,","44.2",",,,E"
"SWE00137866","1961-05","56.76","13.68","135.0","SKEEN, SW","15",",E","6",",E","0",",E","6.0",",,E,07,","38.7",",,,E"
