"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00046944","1972-09","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","32.8",",,0,27,","","","","","","","49.4",",,,0","0",",,,0","","","","","",""
"USC00046944","1972-10","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","0.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","16",",0","0",",0","","","-7.2",",0,29,","0",",,0,31,+","13",",,0,29,","11.2",",,0,09,","31.1",",0,04,","","","213.3",",0","55.8",",,,0","13",",,,0","11.45",",0","20.42",",,,0","2.49",",,,0"
"USC00046944","1972-12","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","16",",0","9",",0","0",",0","16",",0","2",",0","","","","","","","","","","","","","","","127",",,0,09,+","102",",,0,06,","8.1",",,0,17,","","","","","","","46.5",",,,0","179",",,,0","","","","","",""
"USC00046944","1973-04","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","3.8",",,0,15,","","","","","","","7.8",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-05","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","3.6",",,0,25,","","","","","","","14.2",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-06","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","2.5",",,0,15,","","","","","","","2.8",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-07","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.3",",,0,12,","","","","","","","5.3",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-08","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-09","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","5.6",",,0,23,+","","","","","","","12.2",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-10","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","8",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,07,","","","","","","","35.4",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-11","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","18",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","18.3",",,0,12,","","","","","","","92.2",",,,0","0",",,,0","","","","","",""
"USC00046944","1973-12","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","17",",0","9",",0","2",",0","1",",0","1",",0","","","","","","","","","","","","","","","25",",,0,21,","25",",,0,21,","43.4",",,0,01,","","","","","","","124.5",",,,0","25",",,,0","","","","","",""
"USC00046944","1974-01","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","13",",0","11",",0","1",",0","8",",0","4",",0","","","","","","","","","","","","","","","254",",,0,06,","178",",,0,05,","34.0",",,0,19,","","","","","","","124.1",",,,0","381",",,,0","","","","","",""
"USC00046944","1974-02","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","9",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","16.0",",,0,28,","","","","","","","39.6",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-03","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","15",",0","10",",0","0",",0","2",",0","4",",0","","","","","","","","","","","","","","","76",",,0,02,","152",",,0,02,","21.6",",,0,02,","","","","","","","119.7",",,,0","253",",,,0","","","","","",""
"USC00046944","1974-04","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","11",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","7.9",",,0,01,","","","","","","","24.6",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-05","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","8.4",",,0,17,","","","","","","","9.7",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-06","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","4.6",",,0,19,","","","","","","","4.6",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-07","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,08,","","","","","","","21.4",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-08","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.9",",,0,05,","","","","","","","11.4",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-09","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-10","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","23.4",",,0,28,","","","","","","","36.1",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-11","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","7",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","8.4",",,0,07,","","","","","","","22.1",",,,0","0",",,,0","","","","","",""
"USC00046944","1974-12","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","11",",0","5",",0","0",",0","5",",0","2",",0","","","","","","","","","","","","","","","51",",,0,31,+","25",",,0,28,+","22.4",",,0,27,","","","","","","","61.9",",,,0","50",",,,0","","","","","",""
"USC00046944","1975-01","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","8",",0","4",",0","0",",0","7",",0","3",",0","","","","","","","","","","","","","","","102",",,0,31,","102",",,0,31,","7.1",",,0,31,","","","","","","","22.8",",,,0","152",",,,0","","","","","",""
"USC00046944","1975-02","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","16",",0","11",",0","0",",0","8",",0","5",",0","","","","","","","","","","","","","","","178",",,0,01,","178",",,0,01,","22.9",",,0,12,+","","","","","","","137.7",",,,0","355",",,,0","","","","","",""
"USC00046944","1975-03","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","15",",0","10",",0","0",",0","0",",0","3",",0","","","","","","","","","","","","","","","0",",T,0,21,","51",",,0,16,","10.4",",,0,25,","","","","","","","72.2",",,,0","101",",,,0","","","","","",""
"USC00046944","1975-04","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","15",",0","6",",0","0",",0","3",",0","4",",0","","","","","","","","","","","","","","","203",",,0,04,","203",",,0,04,","21.1",",,0,04,","","","","","","","56.1",",,,0","304",",,,0","","","","","",""
"USC00046944","1975-05","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.8",",,0,03,","","","","","","","6.3",",,,0","0",",,,0","","","","","",""
"USC00046944","1975-06","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","8.1",",,0,20,","","","","","","","16.3",",,,0","0",",,,0","","","","","",""
"USC00046944","1975-07","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.3",",,0,15,","","","","","","","7.8",",,,0","0",",,,0","","","","","",""
"USC00046944","1975-08","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.8",",,0,18,","","","","","","","11.9",",,,0","0",",,,0","","","","","",""
"USC00046944","1975-09","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.5",",,0,14,+","","","","","","","1.0",",,,0","0",",,,0","","","","","",""
"USC00046944","1975-10","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,30,","","","","","","","67.9",",,,0","0",",,,0","","","","","",""
"USC00046944","1975-11","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","6",",0","4",",0","0",",0","0",",0","1",",0","","","","","","","","","","","","","","","0",",,0,30,+","25",",,0,20,","5.3",",,0,10,","","","","","","","17.2",",,,0","25",",,,0","","","","","",""
"USC00046944","1975-12","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","8",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",T,0,13,","10.4",",,0,05,","","","","","","","20.4",",,,0","0",",T,,0","","","","","",""
"USC00046944","1976-01","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","2.3",",,0,09,","","","","","","","5.1",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-02","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","10",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","25.9",",,0,29,","","","","","","","61.2",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-03","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","5",",0","3",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","25",",,0,02,","25",",,0,02,","4.3",",,0,18,","","","","","","","13.1",",,,0","25",",,,0","","","","","",""
"USC00046944","1976-04","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","2.3",",,0,01,","","","","","","","6.8",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-05","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","1.0",",,0,31,","","","","","","","1.0",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-06","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","6.9",",,0,10,","","","","","","","9.4",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-07","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.3",",,0,17,","","","","","","","0.3",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-08","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.1",",,0,02,","","","","","","","69.7",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-09","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","19.1",",,0,15,","","","","","","","23.7",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-10","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","1.3",",,0,02,","","","","","","","2.1",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-11","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","9.4",",,0,14,","","","","","","","12.9",",,,0","0",",,,0","","","","","",""
"USC00046944","1976-12","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",T,0,30,","0",",T,0,30,","3.6",",,0,09,","","","","","","","3.9",",,,0","0",",T,,0","","","","","",""
"USC00046944","1977-01","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","4",",0","3",",0","0",",0","25",",0","0","4,0","","","","","","","","","","","","","","","152",",,0,03,+","0","4,,0,31,+","22.4",",,0,02,","","","","","","","41.2",",,,0","0","4,,,0","","","","","",""
"USC00046944","1977-02","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","7",",0","4",",0","0",",0","0",",0","1",",0","","","","","","","","","","","","","","","0",",T,0,07,+","25",",,0,23,","15.5",",,0,21,","","","","","","","31.5",",,,0","38",",,,0","","","","","",""
"USC00046944","1977-03","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","7",",0","4",",0","0",",0","0",",0","1",",0","","","","","","","","","","","","","","","0",",,0,31,+","25",",,0,24,","8.4",",,0,09,","","","","","","","24.2",",,,0","25",",,,0","","","","","",""
"USC00046944","1977-04","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","13.0",",,0,09,","","","","","","","16.8",",,,0","0",",,,0","","","","","",""
"USC00046944","1977-05","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","17",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","7.9",",,0,11,","","","","","","","35.4",",,,0","0",",,,0","","","","","",""
"USC00046944","1977-06","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","5.6",",,0,08,","","","","","","","14.8",",,,0","0",",,,0","","","","","",""
"USC00046944","1977-07","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00046944","1977-09","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","19.8",",,0,29,","","","","","","","61.1",",,,0","0",",,,0","","","","","",""
"USC00046944","1977-10","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","2.3",",,0,30,","","","","","","","2.6",",,,0","0",",,,0","","","","","",""
"USC00046944","1977-11","41.0","-121.5","877.8","PIT RIVER POWER HOUSE 1, CA US","","","11",",0","4",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","102",",,0,21,","127",",,0,21,","12.7",",,0,21,","","","","","","","31.4",",,,0","127",",,,0","","","","","",""
