"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093909","1948-01","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","","","","","","","","","","","","","3","4,X","25","4,X","15","4,X","0","4,X","0","4,X","3","","","","","","-21.7","4,X,28,","","","","","","","11.1","4,X,08,","","","","","","","","","-3.91","7,X","1.11","4,,,X","-8.93","4,,,X","","","","","","","45",",X","","","","","27.8",",X"
"USW00093909","1948-02","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","","","","","","","","","","","1","2,X","1","5,X","17","5,X","","","","","","","9","","","","1","","-17.8","5,X,08,","","","28","2,,X,11,","","","","","","","","","","","28","2,,,X","","","","","-4.33","5,,,X","","","","","","","203",",X","","","","","23.1",",X"
"USW00093909","1948-03","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","0.0","5,X","0","5,X","0","5,X","0","5,X","","","0","4,X","0","3,X","15","3,X","9","3,X","3","3,X","0","3,X","6","","","","1","","-15.0","3,X,10,","","","0","4,T,X,27,+","0.0","5,T,X,21,+","24.4","3,X,20,","","","364.4","3,X","0.0","5,T,,X","0","4,T,,X","3.88","5,X","9.05","3,,,X","-1.28","3,,,X","","","","","","","158","1,X","","","","","25.2","1,X"
"USW00093909","1948-04","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","24.0","5,X","2","2,X","1","2,X","0","2,X","","","0","1,X","0","4,X","1","4,X","0","4,X","21","4,X","0","4,X","2","","","","","","-1.1","4,X,01,","","","0","1,,X,30,+","25.1","2,,X,10,","30.0","4,X,18,","","","62.0","4,X","26.6","2,,,X","0","1,,,X","16.75","5,X","23.23","4,,,X","10.28","4,,,X","","","","","","","203","5,X","","","","","25.7","5,X"
"USW00093909","1948-05","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","40.9","3,X","2","3,X","1","3,X","0","3,X","","","0","1,X","0","2,X","0","2,X","0","2,X","23","2,X","0","2,X","3","","","","3","","6.1","2,X,07,","","","0","1,,X,31,+","4.1","3,,X,30,","29.4","2,X,21,","","","39.9","2,X","5.4","3,,,X","0","1,,,X","18.39","3,X","24.19","2,,,X","12.60","2,,,X","","","","","","","","","","","","","",""
"USW00093909","1948-06","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","141.6",",X","7","4,X","4","4,X","2","4,X","","","0",",X","0",",X","0",",X","0",",X","29",",X","6",",X","2","","","","2","","13.3",",X,19,","","","0",",,X,30,+","38.1","4,,X,21,","35.0",",X,11,","","","0.0",",X","95.8","4,,,X","0",",,,X","23.05",",X","28.64",",,,X","17.46",",,,X","","","","","","","","","","","","","",""
"USW00093909","1948-07","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","217.2",",X","","","","","","","","","","","0",",X","0",",X","0",",X","31",",X","11",",X","1","","","","6","","12.8",",X,23,","","","","","","","35.0",",X,06,","0.0","X","0.0",",X","","","","","25.34",",X","30.87",",,,X","19.80",",,,X","","","","","","","338","3,X","","","","","24.2","3,X"
"USW00093909","1948-08","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","215.2","1,X","7",",X","1",",X","0",",X","","","0",",X","0","1,X","0","1,X","0","1,X","30","1,X","14","1,X","2","","","","3","","14.4","1,X,06,+","","","0",",,X,31,+","25.1",",,X,10,","35.6","1,X,23,","0.0","X","0.0","1,X","27.9",",,,X","0",",,,X","25.51","1,X","30.83","1,,,X","20.18","1,,,X","","","","","","","360","3,X","","","","","21.1","3,X"
"USW00093909","1948-09","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","117.9",",X","2","2,X","2","2,X","1","2,X","","","0",",X","0",",X","0",",X","0",",X","29",",X","6",",X","6","","","","","","6.7",",X,27,","","","0",",,X,30,+","56.9","2,,X,07,","33.9",",X,20,","14.7","X","14.7",",X","59.9","2,,,X","0",",,,X","21.77",",X","28.06",",,,X","15.49",",,,X","","","","","","","113","3,X","","","","","20.0","3,X"
"USW00093909","1948-10","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","1.7",",X","4",",X","3",",X","0",",X","","","0",",X","0",",X","2",",X","0",",X","20",",X","0",",X","2","","","","3","","-1.1",",X,18,","","","0",",,X,31,+","20.3",",,X,30,","26.7",",X,01,","152.8","X","138.1",",X","41.4",",,,X","0",",,,X","13.93",",X","20.74",",,,X","7.13",",,,X","","","","","","","270","1,X","","","","","20.6","1,X"
"USW00093909","1948-11","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","0.0",",X","4","2,X","4","2,X","1","2,X","0",",X","0","1,X","0",",X","11",",X","0",",X","2",",X","0",",X","7","","","","1","","-6.7",",X,22,","0",",,X,30,+","0","1,T,X,28,+","26.9","2,,X,01,","22.8",",X,04,","486.8","X","334.0",",X","46.0","2,,,X","0","1,T,,X","7.20",",X","11.89",",,,X","2.51",",,,X","","","","","","","315",",X","","","","","24.7",",X"
"USW00093909","1948-12","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","0.0","5,X","","","","","","","0","5,X","0","5,X","0","4,X","21","4,X","1","4,X","0","4,X","0","4,X","7","","","","","","-11.7","4,X,30,+","0","5,,X,31,+","0","5,T,X,29,+","","","20.6","4,X,13,","889.3","X","402.5","4,X","","","0","5,T,,X","2.79","5,X","8.31","4,,,X","-2.73","4,,,X","","","","","","","225",",X","","","","","35.5",",X"
"USW00093909","1949-01","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","","","","","","","","","","","","","0","5,X","24","5,X","15","5,X","0","5,X","0","5,X","15","","","","1","","-17.2","5,X,29,+","","","","","","","15.6","5,X,08,","","","","","","","","","-4.17","9,X","0.36","5,,,X","-8.70","5,,,X","","","","","","","270","4,X","","","","","20.0","4,X"
"USW00093909","1949-02","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","0.0",",X","3","2,X","1","2,X","0","2,X","","","0","2,X","0",",X","26",",X","7",",X","0",",X","0",",X","13","","","","","","-13.9",",X,02,","","","0","2,T,X,14,+","4.3","2,,X,03,","15.6",",X,18,","","","524.6",",X","7.9","2,,,X","0","2,T,,X","-0.40",",X","3.94",",,,X","-4.75",",,,X","","","","","","","203","1,X","","","","","27.8","1,X"
"USW00093909","1949-03","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","0.0",",X","2","5,X","1","5,X","1","5,X","0","5,X","0","3,X","0",",X","16",",X","3",",X","4",",X","0",",X","10","","","","2","","-13.9",",X,15,","0","5,T,X,17,+","0","3,T,X,17,+","35.6","5,,X,30,","26.1",",X,03,","","","391.5",",X","35.9","5,,,X","0","3,T,,X","5.70",",X","11.04",",,,X","0.37",",,,X","","","","","","","225","4,X","","","","","31.4","4,X"
"USW00093909","1949-04","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","5.9",",X","8","1,X","5","1,X","1","1,X","","","0",",X","0",",X","1",",X","0",",X","13",",X","0",",X","8","","","","1","","0.0",",X,16,","","","0",",T,X,14,","139.7","1,,X,26,","30.0",",X,25,","","","185.6",",X","170.8","1,,,X","0",",T,,X","12.34",",X","18.17",",,,X","6.52",",,,X","","","","","","","293","3,X","","","","","28.8","3,X"
"USW00093909","1949-05","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","68.2",",X","","","","","","","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","6","","","","5","","9.4",",X,10,","0",",,X,31,+","0",",,X,31,+","","","30.0",",X,31,+","","","15.4",",X","","","0",",,,X","20.04",",X","24.96",",,,X","15.11",",,,X","","","","","","","180","3,X","","","","","32.9","3,X"
"USW00093909","1949-06","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","186.4",",X","","","","","","","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","6",",X","7","","","","3","","14.4",",X,16,","0",",,X,30,+","0",",,X,30,+","","","34.4",",X,30,+","","","0.0",",X","","","0",",,,X","24.55",",X","29.48",",,,X","19.61",",,,X","","","","","","","360",",X","","","","","27.8",",X"
"USW00093909","1949-07","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","241.1","1,X","","","","","","","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","30","1,X","11","1,X","10","","","","5","","16.7","1,X,13,","0","1,,X,31,+","0","1,,X,31,+","","","36.7","1,X,02,","0.0","X","0.0","1,X","","","0","1,,,X","26.37","1,X","31.22","1,,,X","21.52","1,,,X","","","","","","","315","1,X","","","","","19.0","1,X"
"USW00093909","1949-08","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","179.3","1,X","","","","","","","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","30","1,X","11","1,X","7","","","","5","","13.9","1,X,21,","0","1,,X,31,+","0","1,,X,31,+","","","34.4","1,X,18,+","0.0","X","0.0","1,X","","","0","1,,,X","24.31","1,X","30.35","1,,,X","18.27","1,,,X","","","","","","","270","1,X","","","","","27.2","1,X"
"USW00093909","1949-09","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","32.8","2,X","","","","","","","0","1,X","0","1,X","0","2,X","0","2,X","0","2,X","23","2,X","0","2,X","4","","","","3","","4.4","2,X,29,","0","1,,X,30,+","0","1,,X,30,+","","","29.4","2,X,20,+","41.3","X","41.3","2,X","","","0","1,,,X","18.03","2,X","23.80","2,,,X","12.26","2,,,X","","","","","","","180","2,X","","","","","17.5","2,X"
"USW00093909","1949-10","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","26.1","2,X","","","","","","","0",",X","0",",X","0","1,X","1","1,X","0","1,X","19","1,X","0","1,X","9","","","","2","","-3.9","1,X,31,","0",",,X,31,+","0",",,X,31,+","","","29.4","1,X,07,","149.3","X","108.0","1,X","","","0",",,,X","15.33","2,X","21.05","1,,,X","9.61","1,,,X","","","","","","","203",",X","","","","","34.4",",X"
"USW00093909","1949-11","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","1.1",",X","1","1,X","0","1,X","0","1,X","0",",X","0",",X","0",",X","10",",X","0",",X","8",",X","0",",X","2","","","","","","-5.6",",X,22,","0",",,X,30,+","0",",,X,30,+","0.8","1,,X,14,","25.6",",X,11,","431.5","X","282.2",",X","0.8","1,,,X","0",",,,X","8.97",",X","15.72",",,,X","2.21",",,,X","","","","","","","315","2,X","","","","","23.6","2,X"
"USW00093909","1949-12","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","","","0.0","3,X","","","","","","","2","4,X","0","3,X","0","1,X","22","1,X","5","2,X","0","2,X","0","2,X","9","","","","1","","-11.1","1,X,23,+","127","4,,X,23,+","0","3,T,X,22,+","","","18.9","2,X,11,","881.4","X","449.9","2,X","","","0","3,T,,X","2.34","3,X","8.02","2,,,X","-3.34","1,,,X","","","","","","","225","1,X","","","","","33.4","1,X"
"USW00093909","1950-01","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","0.0","X","0.0","3,X","","","","","","","1","1,X","0",",X","2","2,X","25","2,X","8","2,X","1","2,X","0","2,X","10","","","","","","-17.8","2,X,26,+","25","1,,X,25,","15",",,X,25,+","","","23.3","2,X,24,","1434.6","X","553.2","2,X","","","30",",,,X","-1.28","3,X","4.83","2,,,X","-7.39","2,,,X","","","","","","","225",",X","","","","","26.2",",X"
"USW00093909","1950-02","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","0.0","X","0.0",",X","0","5,X","0","5,X","0","5,X","0",",X","0",",X","0",",X","24",",X","2",",X","0",",X","0",",X","11","","","","","","-12.2",",X,03,","0",",T,X,14,+","0",",T,X,28,+","0.0","5,T,X,23,+","17.8",",X,17,","1903.0","X","468.4",",X","0.0","5,T,,X","0",",T,,X","1.61",",X","7.50",",,,X","-4.29",",,,X","","","","","","","203",",X","","","","","22.1",",X"
"USW00093909","1950-03","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","0.0","X","0.0",",X","","","","","","","0",",X","0","1,X","0",",X","20",",X","4",",X","4",",X","0",",X","8","","","","","","-13.3",",X,13,","0",",T,X,13,+","0","1,T,X,29,+","","","24.4",",X,31,+","2352.1","X","449.1",",X","","","0","1,T,,X","3.85",",X","10.05",",,,X","-2.35",",,,X","","","","","","","203",",X","","","","","37.0",",X"
"USW00093909","1950-04","38.83167","-94.88972","331.3","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","","","8.4","X","8.4","1,X","","","","","","","0","1,X","0","1,X","0","1,X","7","1,X","0","1,X","10","1,X","0","1,X","5","","","","5","","-6.1","1,X,13,","0","1,,X,30,+","0","1,,X,30,+","","","30.6","1,X,23,","2589.9","X","237.8","1,X","","","0","1,,,X","10.42","1,X","16.38","1,,,X","4.46","1,,,X","","","","","","","270",",X","","","","","27.8",",X"
