"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BLM00085293","1991-04","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","5","5,S","","","","","","","-0.8","5,S,23,","","","","","","","","","","","","","1.21","5,,,S"
"BLM00085293","1994-10","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","13","5,S","","","","","","","-5.0","5,S,03,","","","","","","","","","","","","","0.35","5,,,S"
"BLM00085293","1995-03","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","0","5,S","","","","","","","1.0","5,S,04,+","","","","","","","","","","","","","3.05","5,,,S"
"BLM00085293","1995-05","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","4,S","19","4,S","","","","","","","-5.0","4,S,09,","","","","","","","","","","","","","-1.09","4,,,S"
"BLM00085293","1995-08","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","17","5,S","","","","","","","-4.0","5,S,19,+","","","","","","","","","","","","","-0.35","5,,,S"
"BLM00085293","1996-04","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","7","5,S","","","","","","","-3.0","5,S,28,","","","","","","","","","","","","","0.39","5,,,S"
"BLM00085293","1996-05","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","25","5,S","","","","","","","-7.0","5,S,23,","","","","","","","","","","","","","-3.10","5,,,S"
"BLM00085293","1996-09","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","16","5,S","","","","","","","-6.5","5,S,10,","","","","","","","","","","","","","-1.67","5,,,S"
"BLM00085293","1996-10","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","5","5,S","","","","","","","-3.0","5,S,15,","","","","","","","","","","","","","0.98","5,,,S"
"BLM00085293","1996-11","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","0","5,S","","","","","","","0.2","5,S,26,","","","","","","","","","","","","","1.92","5,,,S"
"BLM00085293","1997-02","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","18","5,S","16","5,S","0","5,S","","","","","","","","","","","","","15.0","5,,S,20,","","","","","124.6","5,,,S","","","","","",""
"BLM00085293","1999-11","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","3,S","11","3,S","","","","","","","-2.7","3,S,05,","","","","","","","","","","","","","0.15","3,,,S"
"BLM00085293","2000-05","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","25","5,S","","","","","","","-8.5","5,S,20,","","","","","","","","","","","","","-3.64","5,,,S"
"BLM00085293","2000-06","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","25","5,S","","","","","","","-10.4","5,S,16,","","","","","","","","","","","","","-6.10","5,,,S"
"BLM00085293","2002-02","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","3,S","19","3,S","","","","","","","-2.2","3,S,28,+","","","","","","","","","","","","","-0.69","3,,,S"
"BLM00085293","2004-04","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","6","5,S","","","","","","","-2.5","5,S,22,","","","","","","","","","","","","","0.92","5,,,S"
"BLM00085293","2004-06","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","25","5,S","","","","","","","-8.0","5,S,26,+","","","","","","","","","","","","","-5.43","5,,,S"
"BLM00085293","2005-02","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","0","5,S","","","","","","","1.9","5,S,05,","","","","","","","","","","","","","3.45","5,,,S"
"BLM00085293","2005-03","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","4,S","2","4,S","","","","","","","-0.5","4,S,21,","","","","","","","","","","","","","2.56","4,,,S"
"BLM00085293","2005-04","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","4,S","11","4,S","","","","","","","-3.4","4,S,30,","","","","","","","","","","","","","0.95","4,,,S"
"BLM00085293","2005-06","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","25","5,S","","","","","","","-7.0","5,S,27,+","","","","","","","","","","","","","-4.64","5,,,S"
"BLM00085293","2005-09","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","22","5,S","","","","","","","-7.2","5,S,02,","","","","","","","","","","","","","-2.29","5,,,S"
"BLM00085293","2006-03","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","0","5,S","","","","","","","0.1","5,S,28,","","","","","","","","","","","","","2.70","5,,,S"
"BLM00085293","2006-11","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","3,S","0","3,S","","","","","","","0.8","3,S,11,","","","","","","","","","","","","","3.26","3,,,S"
"BLM00085293","2007-11","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","4","5,S","","","","","","","-3.8","5,S,03,","","","","","","","","","","","","","1.47","5,,,S"
"BLM00085293","2018-10","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","0.0","2,S","","","","","","","0","2,S","0","2,S","0","2,S","15","2,S","0","2,S","0.5","2,S,09,+","","","23.8","2,S,01,","197.8","2,S","","","11.51","2,S","21.06","2,,,S","1.97","2,,,S"
"BLM00085293","2018-11","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","3,S","1","3,S","","","","","","","-1.8","3,S,19,","","","","","","","","","","","","","2.25","3,,,S"
"BLM00085293","2019-01","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","0","5,S","","","","","","","1.0","5,S,13,","","","","","","","","","","","","","3.65","5,,,S"
"BLM00085293","2019-02","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","18","5,S","9","5,S","0","5,S","0","4,S","2","4,S","","","","","","","0.0","4,S,08,+","19.6","5,,S,03,","","","","","78.7","5,,,S","","","","","3.00","4,,,S"
"BLM00085293","2019-04","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","4,S","10","4,S","","","","","","","-3.0","4,S,28,+","","","","","","","","","","","","","0.85","4,,,S"
"BLM00085293","2019-05","-19.543","-65.724","3935.9","CAPITAN NICOLAS ROJAS, BL","","","","","","","","","0","5,S","20","5,S","","","","","","","-6.5","5,S,24,","","","","","","","","","","","","","-1.90","5,,,S"
