"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00146361","1940-12","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","6",",6","3",",6","0",",6","","","","","","","19.1",",,6,14,","42.8",",,,6","",""
"USC00146361","1941-01","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","10","1,6","5","1,6","0","1,6","","","","","","","13.5","1,,6,14,","46.4","1,,,6","",""
"USC00146361","1941-02","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","6","4,6","2","4,6","0","4,6","","","","","","","8.1","4,,6,02,","14.6","4,,,6","",""
"USC00146361","1941-03","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","4",",6","2",",6","0",",6","","","","","","","17.8",",,6,05,","22.2",",,,6","",""
"USC00146361","1941-04","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","10",",6","9",",6","1",",6","","","","","","","65.0",",,6,16,","133.4",",,,6","",""
"USC00146361","1941-07","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","4",",6","3",",6","0",",6","","","","","","","5.3",",,6,31,","12.6",",,,6","",""
"USC00146361","1941-08","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","10",",6","9",",6","2",",6","","","","","","","63.5",",,6,31,","174.5",",,,6","",""
"USC00146361","1941-10","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","14",",6","11",",6","1",",6","","","","","","","25.4",",,6,15,","108.7",",,,6","",""
"USC00146361","1941-11","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","3","1,6","2","1,6","0","1,6","","","","","","","12.7","1,,6,21,","21.1","1,,,6","",""
"USC00146361","1941-12","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","2",",6","2",",6","0",",6","1",",6","1","","51",",,6,12,","7.1",",,6,12,","12.2",",,,6","51",",,,6"
"USC00146361","1942-01","37.216667","-97.533333","381.0","PERTH NEAR SOIL CONSERVATION SERVICE 19S, KS US","1",",6","1",",6","0",",6","","","","","","","5.1",",,6,30,","5.1",",,,6","",""
