"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00298535","1960-02","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","1",",0","1",",0","0",",0","25",",0","0",",0","2",",0","0",",0","","","","","-11.1",",0,25,","25",",,0,24,","41",",,0,24,","4.1",",,0,24,","21.7",",0,08,","105.2",",,,0","1517.2","0","","","","","354.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","4.1",",,,0","41",",,,0","6.11",",0","15.17",",,,0","-2.96",",,,0","3428",",,,0"
"USC00298535","1960-03","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.6","0","0.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","23",",0","0",",0","","","1","","-4.4",",0,18,","0",",,0,31,+","0",",T,0,17,","2.5",",,0,24,","28.9",",0,07,","206.8",",,,0","1676.8","0","","","","","159.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","4.0",",,,0","0",",T,,0","13.20",",0","23.44",",,,0","2.96",",,,0","3524",",,,0"
"USC00298535","1960-04","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","13.0","0","12.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","29",",0","1",",0","","","","","-2.2",",0,03,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,22,","32.2",",0,21,","262.6",",,,0","1753.5","0","","","","","76.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","16.19",",0","26.63",",,,0","5.75",",,,0","3201",",,,0"
"USC00298535","1960-05","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","87.6","0","74.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","5.0",",0,20,+","0",",,0,31,+","0",",,0,31,+","0.3",",,0,05,","35.6",",0,11,","329.9",",,,0","1770.4","0","","","","","16.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.3",",,,0","0",",,,0","20.19",",0","30.39",",,,0","9.99",",,,0","3262","2,,,0"
"USC00298535","1960-06","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","345.9","0","258.3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","","","6","","10.6",",0,12,","0",",,0,30,+","0",",,0,30,+","2.3",",,0,10,","41.7",",0,21,","341.9",",,,0","1770.4","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","3.4",",,,0","0",",,,0","26.94",",0","36.94",",,,0","16.95",",,,0","2399",",,,0"
"USC00298535","1960-07","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","580.9","0","235.0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","9","","16.1",",0,28,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,09,","40.6",",0,03,","272.5",",,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","72.6",",,,0","0",",,,0","25.91",",0","33.82",",,,0","18.01",",,,0","1973",",,,0"
"USC00298535","1960-08","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","818.4","0","237.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","6","","15.0",",0,13,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,10,","37.2",",0,05,+","299.7",",,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","25.3",",,,0","0",",,,0","26.00",",0","33.58",",,,0","18.41",",,,0","2472",",,,0"
"USC00298535","1960-09","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","952.8","0","134.4","1,0","1","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","29","1,0","17","1,0","","","2","","7.8","1,0,26,","0","1,,0,30,+","0","1,,0,30,+","14.7","1,,0,09,","34.4","1,0,14,","216.7","1,,,0","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","14.7","1,,,0","0","1,,,0","22.97","1,0","31.57","1,,,0","14.37","1,,,0","1916","1,,,0"
"USC00298535","1960-10","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","962.3","0","9.5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","","","1","","-1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,17,","31.1",",0,07,","134.3",",,,0","81.9","0","","","","","81.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.6",",,,0","0",",,,0","16.00",",0","25.29",",,,0","6.70",",,,0","1828",",,,0"
"USC00298535","1960-11","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","962.3","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","14",",0","0",",0","","","1","","-5.6",",0,29,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,07,","26.1",",0,26,+","92.0",",,,0","311.0","0","","","","","229.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","2.1",",,,0","0",",,,0","10.70",",0","20.74",",,,0","0.65",",,,0","1705",",,,0"
"USC00298535","1960-12","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","962.3","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","2",",0","0",",0","25",",0","0",",0","0",",0","0",",0","","","","","-7.8",",0,15,","0",",,0,31,+","102",",,0,09,","10.2",",,0,09,","19.4",",0,01,","40.2",",,,0","747.0","0","","","","","436.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","31.8",",,,0","173",",,,0","4.27",",0","11.01",",,,0","-2.47",",,,0","2373",",,,0"
"USC00298535","1961-01","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","0",",0","0",",0","1","","","","-7.8",",0,13,","0",",T,0,24,","0",",T,0,25,+","11.9",",,0,24,","18.3",",0,31,","50.5",",,,0","1139.4","0","","","","","392.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","18.8",",,,0","0",",T,,0","5.68",",0","13.54",",,,0","-2.19",",,,0","1798",",,,0"
"USC00298535","1961-02","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","7",",0","0",",0","","","","","-6.7",",0,25,+","0",",,0,28,+","0",",,0,28,+","0.5",",,0,04,","24.4",",0,26,+","101.5",",,,0","1428.1","0","","","","","288.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.5",",,,0","0",",,,0","8.02",",0","18.15",",,,0","-2.11",",,,0","2427",",,,0"
"USC00298535","1961-03","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","20",",0","0",",0","","","","","-5.6",",0,02,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,19,","26.7",",0,14,","189.8",",,,0","1622.6","0","","","","","194.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","3.7",",,,0","0",",,,0","12.06",",0","21.89",",,,0","2.23",",,,0","4180",",,,0"
"USC00298535","1961-04","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","8.1","0","8.1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","29","1,0","0","1,0","","","","","-1.7",",0,09,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,07,+","31.7","1,0,30,","269.7",",,,0","1702.0","0","","","","","79.4","1,0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","15.76","1,0","26.46","1,,,0","5.06",",,,0","3835",",,,0"
"USC00298535","1961-05","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","105.7","0","97.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","2.2",",0,07,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.0",",0,30,","358.6",",,,0","1711.4","0","","","","","9.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","21.18",",0","31.48",",,,0","10.87",",,,0","4325",",,,0"
"USC00298535","1961-06","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","319.3","0","213.6",",0","5",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","","","9","","7.2",",0,04,","0",",,0,30,+","0",",,0,30,+","54.9",",,0,15,","38.3",",0,24,","329.8","1,,,0","1711.4","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","58.3",",,,0","0",",,,0","25.45",",0","34.65",",,,0","16.26",",,,0","2799",",,,0"
"USC00298535","1961-07","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","588.5","0","269.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","7","","16.1",",0,05,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,10,","38.3",",0,20,","314.9",",,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","28.0",",,,0","0",",,,0","27.02",",0","34.49",",,,0","19.55",",,,0","2712",",,,0"
"USC00298535","1961-08","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","811.5","0","223.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","8","","15.0",",0,05,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,16,","37.8",",0,10,","251.5",",,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","45.0",",,,0","0",",,,0","25.53",",0","33.19",",,,0","17.86",",,,0","2227",",,,0"
"USC00298535","1961-09","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","912.6","0","101.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","3","","8.9",",0,05,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,06,","33.3",",0,27,","192.7",",,,0","0.8","0","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","38.9",",,,0","0",",,,0","21.68",",0","29.26",",,,0","14.10",",,,0","2425",",,,0"
"USC00298535","1961-10","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","922.3","0","9.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","1.7",",0,17,+","0",",,0,31,+","0",",,0,31,+","0.8",",,0,31,","30.6",",0,01,","165.9",",,,0","80.4","0","","","","","79.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.8",",,,0","0",",,,0","16.08",",0","26.00",",,,0","6.16",",,,0","2504",",,,0"
"USC00298535","1961-11","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","922.3","0","0.0",",0","7",",0","4",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0",",0","4",",0","0",",0","2","","1","","-3.9",",0,20,","25",",,0,14,","203",",,0,14,","20.3",",,0,14,","23.3",",0,26,","60.3",",,,0","375.5","0","","","","","295.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","41.4",",,,0","203",",,,0","8.50",",0","16.00",",,,0","1.00",",,,0","2024",",,,0"
"USC00298535","1961-12","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","922.3","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","2",",0","0",",0","","","","","-6.1",",0,27,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,15,","21.7",",0,01,","56.9",",,,0","724.5","0","","","","","349.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","20.4",",,,0","0",",,,0","7.07",",0","14.42",",,,0","-0.27",",,,0","2334",",,,0"
"USC00298535","1962-01","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","1",",0","1",",0","1",",0","25",",0","2",",0","1",",0","0",",0","1","","","","-23.3",",0,11,","25",",,0,10,","51",",,0,10,","9.9",",,0,25,","21.1",",0,08,","61.0",",,,0","1140.5","0","","","","","416.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","22.2",",,,0","51",",,,0","4.91",",0","12.90",",,,0","-3.07",",,,0","2412",",,,0"
"USC00298535","1962-02","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","12",",0","0",",0","","","","","-3.9",",0,28,+","0",",,0,28,+","0",",,0,28,+","12.2",",,0,14,","26.1",",0,12,+","101.8","1,,,0","1366.9","0","","","","","226.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","12.2",",,,0","0",",,,0","10.25",",0","19.58",",,,0","0.91",",,,0","2619","1,,,0"
"USC00298535","1962-03","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","10",",0","0",",0","","","","","-7.8",",0,15,","0",",,0,31,+","5",",,0,14,","0.5",",,0,14,","26.1",",0,28,+","159.1",",,,0","1654.3","0","","","","","287.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.5",",,,0","5",",,,0","9.06",",0","18.17",",,,0","-0.05",",,,0","3988",",,,0"
"USC00298535","1962-04","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","18.1","0","18.1",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","3",",0","","","","","0.0",",0,01,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,26,","32.8",",0,17,","232.6","2,,,0","1695.5","0","","","","","41.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","3.4",",,,0","0",",,,0","17.56",",0","27.26",",,,0","7.86",",,,0","3195",",,,0"
"USC00298535","1962-05","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","78.8","0","60.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","1","","4.4",",0,17,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,08,+","35.0",",0,11,","334.4",",,,0","1706.9","0","","","","","11.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","19.92",",0","30.69",",,,0","9.16",",,,0","3445",",,,0"
"USC00298535","1962-06","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","259.0","0","180.2",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","4","","8.3",",0,08,","0",",,0,30,+","0",",,0,30,+","3.6",",,0,29,","38.3",",0,23,","313.7","2,,,0","1706.9","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","6.4",",,,0","0",",,,0","24.34",",0","34.15",",,,0","14.53",",,,0","2840","1,,,0"
"USC00298535","1962-07","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","496.9","0","237.9",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","11","","13.9",",0,16,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,30,","37.2",",0,16,","265.5",",,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","30.1",",,,0","0",",,,0","26.01",",0","33.39",",,,0","18.62",",,,0","2627","1,,,0"
"USC00298535","1962-08","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","760.3","0","263.4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","4","","13.3",",0,27,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,13,","38.3",",0,29,+","307.7",",,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","13.7",",,,0","0",",,,0","26.83",",0","35.74",",,,0","17.92",",,,0","2160","2,,,0"
"USC00298535","1962-09","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","895.8","0","135.5",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","3","","10.0",",0,29,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,05,","34.4",",0,01,","172.6","1,,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","45.4",",,,0","0",",,,0","22.85",",0","29.52",",,,0","16.17",",,,0","2184",",,,0"
"USC00298535","1962-10","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","907.5","0","11.7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","4","","2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,05,","30.6",",0,14,+","138.2","1,,,0","45.8","0","","","","","45.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","15.0",",,,0","0",",,,0","17.23",",0","26.15",",,,0","8.32",",,,0","1908",",,,0"
"USC00298535","1962-11","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","907.5","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","17",",0","0",",0","","","","","-5.0",",0,20,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,30,","26.7",",0,14,","95.8","1,,,0","241.6","0","","","","","195.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.3",",,,0","0",",,,0","11.81",",0","20.93",",,,0","2.68",",,,0","1685","1,,,0"
"USC00298535","1962-12","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","907.5","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","0",",0","0",",0","","","","","-5.6",",0,15,","0",",,0,31,+","0",",T,0,28,+","6.4",",,0,18,","18.9",",0,15,+","49.2","1,,,0","594.7","0","","","","","353.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","13.3",",,,0","0",",T,,0","6.94",",0","15.16",",,,0","-1.27",",,,0","1474",",,,0"
"USC00298535","1963-01","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","3",",0","0",",0","","","","","-15.0",",0,14,","0",",,0,31,+","0",",T,0,20,+","0.0",",T,0,20,+","23.9",",0,31,","70.4",",,,0","1027.7","0","","","","","433.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",T,,0","4.37",",0","13.51",",,,0","-4.78",",,,0","2375",",,,0"
