"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00063989","1893-01","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","12",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","34.0",",,6,01,","","","69.0",",,,6","","","",""
"USC00063989","1893-02","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","15",",6","14",",6","3",",6","","","","","","","","","","","","","","","","","34.8",",,6,13,","","","201.6",",,,6","","","",""
"USC00063989","1893-04","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","14",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","18.8",",,6,15,","","","105.1",",,,6","","","",""
"USC00063989","1893-05","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","13",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","67.6",",,6,04,","","","182.2",",,,6","","","",""
"USC00063989","1893-06","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","30.5",",,6,22,","","","67.0",",,,6","","","",""
"USC00063989","1893-07","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","10.7",",,6,06,","","","23.1",",,,6","","","",""
"USC00063989","1893-08","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","29.7",",,6,21,","","","85.7",",,,6","","","",""
"USC00063989","1893-10","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","5",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","32.5",",,6,24,","","","87.7",",,,6","","","",""
"USC00063989","1893-11","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","8",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","26.9",",,6,22,","","","88.3",",,,6","","","",""
"USC00063989","1893-12","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","16",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","30.7",",,6,03,","","","118.4",",,,6","","","",""
"USC00063989","1894-01","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","12",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","19.6",",,6,27,","","","63.7",",,,6","","","",""
"USC00063989","1894-02","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","13",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","17.3",",,6,09,","","","75.8",",,,6","","","",""
"USC00063989","1894-03","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","9",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","13.7",",,6,29,","","","42.5",",,,6","","","",""
"USC00063989","1894-04","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","8",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","24.1",",,6,04,","","","81.7",",,,6","","","",""
"USC00063989","1894-05","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","29.2",",,6,31,","","","99.3",",,,6","","","",""
"USC00063989","1894-06","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","4.3",",,6,28,","","","16.3",",,,6","","","",""
"USC00063989","1894-07","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","12.2",",,6,22,","","","23.6",",,,6","","","",""
"USC00063989","1894-09","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","17.5",",,6,20,","","","53.0",",,,6","","","",""
"USC00063989","1894-10","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","10",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","59.7",",,6,25,","","","172.0",",,,6","","","",""
"USC00063989","1894-11","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","13",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","39.9",",,6,06,","","","126.4",",,,6","","","",""
"USC00063989","1894-12","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","10",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","30.5",",,6,12,","","","103.6",",,,6","","","",""
"USC00063989","1895-01","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","14",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","41.4",",,6,26,","","","136.7",",,,6","","","",""
"USC00063989","1895-02","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","9.4",",,6,08,","","","11.7",",,,6","","","",""
"USC00063989","1895-03","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","11",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","20.6",",,6,14,","","","76.1",",,,6","","","",""
"USC00063989","1895-04","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","12",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","38.1",",,6,09,","","","122.9",",,,6","","","",""
"USC00063989","1895-05","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","22.4",",,6,15,","","","76.5",",,,6","","","",""
"USC00063989","1895-06","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","38.1",",,6,27,","","","53.4",",,,6","","","",""
"USC00063989","1895-07","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","9",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","42.7",",,6,06,","","","172.2",",,,6","","","",""
"USC00063989","1895-08","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","40.6",",,6,12,","","","76.7",",,,6","","","",""
"USC00063989","1895-09","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","27.9",",,6,27,","","","55.6",",,,6","","","",""
"USC00063989","1895-10","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","7",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","66.8",",,6,13,","","","115.2",",,,6","","","",""
"USC00063989","1895-11","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","12",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","88.4",",,6,01,","","","211.3",",,,6","","","",""
"USC00063989","1895-12","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","19.6",",,6,31,","","","56.2",",,,6","","","",""
"USC00063989","1896-01","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","21.3",",,6,24,","","","25.9",",,,6","","","",""
"USC00063989","1896-02","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","10",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","48.3",",,6,29,","","","158.7",",,,6","","","",""
"USC00063989","1896-03","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","13",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","35.1",",,6,29,","","","141.6",",,,6","","","",""
"USC00063989","1896-04","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,22,","","","26.4",",,,6","","","",""
"USC00063989","1896-05","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","26.2",",,6,28,","","","67.9",",,,6","","","",""
"USC00063989","1896-06","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","23.9",",,6,14,","","","50.6",",,,6","","","",""
"USC00063989","1896-07","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","13",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","18.3",",,6,22,","","","91.6",",,,6","","","",""
"USC00063989","1896-08","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","40.4",",,6,08,","","","88.7",",,,6","","","",""
"USC00063989","1896-09","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","8",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","27.4",",,6,06,","","","108.6",",,,6","","","",""
"USC00063989","1896-10","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","26.7",",,6,24,","","","91.4",",,,6","","","",""
"USC00063989","1896-11","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","45.0",",,6,05,","","","90.2",",,,6","","","",""
"USC00063989","1896-12","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","20.8",",,6,09,","","","38.0",",,,6","","","",""
"USC00063989","1897-01","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","26.9",",,6,21,","","","90.1",",,,6","","","",""
"USC00063989","1897-02","41.4","-72.18333","54.9","LAKE KONOMOC, CT US","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","33.0",",,6,13,","","","72.3",",,,6","","","",""
