"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006075420","2010-10","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","0.0","3,C","7","3,C","3","3,C","0","3,C","0","3,C","20","3,C","0","2,C","0","2,C","0","2,C","-5.2","3,C,30,","9.3","3,,C,26,","19.0","2,C,04,","","","407.6","2,C","20.3","3,,,C","3.76","3,C","8.03","2,,,C","-0.52","3,,,C","","","",""
"CA006075420","2010-11","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","0.0","2,C","8","2,C","2","2,C","0","2,C","5","2,C","25","2,C","10","2,C","0","2,C","0","2,C","-24.4","2,C,25,","8.1","2,,C,23,","14.7","2,C,11,","","","584.5","2,C","21.4","2,,,C","-2.54","2,C","2.26","2,,,C","-7.34","2,,,C","","","",""
"CA006075420","2011-02","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","0.0","5,C","3","5,C","1","5,C","0","5,C","18","5,C","23","5,C","21","5,C","0","5,C","0","5,C","-34.3","5,C,21,","7.6","5,,C,18,","2.4","5,C,18,","","","841.2","5,C","8.4","5,,,C","-18.24","5,C","-11.28","5,,,C","-25.20","5,,,C","","","",""
"CA006075420","2011-04","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","0.0",",C","6",",C","2",",C","0",",C","2",",C","29",",C","7",",C","0",",C","0",",C","-19.2",",C,07,","23.5",",,C,11,","20.0",",C,30,","","","596.1",",C","37.3",",,,C","-1.54",",C","5.60",",,,C","-8.68",",,,C","","","",""
"CA006075420","2011-05","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","0.0","1,C","9","1,C","6","1,C","0","1,C","0","1,C","22","1,C","1","1,C","2","1,C","0","1,C","-5.6","1,C,02,","22.3","1,,C,31,","28.6","1,C,31,","","","376.0","1,C","54.7","1,,,C","5.80","1,C","12.45","1,,,C","-0.85","1,,,C","","","",""
"CA006075420","2011-06","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","6.1","2,C","8","1,C","5","1,C","1","1,C","0","2,C","3","2,C","0","2,C","10","2,C","0","2,C","-3.1","2,C,10,","28.4","1,,C,24,","29.7","2,C,27,","","","189.7","2,C","54.4","1,,,C","11.78","2,C","19.25","2,,,C","4.31","2,,,C","","","",""
"CA006075420","2011-07","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","31.7","2,C","10","2,C","4","2,C","0","2,C","0","2,C","0","2,C","0","2,C","19","2,C","0","2,C","2.2","2,C,09,","10.8","2,,C,08,","31.0","2,C,01,","87.5","C","87.5","2,C","30.6","2,,,C","16.41","2,C","23.39","2,,,C","9.42","2,,,C","","","",""
"CA006075420","2011-08","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","16.4","2,C","11","2,C","7","2,C","0","2,C","0","2,C","0","2,C","0","1,C","18","1,C","0","1,C","2.6","2,C,29,","13.5","2,,C,12,","31.4","1,C,04,","163.0","C","75.5","1,C","58.0","2,,,C","16.23","2,C","22.18","1,,,C","10.29","2,,,C","","","",""
"CA006075420","2011-09","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","1.5",",C","12",",C","8",",C","0",",C","0",",C","0",",C","0",",C","7",",C","0",",C","0.4",",C,30,","14.9",",,C,02,","27.7",",C,08,","365.4","C","202.4",",C","77.9",",,,C","11.64",",C","17.57",",,,C","5.70",",,,C","","","",""
"CA006075420","2011-10","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","3.3",",C","12",",C","4",",C","0",",C","0",",C","13",",C","0",",C","5",",C","0",",C","-6.4",",C,28,","22.8",",,C,15,","27.7",",C,08,","725.0","C","359.6",",C","47.3",",,,C","6.84",",C","11.57",",,,C","2.10",",,,C","","","",""
"CA006075420","2011-11","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","0.0",",C","9",",C","4",",C","0",",C","0",",C","23",",C","11",",C","0",",C","0",",C","-17.1",",C,20,","14.8",",,C,10,","11.8",",C,07,+","1313.9","C","588.9",",C","33.2",",,,C","-1.30",",C","2.08",",,,C","-4.68",",,,C","","","",""
"CA006075420","2011-12","51.2833","-80.6","9.0","MOOSONEE, ON CA","","","0.0",",C","3",",C","0",",C","0",",C","20",",C","31",",C","27",",C","0",",C","0",",C","-31.7",",C,29,+","2.1",",,C,26,","2.6",",C,03,","2323.4","C","1009.5",",C","4.2",",,,C","-14.23",",C","-8.15",",,,C","-20.32",",,,C","","","",""
"CA006075420","2012-01","51.2833","-80.6","9.0","MOOSONEE, ON CA","0.0","C","0.0","1,C","1","1,C","0","1,C","0","1,C","24","1,C","30","1,C","28","1,C","0","1,C","0","1,C","-32.0","1,C,20,","0.9","1,,C,19,","0.4","1,C,27,+","3377.7","C","1054.3","1,C","0.9","1,,,C","-16.81","1,C","-11.05","1,,,C","-22.57","1,,,C","","","",""
"CA006075420","2012-02","51.2833","-80.6","9.0","MOOSONEE, ON CA","0.0","C","0.0","2,C","2","2,C","0","2,C","0","2,C","19","2,C","27","2,C","24","2,C","0","2,C","0","2,C","-31.0","2,C,10,","0.3","2,,C,21,+","2.8","2,C,21,","4260.9","C","883.2","2,C","0.6","2,,,C","-14.38","2,C","-7.89","2,,,C","-20.86","2,,,C","","","",""
"CA006075420","2012-03","51.2833","-80.6","9.0","MOOSONEE, ON CA","0.0","C","0.0",",C","5","1,C","2","1,C","0","1,C","8",",C","29",",C","15",",C","1",",C","0",",C","-32.5",",C,05,","8.8","1,,C,07,","23.4",",C,20,","4993.7","C","732.8",",C","18.7","1,,,C","-5.31",",C","0.95",",,,C","-11.57",",,,C","","","",""
"CA006075420","2012-04","51.2833","-80.6","9.0","MOOSONEE, ON CA","0.0","C","0.0","4,C","","","","","","","0","4,C","25","4,C","6","4,C","0","4,C","0","4,C","-16.3","4,C,28,","","","16.5","4,C,30,","5533.9","C","540.2","4,C","","","-2.44","4,C","3.62","4,,,C","-8.51","4,,,C","","","",""
"CA006075420","2012-05","51.2833","-80.6","9.0","MOOSONEE, ON CA","3.6","C","3.6","2,C","","","","","","","0","2,C","15","2,C","0","2,C","4","2,C","0","2,C","-9.6","2,C,05,","","","31.0","2,C,20,","5868.5","C","334.6","2,C","","","6.92","2,C","13.47","2,,,C","0.37","2,,,C","","","",""
"CA006075420","2012-06","51.2833","-80.6","9.0","MOOSONEE, ON CA","32.1","C","28.5","2,C","","","","","","","0","2,C","1","2,C","0","2,C","19","2,C","1","2,C","-0.4","2,C,26,","","","32.8","2,C,11,","5967.3","C","98.8","2,C","","","15.82","2,C","22.44","2,,,C","9.20","2,,,C","","","",""
"CA006075420","2012-07","51.2833","-80.6","9.0","MOOSONEE, ON CA","62.9","C","30.8","3,C","6","2,C","5","2,C","0","2,C","0","3,C","0","3,C","0","3,C","19","3,C","1","3,C","2.8","3,C,20,","19.6","2,,C,14,","32.5","3,C,14,","74.4","C","74.4","3,C","38.9","2,,,C","16.78","3,C","23.90","3,,,C","9.65","3,,,C","","","",""
"CA006075420","2012-08","51.2833","-80.6","9.0","MOOSONEE, ON CA","80.0","C","17.1","1,C","17","2,C","10","2,C","0","2,C","0","1,C","0","1,C","0","1,C","16","1,C","0","1,C","0.4","1,C,03,","17.2","2,,C,26,","31.1","1,C,25,","190.4","C","116.0","1,C","86.3","2,,,C","15.04","1,C","21.44","1,,,C","8.63","1,,,C","","","",""
"CA006075420","2012-09","51.2833","-80.6","9.0","MOOSONEE, ON CA","89.4","C","9.4",",C","14",",C","7",",C","0",",C","0",",C","4",",C","0",",C","7",",C","0",",C","-2.0",",C,30,","17.5",",,C,20,","28.2",",C,04,","425.5","C","235.1",",C","60.4",",,,C","10.81",",C","16.16",",,,C","5.46",",,,C","","","",""
"CA006075420","2012-10","51.2833","-80.6","9.0","MOOSONEE, ON CA","89.4","C","0.0",",C","18",",C","7",",C","1",",C","0",",C","11",",C","0",",C","0",",C","0",",C","-3.8",",C,12,","34.2",",,C,25,","19.6",",C,01,","822.6","C","397.1",",C","91.9",",,,C","5.52",",C","9.38",",,,C","1.66",",,,C","","","",""
"CA006075420","2012-11","51.2833","-80.6","9.0","MOOSONEE, ON CA","89.4","C","0.0",",C","9","1,C","3","1,C","0","1,C","3",",C","24",",C","13",",C","0",",C","0",",C","-24.0",",C,30,","6.1","1,,C,11,","11.2",",C,12,","1455.7","C","633.1",",C","22.1","1,,,C","-2.77",",C","0.63",",,,C","-6.17",",,,C","","","",""
