"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00414978","1947-12","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","","","0.0",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","","","","","-2.8",",0,13,","0",",T,0,31,","0",",T,0,31,","35.6",",,0,04,","21.7",",0,28,","","","","","333.0",",0","45.0",",,,0","0",",T,,0","7.59",",0","12.94",",,,0","2.25",",,,0","",""
"USC00414978","1948-01","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","1",",0","1",",0","0",",0","20",",0","9",",0","0",",0","0",",0","","","","","-12.2",",0,29,+","25",",,0,25,","38",",,0,25,","5.1",",,0,01,","20.0",",0,09,+","","","","","498.5",",0","6.9",",,,0","38",",,,0","2.25",",0","7.43",",,,0","-2.92",",,,0","",""
"USC00414978","1948-02","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","1",",0","1",",0","0",",0","16",",0","3",",0","1",",0","0",",0","","","","","-8.3",",0,12,+","25",",,0,12,","25",",,0,12,","16.5",",,0,25,","21.7",",0,19,","","","","","403.7",",0","47.2",",,,0","25",",,,0","4.41",",0","8.90",",,,0","-0.08",",,,0","7766",",,,0"
"USC00414978","1948-03","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","2.8","0","2.8",",0","6",",0","3",",0","0",",0","0",",0","1",",0","0",",0","13",",0","3",",0","10",",0","0",",0","","","","","-14.4",",0,11,","0",",,0,31,+","25",",,0,06,","17.0",",,0,21,","26.7",",0,25,","","","","","291.6",",0","27.0",",,,0","38",",,,0","9.02",",0","14.93",",,,0","3.11",",,,0","10463",",,,0"
"USC00414978","1948-04","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","98.1","0","95.3",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","4",",0","","","","","3.3",",0,01,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,25,","32.8",",0,27,","297.1",",,,0","","","30.8",",0","32.5",",,,0","0",",,,0","20.48",",0","26.83",",,,0","14.13",",,,0","10391",",,,0"
"USC00414978","1948-05","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","246.0","0","147.9",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","","","","","8.9",",0,12,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,11,","35.6",",0,22,","274.7","1,,,0","","","13.9",",0","57.2",",,,0","0",",,,0","22.65",",0","28.31",",,,0","17.00",",,,0","8805",",,,0"
"USC00414978","1948-06","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","529.3","0","283.3",",0","6",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","","","16.1",",0,03,","0",",,0,30,+","0",",,0,30,+","78.0",",,0,24,","38.9",",0,06,","349.8","3,,,0","","","0.0",",0","192.0",",,,0","0",",,,0","27.78",",0","33.13",",,,0","22.42",",,,0","8386",",,,0"
"USC00414978","1948-07","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","879.4","0","350.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","21.1",",0,06,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,03,","37.8",",0,25,","342.4",",,,0","0.0","0","0.0",",0","29.5",",,,0","0",",,,0","29.63",",0","34.54",",,,0","24.72",",,,0","7254",",,,0"
"USC00414978","1948-08","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","1233.9","0","354.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","18.3",",0,05,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,26,","40.6",",0,23,","353.5",",,,0","0.0","0","0.0",",0","8.8",",,,0","0",",,,0","29.77",",0","35.77",",,,0","23.76",",,,0","5910",",,,0"
"USC00414978","1948-09","33.66667","-98.78333","323.1","LAKE KICKAPOO, TX US","1446.9","0","213.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","10.0",",0,27,","0",",,0,30,+","0",",,0,30,+","1.5",",,0,09,","38.3",",0,07,","296.8",",,,0","0.3","0","0.3",",0","2.5",",,,0","0",",,,0","25.43",",0","31.89",",,,0","18.96",",,,0","6008",",,,0"
