"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1FLCR0031","2012-05","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","48.1",",a,,N"
"US1FLCR0031","2012-06","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","161.2","1,a,,N"
"US1FLCR0031","2012-08","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","281.9",",a,,N"
"US1FLCR0031","2012-09","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","110.7","2,a,,N"
"US1FLCR0031","2012-10","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","111.0","1,a,,N"
"US1FLCR0031","2012-11","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","1.8","3,a,,N"
"US1FLCR0031","2013-01","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","4.3",",a,,N"
"US1FLCR0031","2013-02","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","51.8",",a,,N"
"US1FLCR0031","2013-03","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","27.7","4,a,,N"
"US1FLCR0031","2013-04","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","109.5","3,a,,N"
"US1FLCR0031","2013-05","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","105.2","2,a,,N"
"US1FLCR0031","2013-06","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","296.1","2,a,,N"
"US1FLCR0031","2013-07","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","303.3","1,a,,N"
"US1FLCR0031","2013-08","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","244.9","1,a,,N"
"US1FLCR0031","2013-09","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","312.3","3,a,,N"
"US1FLCR0031","2013-10","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","20.1","1,a,,N"
"US1FLCR0031","2013-11","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","27.2","4,a,,N"
"US1FLCR0031","2014-02","26.133372","-81.77875","7.9","NAPLES 1.3 SE, FL US","37.1",",a,,N"
