"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013724","1877-05","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","12.2","0","12.2",",0","9",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","","","1.7",",0,03,","","","","","11.4",",,0,22,","31.7",",0,19,","3253.4","0","147.8",",0","40.2",",,,0","","","13.96",",0","18.40",",,,0","9.52",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1877-06","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","58.8","0","46.6",",0","12",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","","","11.7",",0,23,","","","","","16.0",",,0,21,","30.6",",0,19,","3262.8","0","9.4",",0","59.5",",,,0","","","19.57",",0","23.32",",,,0","15.82",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1877-07","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","184.8","0","126.0",",0","15",",0","10",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","15.0",",0,14,","","","","","54.4",",,0,20,","31.1",",0,26,+","0.0","0","0.0",",0","155.8",",,,0","","","22.40",",0","26.08",",,,0","18.71",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1877-08","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","356.5","0","171.7",",0","6",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","15.6",",0,05,","","","","","15.5",",,0,13,","30.6",",0,28,+","0.0","0","0.0",",0","35.6",",,,0","","","23.87",",0","27.66",",,,0","20.09",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1877-09","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","405.3","0","48.8",",0","5",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","","","7.8",",0,22,","","","","","38.9",",,0,07,","28.9",",0,01,","17.9","0","17.9",",0","86.1",",,,0","","","19.36",",0","22.98",",,,0","15.75",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1877-10","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","412.8","0","7.5",",0","10",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","","","2.8",",0,23,","","","","","38.9",",,0,09,","26.1",",0,16,","130.7","0","112.8",",0","82.4",",,,0","","","14.94",",0","19.11",",,,0","10.76",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1877-11","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","412.8","0","0.0",",0","9",",0","6",",0","1",",0","","","","","0",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","-5.0",",0,30,","","","","","78.5",",,0,24,","19.4",",0,09,","430.2","0","299.5",",0","136.4",",,,0","","","8.35",",0","12.21",",,,0","4.49",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1877-12","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","412.8","0","0.0",",0","3",",0","3",",0","2",",0","","","","","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","","","-7.8",",0,01,","","","","","33.5",",,0,30,","17.8",",0,20,","855.8","0","425.6",",0","69.3",",,,0","","","4.60",",0","8.53",",,,0","0.68",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-01","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","0.0","0","0.0",",0","14",",0","11",",0","1",",0","","","","","0",",0","21",",0","5",",0","0",",0","0",",0","","","","","","","-13.9",",0,08,","","","","","26.9",",,0,04,","13.3",",0,26,","1408.1","0","552.3",",0","120.4",",,,0","","","0.52",",0","4.70",",,,0","-3.66",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-02","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","","","","","0",",0","17",",0","2",",0","0",",0","0",",0","","","","","","","-10.0",",0,19,","","","","","12.7",",,0,22,","15.0",",0,09,","1854.0","0","445.9",",0","34.6",",,,0","","","2.41",",0","6.40",",,,0","-1.59",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-03","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","0.0","0","0.0","2,0","14",",0","10",",0","1",",0","","","","","0","1,0","7","1,0","0","1,0","0","1,0","0","1,0","","","","","","","-12.2","1,0,25,","","","","","27.4",",,0,12,","17.2","1,0,14,","2203.5","0","349.5","1,0","96.2",",,,0","","","6.31","2,0","10.78","1,,,0","1.84","1,,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-04","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","0.6","0","0.6",",0","15",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","","","1.1",",0,01,","","","","","27.7",",,0,25,","26.1",",0,21,","2406.3","0","202.8",",0","56.0",",,,0","","","11.59",",0","15.68",",,,0","7.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-05","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","7.5","0","6.9",",0","11",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","","","2.8",",0,16,","","","","","24.9",",,0,05,","27.8",",0,26,","2516.4","0","110.1",",0","89.6",",,,0","","","15.00",",0","19.36",",,,0","10.65",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-06","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","51.3","0","43.8",",0","13",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","","","7.2",",0,06,","","","","","30.2",",,0,22,","29.4",",0,28,","2557.0","0","40.6",",0","130.1",",,,0","","","18.44",",0","22.49",",,,0","14.39",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-07","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","191.2","0","139.9",",0","11",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","16.1",",0,24,+","","","","","62.2",",,0,30,","30.6",",0,23,+","0.0","0","0.0",",0","141.7",",,,0","","","22.85",",0","26.67",",,,0","19.02",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013724","1878-08","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","","","319.6","0","128.4",",0","11",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","13.9",",0,26,","","","","","13.5",",,0,17,","31.7",",0,02,","0.0","0","0.0",",0","69.4",",,,0","","","22.48",",0","26.33",",,,0","18.62",",,,0","","","","","","","","","","","","","","","","","","","","","",""
