"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0007H06S","2001-10","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","0",",T","0",",T","0",",T","5","5,","","","","","","","","","","","","","25","5,,T,24,+","0.0",",,T,31,+","","","","","","","0.0",",,,T","","","","","",""
"USS0007H06S","2001-11","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","20.3",",,T,23,","","","","","","","68.6",",,,T","","","","","",""
"USS0007H06S","2001-12","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.7","1,T","","","","","12",",T","12",",T","0",",T","30","1,","","","","","","","","","","","","","635","1,,T,28,","12.7",",,T,01,","","","","","","","63.3",",,,T","","","","","",""
"USS0007H06S","2002-01","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","11",",T","11",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,30,+","","","","","","","35.3",",,,T","","","","","",""
"USS0007H06S","2002-02","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,28,","","","","","","","40.6",",,,T","","","","","",""
"USS0007H06S","2002-03","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.8",",T","","","0.0",",T","10",",T","10",",T","2",",T","29","2,","4",",T","31",",T","9",",T","0",",T","0",",T","-26.5",",T,02,","1245","2,,T,17,","30.5",",,T,14,","11.9",",T,22,","","","669.1",",T","126.8",",,,T","-3.25",",T","3.15",",,,T","-9.65",",,,T"
"USS0007H06S","2002-04","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","5",",T","5",",T","0",",T","22","3,","","","","","","","","","","","","","787","3,,T,02,+","5.1",",,T,27,+","","","","","","","17.7",",,,T","","","","","",""
"USS0007H06S","2002-05","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","5",",T","5",",T","0",",T","0","2,","","","","","","","","","","","","","0","2,,T,31,+","7.6",",,T,02,","","","","","","","17.6",",,,T","","","","","",""
"USS0007H06S","2002-06","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.6",",T","","","6.0",",T","3",",T","3",",T","0",",T","0",",","0",",T","3",",T","0",",T","22",",T","0",",T","-2.1",",T,10,","0",",,T,30,+","2.5",",,T,22,+","29.4",",T,30,","","","120.5",",T","7.5",",,,T","14.52",",T","24.05",",,,T","4.98",",,,T"
"USS0007H06S","2002-07","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","6",",T","6",",T","0",",T","0",",","","","","","","","","","","","","","0",",,T,31,+","2.5",",,T,29,+","","","","","","","15.0",",,,T","","","","","",""
"USS0007H06S","2002-08","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","","","","","","","5",",T","5",",T","0",",T","0",",","","","","","","","","","","","","","0",",,T,31,+","7.6",",,T,29,","","","","","","","17.6",",,,T","","","","","",""
"USS0007H06S","2002-09","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.3",",T","","","0.0",",T","8",",T","8",",T","0",",T","5","2,","0",",T","6",",T","0",",T","8",",T","0",",T","-3.8",",T,22,","25","2,,T,30,+","10.2",",,T,17,","27.4",",T,03,","","","202.3",",T","32.8",",,,T","11.59",",T","19.01",",,,T","4.17",",,,T"
"USS0007H06S","2002-10","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.6",",T","","","0.0",",T","11",",T","11",",T","0",",T","11","1,","0",",T","21",",T","2",",T","0",",T","0",",T","-14.6",",T,30,","76","1,,T,22,","15.2",",,T,03,+","17.6",",T,10,","","","453.7",",T","60.6",",,,T","3.70",",T","10.05",",,,T","-2.65",",,,T"
"USS0007H06S","2002-11","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.5",",T","","","0.0",",T","9",",T","9",",T","0",",T","30",",","1",",T","29",",T","6",",T","0",",T","0",",T","-18.0",",T,25,","305",",,T,15,","12.7",",,T,08,","9.1",",T,07,","","","620.3",",T","45.6",",,,T","-2.35",",T","3.06",",,,T","-7.75",",,,T"
"USS0007H06S","2002-12","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.5",",T","","","0.0",",T","11",",T","11",",T","0",",T","31",",","1",",T","31",",T","13",",T","0",",T","0",",T","-17.9",",T,23,","660",",,T,31,","22.9",",,T,31,","5.8",",T,15,","","","688.1",",T","65.9",",,,T","-3.86",",T","0.66",",,,T","-8.39",",,,T"
"USS0007H06S","2003-01","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.6",",T","0.0","T","0.0",",T","7",",T","7",",T","0",",T","31",",","0",",T","30",",T","6",",T","0",",T","0",",T","-15.4",",T,09,","660",",,T,29,+","10.2",",,T,28,+","6.4",",T,08,+","","","622.6",",T","35.5",",,,T","-1.75",",T","2.71",",,,T","-6.21",",,,T"
"USS0007H06S","2003-02","41.4","-107.26","2392.7","SAGE CREEK BASIN, WY US","0.6",",T","0.0","T","0.0",",T","11",",T","11",",T","0",",T","28",",","5",",T","27",",T","10",",T","0",",T","0",",T","-28.1",",T,24,","965",",,T,23,","10.2",",,T,13,","8.8",",T,01,","","","677.0",",T","45.5",",,,T","-5.84",",T","0.41",",,,T","-12.10",",,,T"
