"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TOM00065355","1985-12","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","","","","","0","4,S","27","4,S","13","4,S","","","","","34.9","4,S,01,","","","","","","","31.95","4,,,S","",""
"TOM00065355","1986-02","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","263.1","4,S","","","","","","","0","2,S","0","2,S","0","3,S","25","3,S","25","3,S","18.8","2,S,23,","","","38.3","3,S,24,+","0.0","3,S","","","29.28","4,S","36.46","3,,,S","22.10","2,,,S"
"TOM00065355","1986-03","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","0","5,S","0","5,S","0","4,S","27","4,S","26","4,S","19.9","5,S,16,","","","38.0","4,S,14,","","","","","29.35","7,S","35.29","4,,,S","23.41","5,,,S"
"TOM00065355","1986-04","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","","","","","0","2,S","28","2,S","26","2,S","","","","","36.7","2,S,03,","","","","","","","34.38","2,,,S","",""
"TOM00065355","1986-05","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","","","","","0","2,S","29","2,S","18","2,S","","","","","35.5","2,S,13,","","","","","","","32.52","2,,,S","",""
"TOM00065355","1986-11","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","0","2,S","0","2,S","","","","","","","15.0","2,S,25,","","","","","","","","","","","","","18.31","2,,,S"
"TOM00065355","1986-12","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","","","","","0","2,S","29","2,S","14","2,S","","","","","33.5","2,S,26,","","","","","","","31.75","2,,,S","",""
"TOM00065355","1987-02","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","","","","","0","3,S","25","3,S","25","3,S","","","","","38.6","3,S,23,","","","","","","","36.44","3,,,S","",""
"TOM00065355","1987-07","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","17","5,S","11","5,S","2","5,S","","","","","","","","","","","","","46.0","5,,S,22,","","","","","177.7","5,,,S","","","","","",""
"TOM00065355","1987-12","9.767","1.091","461.8","NIAMTOUGOU INTERNATIONAL, TO","","","","","","","","","","","0","5,S","0","5,S","0","3,S","28","3,S","19","3,S","16.9","5,S,13,","","","36.1","3,S,05,","","","","","26.63","7,S","33.29","3,,,S","19.98","5,,,S"
