"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087938","1957-07","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","3,S","22","3,S","","","","","","","-12.2","3,S,11,","","","","","","","","","-3.39","3,,,S"
"ARM00087938","1957-08","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0",",S","30",",S","","","","","","","-7.8",",S,13,+","","","","","","","","","-1.97",",,,S"
"ARM00087938","1957-09","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","1,S","18","1,S","","","","","","","-3.9","1,S,01,","","","","","","","","","0.16","1,,,S"
"ARM00087938","1957-10","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","3,S","15","3,S","","","","","","","-6.1","3,S,15,","","","","","","","","","0.21","3,,,S"
"ARM00087938","1957-11","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","3,S","3","3,S","","","","","","","0.0","3,S,06,+","","","","","","","","","4.28","3,,,S"
"ARM00087938","1957-12","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0",",S","1",",S","","","","","","","0.0",",S,08,","","","","","","","","","3.96",",,,S"
"ARM00087938","1958-01","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","2,S","1","2,S","","","","","","","0.0","2,S,13,","","","","","","","","","5.08","2,,,S"
"ARM00087938","1958-02","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","2,S","4","2,S","","","","","","","-3.9","2,S,21,","","","","","","","","","3.27","2,,,S"
"ARM00087938","1958-03","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","4,S","3","4,S","","","","","","","-1.1","4,S,22,","","","","","","","","","4.39","4,,,S"
"ARM00087938","1958-05","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","1,S","15","1,S","","","","","","","-11.1","1,S,08,","","","","","","","","","-0.63","1,,,S"
"ARM00087938","1958-07","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","4,S","23","4,S","","","","","","","-7.2","4,S,23,+","","","","","","","","","-2.30","4,,,S"
"ARM00087938","1958-10","-54.843","-68.296","21.6","USHUAIA MALVINAS ARGENTINAS, AR","","","","","","","0","2,S","6","2,S","","","","","","","-5.0","2,S,01,","","","","","","","","","3.08","2,,,S"
