"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MEKX0008","2011-01","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","63.6","3,a,,N"
"US1MEKX0008","2011-03","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","111.6",",a,,N"
"US1MEKX0008","2011-10","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","109.8","5,a,,N"
"US1MEKX0008","2011-11","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","66.6","2,a,,N"
"US1MEKX0008","2012-01","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","80.7","2,a,,N"
"US1MEKX0008","2012-03","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","59.4","3,a,,N"
"US1MEKX0008","2012-05","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","151.5","1,a,,N"
"US1MEKX0008","2013-03","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","62.5","2,a,,N"
"US1MEKX0008","2013-05","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","144.3",",a,,N"
"US1MEKX0008","2013-11","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","46.9","4,a,,N"
"US1MEKX0008","2014-09","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","14.5","3,a,,N"
"US1MEKX0008","2014-10","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","185.4","3,a,,N"
"US1MEKX0008","2015-09","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","59.8","3,a,,N"
"US1MEKX0008","2015-10","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","76.3","3,a,,N"
"US1MEKX0008","2016-01","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","69.1","5,a,,N"
"US1MEKX0008","2016-03","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","95.9","3,a,,N"
"US1MEKX0008","2016-09","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","16.0","3,a,,N"
"US1MEKX0008","2016-10","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","123.0","1,a,,N"
"US1MEKX0008","2017-03","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","62.6","5,a,,N"
"US1MEKX0008","2017-05","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","158.3","3,a,,N"
"US1MEKX0008","2017-10","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","90.2","2,a,,N"
"US1MEKX0008","2018-01","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","129.8","2,a,,N"
"US1MEKX0008","2018-03","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","62.0","1,a,,N"
"US1MEKX0008","2018-05","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","36.0",",a,,N"
"US1MEKX0008","2018-10","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","178.2","1,a,,N"
"US1MEKX0008","2018-11","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","185.6",",a,,N"
"US1MEKX0008","2019-03","44.149769","-68.876047","18.9","NORTH HAVEN 1.4 N, ME US","74.4","4,a,,N"
