"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SW000010537","1860-01","60.6167","15.6167","160.0","FALUN, SW","","","","","15",",E","12",",E","0",",E","","","","","","","","","","","","","","","","","12.9",",,E,05,","","","","","","","98.4",",,,E","","","","","",""
"SW000010537","1860-02","60.6167","15.6167","160.0","FALUN, SW","","","","","6",",E","1",",E","0",",E","","","","","","","","","","","","","","","","","8.7",",,E,20,","","","","","","","13.5",",,,E","","","","","",""
"SW000010537","1860-03","60.6167","15.6167","160.0","FALUN, SW","","","","","10",",E","3",",E","0",",E","","","","","","","","","","","","","","","","","9.3",",,E,22,","","","","","","","27.1",",,,E","","","","","",""
"SW000010537","1860-04","60.6167","15.6167","160.0","FALUN, SW","","","","","13",",E","9",",E","0",",E","","","","","","","","","","","","","","","","","14.3",",,E,19,","","","","","","","63.4",",,,E","","","","","",""
"SW000010537","1860-05","60.6167","15.6167","160.0","FALUN, SW","","","","","11",",E","8",",E","0",",E","","","","","","","","","","","","","","","","","12.5",",,E,23,","","","","","","","55.3",",,,E","","","","","",""
"SW000010537","1860-06","60.6167","15.6167","160.0","FALUN, SW","","","","","14",",E","7",",E","0",",E","","","","","","","","","","","","","","","","","16.1",",,E,16,","","","","","","","62.7",",,,E","","","","","",""
"SW000010537","1860-07","60.6167","15.6167","160.0","FALUN, SW","","","","","8",",E","3",",E","0",",E","","","","","","","","","","","","","","","","","17.4",",,E,04,","","","","","","","40.7",",,,E","","","","","",""
"SW000010537","1860-08","60.6167","15.6167","160.0","FALUN, SW","","","","","20",",E","13",",E","0",",E","","","","","","","","","","","","","","","","","14.6",",,E,31,","","","","","","","95.0",",,,E","","","","","",""
"SW000010537","1860-09","60.6167","15.6167","160.0","FALUN, SW","","","","","9",",E","5",",E","1",",E","","","","","","","","","","","","","","","","","28.4",",,E,19,","","","","","","","65.5",",,,E","","","","","",""
"SW000010537","1860-10","60.6167","15.6167","160.0","FALUN, SW","","","","","12",",E","6",",E","0",",E","","","","","","","","","","","","","","","","","24.7",",,E,24,","","","","","","","82.7",",,,E","","","","","",""
"SW000010537","1860-11","60.6167","15.6167","160.0","FALUN, SW","","","","","8",",E","4",",E","0",",E","","","","","","","","","","","","","","","","","12.8",",,E,19,","","","","","","","30.0",",,,E","","","","","",""
