"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00425826","1903-02","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.0","5,6","3",",6","3",",6","0",",6","","","3",",6","19","3,6","25","3,6","14","2,6","0","2,6","0","2,6","","","","","-33.9","3,6,14,","","","178",",,6,11,","16.0",",,6,11,","8.9","2,6,10,","","","","","674.5","2,6","","","","","21.8",",,,6","241",",,,6","-10.84","5,6","-1.14","2,,,6","-20.53","3,,,6","",""
"USC00425826","1903-03","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.0","1,6","6","3,6","3","3,6","0","3,6","","","4",",6","3","1,6","28","1,6","2",",6","1",",6","0",",6","","","","","-22.8","1,6,01,","","","114",",,6,06,","5.1","3,,6,09,","21.7",",6,12,","","","","","506.1",",6","","","","","17.5","3,,,6","233",",,,6","1.37","1,6","9.78",",,,6","-7.03","1,,,6","",""
"USC00425826","1903-04","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.0","3,6","5","1,6","5","1,6","0","1,6","","","","","0","2,6","23","2,6","0","2,6","5","2,6","0","2,6","","","","","-10.0","2,6,23,+","","","","","5.3","1,,6,10,","25.6","2,6,25,","","","","","336.8","2,6","","","","","19.7","1,,,6","","","5.87","3,6","14.99","2,,,6","-3.26","2,,,6","",""
"USC00425826","1903-05","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.9","2,6","9","1,6","6","1,6","0","1,6","","","","","0","1,6","16","1,6","0","2,6","7","2,6","0","2,6","","","","","-6.7","1,6,16,+","","","","","19.8","1,,6,18,","30.0","2,6,13,","","","","","257.8","2,6","","","","","58.0","1,,,6","","","9.35","2,6","18.36","2,,,6","0.35","1,,,6","",""
"USC00425826","1903-06","41.03654","-111.6712","1546.9","MORGAN, UT US","","","3.0","2,6","3",",6","0",",6","0",",6","","","","","0","2,6","0","2,6","0","2,6","28","2,6","0","2,6","","","","","2.8","2,6,04,","","","","","1.8",",,6,14,","31.1","2,6,27,+","","","","","42.5","2,6","","","","","2.4",",,,6","","","16.92","2,6","27.29","2,,,6","6.55","2,,,6","",""
"USC00425826","1903-07","41.03654","-111.6712","1546.9","MORGAN, UT US","","","25.7",",6","3",",6","1",",6","0",",6","","","","","0",",6","1",",6","0",",6","31",",6","3",",6","","","","","0.0",",6,04,","","","","","3.6",",,6,15,","33.3",",6,12,","","","34.5","6","34.5",",6","","","","","4.4",",,,6","","","18.05",",6","29.51",",,,6","6.58",",,,6","",""
"USC00425826","1903-08","41.03654","-111.6712","1546.9","MORGAN, UT US","","","42.9","1,6","1",",6","1",",6","0",",6","","","","","0","1,6","1","1,6","0","1,6","30","1,6","16","1,6","","","","","0.0","1,6,27,","","","","","2.5",",,6,22,","34.4","1,6,23,+","","","54.0","6","19.5","1,6","","","","","2.5",",,,6","","","19.11","1,6","31.69","1,,,6","6.53","1,,,6","",""
"USC00425826","1903-09","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.8","1,6","7",",6","4",",6","0",",6","","","","","0",",6","12",",6","0","1,6","19","1,6","2","1,6","","","","","-3.9",",6,14,+","","","","","8.9",",,6,30,","32.8","1,6,05,","","","220.2","6","166.2","1,6","","","","","24.9",",,,6","","","12.60","1,6","23.89","1,,,6","1.30",",,,6","",""
"USC00425826","1903-10","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.0","4,6","","","","","","","","","","","0","4,6","20","4,6","0","3,6","10","3,6","0","3,6","","","","","-10.6","4,6,31,","","","","","","","25.6","3,6,09,","","","495.5","6","275.3","3,6","","","","","","","","","7.98","4,6","18.50","3,,,6","-2.54","4,,,6","",""
"USC00425826","1903-11","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.0","1,6","","","","","","","","","3",",6","1",",6","29",",6","1","1,6","1","1,6","0","1,6","","","","","-17.8",",6,18,","","","140",",,6,10,","","","21.7","1,6,08,","","","959.9","6","464.4","1,6","","","","","","","356",",,,6","2.28","1,6","11.47","1,,,6","-6.91",",,,6","",""
"USC00425826","1903-12","41.03654","-111.6712","1546.9","MORGAN, UT US","","","0.0","1,6","7",",6","4",",6","0",",6","","","","","11","1,6","30","1,6","9",",6","0",",6","0",",6","","","","","-28.9","1,6,28,","","","","","7.9",",,6,18,","10.0",",6,08,","","","1687.5","6","727.6",",6","","","","","26.2",",,,6","","","-5.88","1,6","2.83",",,,6","-14.58","1,,,6","",""
"USC00425826","1904-01","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0",",6","7",",6","5",",6","0",",6","","","","","17",",6","31",",6","17",",6","0",",6","0",",6","1","","","","-26.7",",6,28,","","","","","17.8",",,6,11,","7.8",",6,18,","","","2523.7","6","836.2",",6","","","","","53.1",",,,6","","","-8.64",",6","-0.11",",,,6","-17.17",",,,6","",""
"USC00425826","1904-02","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0",",6","11","1,6","10","1,6","0","1,6","","","","","4",",6","25",",6","3",",6","0",",6","0",",6","","","","","-28.9",",6,10,","","","","","20.3","1,,6,28,","12.8",",6,25,+","","","3092.6","6","568.9",",6","","","","","75.1","1,,,6","","","-1.28",",6","6.61",",,,6","-9.17",",,,6","",""
"USC00425826","1904-03","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0",",6","20",",6","13",",6","0",",6","","","","","0",",6","28",",6","0",",6","0",",6","0",",6","","","","","-13.3",",6,26,","","","","","21.6",",,6,09,","16.1",",6,07,","","","3597.4","6","504.8",",6","","","","","128.7",",,,6","","","2.05",",6","8.80",",,,6","-4.70",",,,6","",""
"USC00425826","1904-04","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0","1,6","5",",6","3",",6","0",",6","","","","","0",",6","23",",6","0","1,6","8","1,6","0","1,6","","","","","-7.8",",6,07,+","","","","","15.2",",,6,20,","25.0","1,6,12,","","","3922.6","6","325.2","1,6","","","","","23.1",",,,6","","","7.07","1,6","15.69","1,,,6","-1.55",",,,6","",""
"USC00425826","1904-05","41.03654","-111.6712","1546.9","MORGAN, UT US","0.8","6","0.8",",6","10","1,6","7","1,6","1","1,6","","","","","0",",6","6",",6","0",",6","14",",6","0",",6","","","","","-3.9",",6,08,","","","","","28.4","1,,6,20,","26.7",",6,17,","","","4135.0","6","212.4",",6","","","","","93.0","1,,,6","","","11.51",",6","20.07",",,,6","2.94",",,,6","",""
"USC00425826","1904-06","41.03654","-111.6712","1546.9","MORGAN, UT US","2.5","6","1.7",",6","3",",6","1",",6","0",",6","","","","","0",",6","3",",6","0",",6","23",",6","0",",6","","","","","-2.8",",6,24,","","","","","2.5",",,6,02,","30.6",",6,29,","","","4252.5","6","117.5",",6","","","","","5.6",",,,6","","","14.47",",6","24.22",",,,6","4.72",",,,6","",""
"USC00425826","1904-07","41.03654","-111.6712","1546.9","MORGAN, UT US","24.7","6","22.2","2,6","3",",6","2",",6","0",",6","","","","","0","2,6","0","2,6","0","2,6","29","2,6","4","2,6","","","","","1.1","2,6,30,","","","","","16.5",",,6,28,","32.8","2,6,26,+","","","25.9","6","25.9","2,6","","","","","21.9",",,,6","","","18.20","2,6","29.23","2,,,6","7.17","2,,,6","",""
"USC00425826","1904-08","41.03654","-111.6712","1546.9","MORGAN, UT US","46.9","6","22.2","1,6","5",",6","5",",6","0",",6","","","","","0","1,6","2","1,6","0","1,6","29","1,6","1","1,6","","","","","-1.7","1,6,22,+","","","","","11.9",",,6,17,","32.8","1,6,06,","","","60.1","6","34.2","1,6","","","","","32.2",",,,6","","","17.93","1,6","28.18","1,,,6","7.69","1,,,6","",""
"USC00425826","1904-09","41.03654","-111.6712","1546.9","MORGAN, UT US","46.9","6","0.0","2,6","1",",6","0",",6","0",",6","","","","","0","2,6","3","2,6","0","2,6","26","2,6","0","2,6","","","","","-2.8","2,6,27,","","","","","0.5",",,6,23,","30.6","2,6,08,+","","","182.9","6","122.8","2,6","","","","","0.5",",,,6","","","13.95","2,6","25.08","2,,,6","2.81","2,,,6","",""
"USC00425826","1904-10","41.03654","-111.6712","1546.9","MORGAN, UT US","46.9","6","0.0","3,6","6",",6","6",",6","0",",6","","","1",",6","0","2,6","18","2,6","0","3,6","10","3,6","0","3,6","","","","","-7.8","2,6,19,","","","25",",,6,17,","9.7",",,6,12,","26.1","3,6,09,","","","452.3","6","269.4","3,6","","","","","30.0",",,,6","25",",,,6","8.75","3,6","18.66","3,,,6","-1.16","2,,,6","",""
"USC00425826","1904-11","41.03654","-111.6712","1546.9","MORGAN, UT US","46.9","6","0.0",",6","","","","","","","","","","","0",",6","30",",6","0",",6","0",",6","0",",6","","","","","-13.3",",6,29,+","","","","","","","17.2",",6,21,+","","","938.9","6","486.6",",6","","","","","","","","","2.11",",6","13.66",",,,6","-9.43",",,,6","",""
"USC00425826","1904-12","41.03654","-111.6712","1546.9","MORGAN, UT US","46.9","6","0.0","1,6","7",",6","3",",6","0",",6","","","3",",6","5","1,6","30","1,6","5","1,6","0","1,6","0","1,6","","","","","-31.7","1,6,27,","","","152",",,6,25,","15.2",",,6,24,","9.4","1,6,22,","","","1625.7","6","686.8","1,6","","","","","37.3",",,,6","343",",,,6","-4.56","1,6","3.61","1,,,6","-12.73","1,,,6","",""
"USC00425826","1905-01","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0","3,6","11",",6","4",",6","0",",6","","","","","5","1,6","30","1,6","9","2,6","0","2,6","0","2,6","2","","","","-22.2","1,6,06,","","","","","5.8",",,6,30,","11.1","2,6,25,","","","2235.0","6","609.3","2,6","","","","","21.3",",,,6","","","-3.28","3,6","3.24","2,,,6","-9.79","1,,,6","",""
"USC00425826","1905-02","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0",",6","8",",6","5",",6","0",",6","","","2",",6","4",",6","28",",6","8",",6","0",",6","0",",6","","","","","-33.3",",6,12,","","","64",",,6,08,","8.9",",,6,01,","11.1",",6,25,+","","","2828.6","6","593.6",",6","","","","","32.8",",,,6","145",",,,6","-2.87",",6","3.78",",,,6","-9.51",",,,6","",""
"USC00425826","1905-03","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0",",6","","","","","","","","","3",",6","0",",6","25",",6","0",",6","0",",6","0",",6","","","","","-11.7",",6,28,","","","76",",,6,30,","","","17.2",",6,05,+","","","3269.5","6","440.9",",6","","","","","","","178",",,,6","4.11",",6","11.51",",,,6","-3.28",",,,6","",""
"USC00425826","1905-04","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0",",6","9",",6","5",",6","0",",6","","","1",",6","0",",6","19",",6","0",",6","3",",6","0",",6","","","","","-7.2",",6,01,","","","38",",,6,10,","9.1",",,6,16,","22.2",",6,29,","","","3590.7","6","321.2",",6","","","","","35.0",",,,6","38",",,,6","7.63",",6","15.83",",,,6","-0.58",",,,6","",""
"USC00425826","1905-05","41.03654","-111.6712","1546.9","MORGAN, UT US","0.0","6","0.0",",6","11",",6","6",",6","0",",6","","","","","0",",6","9",",6","0",",6","8",",6","0",",6","","","","","-3.9",",6,04,","","","","","13.5",",,6,09,","25.6",",6,24,","","","3868.4","6","277.7",",6","","","","","43.0",",,,6","","","9.38",",6","17.30",",,,6","1.45",",,,6","",""
"USC00425826","1905-06","41.03654","-111.6712","1546.9","MORGAN, UT US","0.8","6","0.8","2,6","2",",6","2",",6","0",",6","","","","","0","1,6","0","1,6","0","2,6","24","2,6","0","2,6","","","","","0.6","1,6,11,+","","","","","8.1",",,6,17,","30.0","2,6,12,","","","3960.0","6","91.6","2,6","","","","","12.9",",,,6","","","15.08","2,6","25.00","2,,,6","5.15","1,,,6","",""
"USC00425826","1905-07","41.03654","-111.6712","1546.9","MORGAN, UT US","44.5","6","43.7",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","2.2",",6,04,","","","","","10.2",",,6,15,","33.9",",6,26,","","","22.5","6","22.5",",6","","","","","16.6",",,,6","","","19.02",",6","29.98",",,,6","8.05",",,,6","",""
"USC00425826","1905-08","41.03654","-111.6712","1546.9","MORGAN, UT US","91.4","6","46.9",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","","","3.3",",6,18,","","","","","5.1",",,6,23,","33.3",",6,08,+","","","33.9","6","11.4",",6","","","","","9.1",",,,6","","","19.48",",6","29.89",",,,6","9.06",",,,6","",""
"USC00425826","1905-09","41.03654","-111.6712","1546.9","MORGAN, UT US","95.0","6","3.6",",6","7",",6","4",",6","0",",6","","","","","0",",6","8",",6","0",",6","25",",6","0",",6","","","","","-4.4",",6,19,","","","","","14.7",",,6,29,","30.6",",6,24,","","","158.8","6","124.9",",6","","","","","35.2",",,,6","","","14.29",",6","24.95",",,,6","3.63",",,,6","",""
"USC00425826","1905-10","41.03654","-111.6712","1546.9","MORGAN, UT US","95.0","6","0.0","1,6","3",",6","3",",6","0",",6","","","2",",6","0","1,6","28","1,6","0","1,6","8","1,6","0","1,6","","","","","-15.6","1,6,19,","","","64",",,6,18,","8.9",",,6,18,","25.6","1,6,08,+","","","544.3","6","385.5","1,6","","","","","19.9",",,,6","115",",,,6","5.48","1,6","16.15","1,,,6","-5.19","1,,,6","",""
"USC00425826","1905-11","41.03654","-111.6712","1546.9","MORGAN, UT US","95.0","6","0.0","2,6","4","1,6","3","1,6","0","1,6","","","3",",6","1","2,6","28","2,6","1","1,6","0","1,6","0","1,6","","","","","-20.0","2,6,29,","","","165",",,6,28,","16.5","1,,6,28,","16.7","1,6,16,+","","","1000.6","6","456.3","1,6","","","","","34.1","1,,,6","254",",,,6","1.96","2,6","11.35","1,,,6","-7.42","2,,,6","",""
