"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00111169","1901-04","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","7",",6","5",",6","1",",6","","","0",",6","","","","","","","1","","","","0",",T,6,02,","27.4",",,6,18,","","","68.6",",,,6","0",",T,,6","",""
"USC00111169","1901-05","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","11",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","28.4",",,6,19,","","","50.9",",,,6","","","",""
"USC00111169","1901-06","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","21.1",",,6,05,","","","23.2",",,,6","","","",""
"USC00111169","1901-07","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","3",",6","2",",6","2",",6","","","","","","","","","","","","","","","","","83.1",",,6,30,","","","116.1",",,,6","","","",""
"USC00111169","1901-11","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","16.8",",,6,03,","","","45.0",",,,6","","","",""
"USC00111169","1901-12","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","11",",6","7",",6","1",",6","","","3",",6","","","","","","","","","","","89",",,6,14,","67.8",",,6,14,","","","102.1",",,,6","181",",,,6","",""
"USC00111169","1902-03","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","14",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","3",",,6,05,","14.2",",,6,27,","","","54.2",",,,6","3",",,,6","",""
"USC00111169","1902-04","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","8",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","31.8",",,6,28,","","","74.2",",,,6","0",",,,6","",""
"USC00111169","1902-05","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","36.3",",,6,01,","","","65.4",",,,6","","","",""
"USC00111169","1902-10","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","5",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","9.9",",,6,03,","","","20.5",",,,6","0",",,,6","",""
"USC00111169","1902-11","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","12",",6","9",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,30,+","14.0",",,6,17,","","","89.2",",,,6","0",",T,,6","",""
"USC00111169","1903-01","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","12",",6","5",",6","1",",6","","","1",",6","","","","","","","","","","","46",",,6,21,","29.5",",,6,02,","","","60.0",",,,6","62",",,,6","",""
"USC00111169","1903-09","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","5.3",",,6,17,+","","","19.1",",,,6","0",",,,6","",""
"USC00111169","1903-10","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","22.4",",,6,05,","","","50.3",",,,6","0",",,,6","",""
"USC00111169","1903-11","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","6",",6","4",",6","1",",6","","","1",",6","","","","","","","","","","","69",",,6,25,","31.8",",,6,02,","","","52.7",",,,6","69",",,,6","",""
"USC00111169","1904-02","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","7",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","30",",,6,10,","18.3",",,6,21,","","","44.1",",,,6","43",",,,6","",""
"USC00111169","1904-03","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","15",",6","11",",6","0",",6","","","0",",6","","","","","","","","","","","0",",T,6,04,","24.4",",,6,25,","","","117.0",",,,6","0",",T,,6","",""
"USC00111169","1904-04","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","9",",6","5",",6","2",",6","","","0",",6","","","","","","","","","","","0",",,6,30,+","28.2",",,6,25,","","","75.8",",,,6","0",",,,6","",""
"USC00111169","1904-06","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","9",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","39.6",",,6,27,","","","91.7",",,,6","","","",""
"USC00111169","1904-08","37.00444","-89.17861","82.3","CAIRO RIVER, IL US","11",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","0",",,6,31,+","26.7",",,6,20,","","","68.4",",,,6","0",",,,6","",""
