"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"GME00131207","2001-08","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","3,","0","3,,E,31,+"
"GME00131207","2001-09","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","2,","0","2,,E,30,+"
"GME00131207","2001-12","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","0","4,,E,31,+"
"GME00131207","2002-02","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","0","4,,E,28,+"
"GME00131207","2002-04","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","5,","0","5,,E,30,+"
"GME00131207","2002-05","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","5,","0","5,,E,31,+"
"GME00131207","2002-06","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","2,","0","2,,E,30,+"
"GME00131207","2002-07","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","0","4,,E,31,+"
"GME00131207","2002-08","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","3,","0","3,,E,31,+"
"GME00131207","2002-10","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","0","4,,E,31,+"
"GME00131207","2002-11","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","0","4,,E,30,+"
"GME00131207","2002-12","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","4,","0","4,,E,31,+"
"GME00131207","2003-01","53.5331","8.1667","6.0","WILHELMSHAVEN FLUGPLATZ, GM","0","3,","0","3,,E,31,+"
