"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00139540","1961-01","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","11",",E","4",",E","0",",E","","","","","","","6.0",",,E,04,","22.4",",,,E","",""
"SWE00139540","1961-02","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","10",",E","3",",E","0",",E","","","","","","","5.5",",,E,03,","21.1",",,,E","",""
"SWE00139540","1961-03","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","4",",E","1",",E","0",",E","","","","","","","4.3",",,E,12,","8.2",",,,E","",""
"SWE00139540","1961-04","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","5",",E","1",",E","0",",E","","","","","","","4.2",",,E,12,","8.2",",,,E","",""
"SWE00139540","1961-05","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","11",",E","7",",E","0",",E","","","","","","","10.8",",,E,05,","39.9",",,,E","",""
"SWE00139540","1961-06","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","14",",E","6",",E","0",",E","","","","","","","9.9",",,E,27,","40.3",",,,E","",""
"SWE00139540","1961-07","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","14",",E","7",",E","0",",E","","","","","","","15.0",",,E,19,","48.2",",,,E","",""
"SWE00139540","1961-08","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","13",",E","8",",E","0",",E","","","","","","","22.5",",,E,17,","82.1",",,,E","",""
"SWE00139540","1961-09","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","8",",E","3",",E","0",",E","","","","","","","12.5",",,E,14,","28.1",",,,E","",""
"SWE00139540","1961-10","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","10",",E","5",",E","0",",E","","","","","","","11.3",",,E,18,","32.2",",,,E","",""
"SWE00139540","1961-11","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","9",",E","3",",E","0",",E","","","","","","","25.1",",,E,03,","43.0",",,,E","",""
"SWE00139540","1961-12","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","12",",E","5",",E","0",",E","","","","","","","6.5",",,E,30,","29.3",",,,E","",""
"SWE00139540","1962-01","61.07","18.68","25.0","FINNGRUNDETS FYRSKEPP, SW","11",",E","4",",E","0",",E","","","","","","","6.2",",,E,22,","28.2",",,,E","",""
