"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00094150","1958-02","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094150","1958-03","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","0.0",",0","12",",0","2",",0","0",",0","31",",0","1",",0","0",",0","29",",0","1",",0","0",",0","0",",0","9","","","","","","-11.7",",0,07,","610",",,0,01,","76",",,0,05,","7.6",",,0,05,","16.7",",0,24,","","","521.1",",0","24.7",",,,0","152",",,,0","1.52",",0","7.58",",,,0","-4.54",",,,0"
"USW00094150","1958-04","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","0.0",",0","18",",0","11",",0","0",",0","7",",0","0",",0","0",",0","19",",0","0",",0","1",",0","0",",0","20","","","","","","-2.8",",0,29,","76",",,0,01,","0",",T,0,27,+","17.5",",,0,17,","21.1",",0,13,","","","398.7",",0","107.3",",,,0","0",",T,,0","5.04",",0","10.29",",,,0","-0.20",",,,0"
"USW00094150","1958-05","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","14.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","1",",0","2","","","","5","","-0.6",",0,13,+","0",",,0,31,+","0",",T,0,12,","8.4",",,0,12,","33.3",",0,27,","","","134.5",",0","31.0",",,,0","0",",T,,0","14.46",",0","23.55",",,,0","5.36",",,,0"
"USW00094150","1958-06","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","10.6",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","7","","","","4","","1.7",",0,29,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,24,","33.3",",0,23,","","","96.6",",0","90.3",",,,0","0",",,,0","15.47",",0","22.82",",,,0","8.11",",,,0"
"USW00094150","1958-07","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","40.4",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","1","","","","4","","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,29,","34.4",",0,28,","37.9","0","37.9",",0","45.4",",,,0","0",",,,0","18.41",",0","27.52",",,,0","9.31",",,,0"
"USW00094150","1958-08","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","78.7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","3","","","","4","","3.9",",0,30,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,29,","35.6",",0,10,","64.9","0","27.0",",0","16.8",",,,0","0",",,,0","20.00",",0","30.00",",,,0","10.00",",,,0"
"USW00094150","1958-09","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","12.8",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","2",",0","6","","","","1","","-2.8",",0,30,","0",",,0,30,+","0",",T,0,23,","14.0",",,0,25,","33.9",",0,07,","261.6","0","196.7",",0","76.2",",,,0","0",",T,,0","12.21",",0","20.22",",,,0","4.19",",,,0"
"USW00094150","1958-10","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","0.0",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","12",",0","0",",0","8",",0","0",",0","6","","","","1","","-9.4",",0,24,","0",",,0,31,+","0",",T,0,20,+","25.9",",,0,18,+","26.1",",0,04,+","570.3","0","308.7",",0","100.0",",,,0","0",",T,,0","8.38",",0","16.11",",,,0","0.65",",,,0"
"USW00094150","1958-11","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","0.0",",0","20",",0","17",",0","2",",0","18",",0","6",",0","0",",0","26",",0","5",",0","0",",0","0",",0","18","","","","","","-17.2",",0,17,","203",",,0,20,","173",",,0,13,","37.1",",,0,09,","10.6",",0,01,","1116.9","0","546.6",",0","263.0",",,,0","387",",,,0","0.11",",0","4.65",",,,0","-4.43",",,,0"
"USW00094150","1958-12","47.46667","-115.76667","1093.0","MULLAN PASS, ID US","","","0.0",",0","20",",0","15",",0","0",",0","29",",0","9",",0","0",",0","28",",0","4",",0","0",",0","0",",0","21","","","","","","-11.7",",0,05,","254",",,0,10,+","213",",,0,07,","21.3",",,0,07,","10.0",",0,03,+","1685.9","0","569.0",",0","141.8",",,,0","887",",,,0","-0.02",",0","3.51",",,,0","-3.55",",,,0"
