"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076539","1976-10","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","5","2,S","2","2,S","0","2,S","","","","","","","","","","","","","7.1","2,,S,13,","","","","","","","16.2","2,,,S","","","","","",""
"MXM00076539","1985-06","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","10","5,S","8","5,S","3","5,S","","","","","","","","","","","","","71.6","5,,S,22,","","","","","","","186.9","5,,,S","","","","","",""
"MXM00076539","1985-07","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","16","2,S","8","2,S","0","2,S","","","","","","","","","","","","","15.5","2,,S,25,","","","","","","","74.5","2,,,S","","","","","",""
"MXM00076539","1985-08","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","9",",S","5",",S","1",",S","","","","","","","","","","","","","29.0",",,S,15,","","","","","","","54.7",",,,S","","","","","",""
"MXM00076539","1985-11","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","2","3,S","1","3,S","0","3,S","","","","","","","","","","","","","9.9","3,,S,23,","","","","","","","10.2","3,,,S","","","","","",""
"MXM00076539","1986-01","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","0.0","3,,S,31,+","","","","","","","0.0","3,,,S","","","","","",""
"MXM00076539","1986-02","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","1","1,S","1","1,S","0","1,S","","","","","","","","","","","","","2.8","1,,S,04,","","","","","","","2.8","1,,,S","","","","","",""
"MXM00076539","1986-03","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","","","0.0","5,,,S","","","","","",""
"MXM00076539","1986-04","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","6","3,S","5","3,S","1","3,S","","","","","","","","","","","","","31.5","3,,S,25,","","","","","","","73.7","3,,,S","","","","","",""
"MXM00076539","1986-05","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","2","3,S","1","3,S","0","3,S","","","","","","","","","","","","","3.8","3,,S,31,","","","","","","","4.8","3,,,S","","","","","",""
"MXM00076539","1986-09","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","5","5,S","2","5,S","1","5,S","","","","","","","","","","","","","26.4","5,,S,25,","","","","","","","32.0","5,,,S","","","","","",""
"MXM00076539","1986-10","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","5","4,S","4","4,S","1","4,S","","","","","","","","","","","","","36.6","4,,S,06,","","","","","","","65.1","4,,,S","","","","","",""
"MXM00076539","1986-11","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","4","2,S","3","2,S","0","2,S","","","","","","","","","","","","","12.7","2,,S,27,","","","","","","","20.8","2,,,S","","","","","",""
"MXM00076539","1987-01","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","5","2,S","2","2,S","0","2,S","","","","","","","","","","","","","4.8","2,,S,13,","","","","","","","12.0","2,,,S","","","","","",""
"MXM00076539","1987-02","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","2","1,S","2","1,S","0","1,S","","","","","","","","","","","","","5.3","1,,S,04,","","","","","","","8.3","1,,,S","","","","","",""
"MXM00076539","1987-03","22.254","-100.931","1839.5","PONCIANO ARRIAGA INTERNATIONAL, MX","","","1",",S","0",",S","0",",S","","","","","","","","","","","","","0.8",",,S,22,","","","","","","","0.8",",,,S","","","","","",""
