"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00200981","1911-02","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","7",",6","4",",6","0",",6","","","","","","","","","","","15.2",",,6,17,+","57.2",",,,6","",""
"USC00200981","1911-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","9",",6","6",",6","0",",6","","","","","","","","","","","24.4",",,6,05,","56.1",",,,6","",""
"USC00200981","1912-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","5",",6","4",",6","0",",6","","","","","","","","","","","12.7",",,6,16,","33.4",",,,6","",""
"USC00200981","1912-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","9",",6","8",",6","0",",6","","","","","","","","","","","19.1",",,6,07,","95.0",",,,6","",""
"USC00200981","1913-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","11",",6","7",",6","0",",6","","","","","","","","","","","19.6",",,6,31,","65.8",",,,6","",""
"USC00200981","1913-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","10",",6","9",",6","0",",6","","","","","","","","","","","21.8",",,6,04,","99.9",",,,6","",""
"USC00200981","1914-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","6",",6","4",",6","0",",6","","","","","","","","","","","13.0",",,6,27,","27.2",",,,6","",""
"USC00200981","1914-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","12",",6","3",",6","0",",6","","","","","1","","","","","","13.5",",,6,25,","31.9",",,,6","",""
"USC00200981","1914-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","9","1,6","6","1,6","0","1,6","","","","","","","","","","","18.5","1,,6,30,","57.0","1,,,6","",""
"USC00200981","1915-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","4",",6","2",",6","0",",6","4","1,","","","","","102","1,,6,07,","","","11.2",",,6,06,","15.1",",,,6","",""
"USC00200981","1915-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","6",",6","5",",6","0",",6","","","","","","","","","","","9.4",",,6,11,","32.3",",,,6","",""
"USC00200981","1915-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","12",",6","9",",6","0",",6","","","","","","","","","","","21.6",",,6,04,","72.2",",,,6","",""
"USC00200981","1916-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","11",",6","7",",6","0",",6","","","","","","","","","","","11.2",",,6,20,","50.3",",,,6","",""
"USC00200981","1916-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","13",",6","12",",6","1",",6","","","","","","","","","","","26.7",",,6,15,","126.7",",,,6","",""
"USC00200981","1917-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","11",",6","11",",6","1",",6","","","","","","","","","","","27.9",",,6,05,","109.5",",,,6","",""
"USC00200981","1917-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","10","1,6","9","1,6","2","1,6","","","","","","","","","","","29.5","1,,6,23,","98.3","1,,,6","",""
"USC00200981","1918-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","4",",6","4",",6","2",",6","","","","","","","","","","","27.9",",,6,14,","75.9",",,,6","",""
"USC00200981","1918-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","10",",6","6",",6","0",",6","","","","","","","","","","","17.3",",,6,18,","48.0",",,,6","",""
"USC00200981","1918-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","11",",6","8",",6","1",",6","","","","","","","","","","","45.7",",,6,26,","111.1",",,,6","",""
"USC00200981","1919-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","10",",6","7",",6","0",",6","","","","","","","","","","","18.5",",,6,18,","77.9",",,,6","",""
"USC00200981","1919-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","10","3,6","8","3,6","0","3,6","","","","","2","","","","","","14.0","3,,6,16,","59.9","3,,,6","",""
"USC00200981","1919-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","12",",6","9",",6","2",",6","","","","","1","","","","","","34.8",",,6,04,","112.4",",,,6","",""
"USC00200981","1920-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","","","","","","","","","","","2","","","","","","","","","","",""
"USC00200981","1920-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","15","2,6","6","2,6","1","2,6","","","","","","","","","","","29.5","2,,6,21,","83.6","2,,,6","",""
"USC00200981","1920-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","7",",6","3",",6","0",",6","","","","","","","","","","","17.0",",,6,18,","41.1",",,,6","",""
"USC00200981","1921-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","16",",6","10",",6","0",",6","","","","","2","","","","","","12.4",",,6,25,","71.0",",,,6","",""
"USC00200981","1921-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","12","1,6","12","1,6","1","1,6","","","","","","","","","","","32.0","1,,6,22,","107.5","1,,,6","",""
"USC00200981","1921-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","8",",6","3",",6","1",",6","","","","","","","","","","","26.7",",,6,25,","52.9",",,,6","",""
"USC00200981","1922-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","11","1,6","4","1,6","0","1,6","","","","","","","","","","","25.1","1,,6,20,","69.0","1,,,6","",""
"USC00200981","1922-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","9",",6","7",",6","1",",6","","","","","","","","","","","31.2",",,6,11,","73.7",",,,6","",""
"USC00200981","1922-05","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","8",",6","4",",6","0",",6","","","","","","","","","","","23.6",",,6,19,","48.0",",,,6","",""
"USC00200981","1923-03","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","15",",6","8",",6","0",",6","","","","","","","","","","","18.3",",,6,16,","74.7",",,,6","",""
"USC00200981","1923-04","43.35944","-83.88167","184.1","BRIDGEPORT, MI US","10",",6","5",",6","0",",6","","","","","","","","","","","8.4",",,6,04,","38.3",",,,6","",""
