"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044294","1963-04","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","7","3,S","0","3,S","0","3,S","","","","","","","16.1","3,S,01,","","","","","","","4.79","3,,,S","",""
"MGM00044294","1963-05","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","4,S","10","4,S","0","4,S","","","","","","","26.1","4,S,10,","","","","","","","17.86","4,,,S","",""
"MGM00044294","1963-08","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","2,S","23","2,S","0","2,S","","","","","","","27.8","2,S,23,+","","","","","","","23.42","2,,,S","",""
"MGM00044294","1963-09","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","5,S","3","5,S","0","5,S","","","","","","","25.0","5,S,06,","","","","","","","15.73","5,,,S","",""
"MGM00044294","1963-10","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","4","3,S","0","3,S","0","3,S","","","","","","","17.2","3,S,10,","","","","","","","6.58","3,,,S","",""
"MGM00044294","1963-11","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","23","5,S","0","5,S","0","5,S","","","","","","","7.2","5,S,02,","","","","","","","-6.02","5,,,S","",""
"MGM00044294","1969-01","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","28","3,S","0","3,S","0","3,S","","","","","","","-13.9","3,S,17,","","","","","","","-22.81","3,,,S","",""
"MGM00044294","1969-02","47.3","107.483","1430.0","MAANTI, MG","0.0","5,S","","","","","","","","","24","4,S","24","4,S","27","1,S","0","1,S","0","1,S","-45.0","4,S,21,+","","","","","-2.8","1,S,10,","1073.2","1,S","","","-28.15","5,S","-18.90","1,,,S","-37.40","4,,,S"
"MGM00044294","1969-03","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","21","1,S","0","1,S","0","1,S","","","","","","","16.1","1,S,24,","","","","","","","-2.56","1,,,S","",""
"MGM00044294","1969-04","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","2","5,S","1","5,S","0","5,S","","","","","","","22.2","5,S,30,","","","","","","","9.44","5,,,S","",""
"MGM00044294","1969-05","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","2,S","7","2,S","0","2,S","","","","","","","27.2","2,S,19,","","","","","","","16.55","2,,,S","",""
"MGM00044294","1969-06","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","1,S","21","1,S","1","1,S","","","","","","","35.0","1,S,21,","","","","","","","23.13","1,,,S","",""
"MGM00044294","1969-07","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","4,S","19","4,S","1","4,S","","","","","","","32.2","4,S,19,","","","","","","","22.82","4,,,S","",""
"MGM00044294","1969-08","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","1,S","9","1,S","0","1,S","","","","","","","26.1","1,S,01,","","","","","","","18.88","1,,,S","",""
"MGM00044294","1969-09","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","1","3,S","5","3,S","0","3,S","","","","","","","23.9","3,S,12,","","","","","","","13.35","3,,,S","",""
"MGM00044294","1969-10","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","2","5,S","0","5,S","0","5,S","","","","","","","15.0","5,S,13,","","","","","","","7.46","5,,,S","",""
"MGM00044294","1969-12","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","28","3,S","0","3,S","0","3,S","","","","","","","-5.0","3,S,03,","","","","","","","-13.45","3,,,S","",""
"MGM00044294","1970-01","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","31",",S","0",",S","0",",S","","","","","","","-5.0",",S,31,+","","","","","","","-11.17",",,,S","",""
"MGM00044294","1970-02","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","26","1,S","0","1,S","0","1,S","","","","","","","2.2","1,S,11,","","","","","","","-9.57","1,,,S","",""
"MGM00044294","1970-03","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","24","2,S","0","2,S","0","2,S","","","","","","","10.0","2,S,31,","","","","","","","-8.03","2,,,S","",""
"MGM00044294","1970-05","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","2,S","11","2,S","0","2,S","","","","","","","26.1","2,S,28,+","","","","","","","16.67","2,,,S","",""
"MGM00044294","1970-06","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","2,S","19","2,S","0","2,S","","","","","","","30.0","2,S,25,","","","","","","","22.46","2,,,S","",""
"MGM00044294","1970-07","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","1,S","25","1,S","0","1,S","","","","","","","30.0","1,S,26,+","","","","","","","24.94","1,,,S","",""
"MGM00044294","1970-08","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","2,S","22","2,S","0","2,S","","","","","","","27.8","2,S,28,+","","","","","","","22.74","2,,,S","",""
"MGM00044294","1970-09","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","4,S","2","4,S","0","4,S","","","","","","","22.2","4,S,01,","","","","","","","13.50","4,,,S","",""
"MGM00044294","1970-10","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","3","5,S","0","5,S","0","5,S","","","","","","","20.0","5,S,03,","","","","","","","8.46","5,,,S","",""
"MGM00044294","1971-02","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","28",",S","0",",S","0",",S","","","","","","","-7.8",",S,20,","","","","","","","-14.50",",,,S","",""
"MGM00044294","1971-03","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","22","2,S","0","2,S","0","2,S","","","","","","","12.2","2,S,27,","","","","","","","-7.55","2,,,S","",""
"MGM00044294","1971-04","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","3","2,S","1","2,S","0","2,S","","","","","","","22.8","2,S,20,","","","","","","","8.38","2,,,S","",""
"MGM00044294","1971-05","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","4,S","7","4,S","0","4,S","","","","","","","27.8","4,S,12,","","","","","","","16.42","4,,,S","",""
"MGM00044294","1971-06","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","0","3,S","14","3,S","0","3,S","","","","","","","27.2","3,S,04,","","","","","","","19.75","3,,,S","",""
"MGM00044294","1973-03","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","16","4,S","0","4,S","0","4,S","","","","","","","9.0","4,S,26,+","","","","","","","-0.19","4,,,S","",""
"MGM00044294","1973-04","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","5","1,S","1","1,S","0","1,S","","","","","","","23.0","1,S,28,","","","","","","","9.03","1,,,S","",""
"MGM00044294","1973-10","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","3","5,S","0","5,S","0","5,S","","","","","","","16.0","5,S,09,","","","","","","","7.12","5,,,S","",""
"MGM00044294","1973-11","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","13","5,S","0","5,S","0","5,S","","","","","","","9.0","5,S,22,","","","","","","","-0.12","5,,,S","",""
"MGM00044294","1974-01","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","27","4,S","0","4,S","0","4,S","","","","","","","-2.0","4,S,02,+","","","","","","","-11.44","4,,,S","",""
"MGM00044294","1974-02","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","23","5,S","0","5,S","0","5,S","","","","","","","-3.0","5,S,27,","","","","","","","-12.78","5,,,S","",""
"MGM00044294","1974-03","47.3","107.483","1430.0","MAANTI, MG","","","","","","","","","","","","","","","24","4,S","0","4,S","0","4,S","","","","","","","8.0","4,S,27,","","","","","","","-3.52","4,,,S","",""
