"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013723","1928-11","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","","","2.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","5",",0","0",",0","","","","","","","-8.9",",0,26,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,30,","25.0",",0,18,","","","295.8",",0","19.4",",,,0","","","0",",,,0","8.54",",0","15.52",",,,0","1.56",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1928-12","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","","","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","0",",0","0",",0","","","","","","","-10.0",",0,10,","0",",,0,31,+","0",",T,0,23,","8.1",",,0,14,","17.2",",0,04,","","","448.0",",0","14.0",",,,0","","","0",",T,,0","3.88",",0","10.36",",,,0","-2.60",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-01","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","","","","","-10.0",",0,03,","0",",,0,31,+","0",",T,0,31,","13.0",",,0,05,","20.0",",0,20,","","","468.6",",0","42.9",",,,0","","","0",",T,,0","3.22",",0","8.94",",,,0","-2.51",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-02","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","0.0","0","0.0",",0","12",",0","10",",0","2",",0","4",",0","2",",0","0",",0","23",",0","1",",0","1",",0","0",",0","","","","","","","-9.4",",0,02,","51",",,0,21,+","76",",,0,05,","31.0",",,0,28,","21.7",",0,26,","","","431.2",",0","178.9",",,,0","","","153",",,,0","2.93",",0","8.70",",,,0","-2.84",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-03","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","8.7","0","8.7",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8",",0","0",",0","","","","","","","-7.2",",0,11,+","0",",,0,31,+","0",",,0,31,+","21.1",",,0,05,+","30.6",",0,25,","","","234.0",",0","110.3",",,,0","","","0",",,,0","11.06",",0","17.78",",,,0","4.35",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-04","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","36.5","0","27.8",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","1",",0","","","","","","","0.0",",0,19,","0",",,0,30,+","0",",,0,30,+","67.8",",,0,15,","32.2",",0,07,","","","114.2",",0","131.7",",,,0","","","0",",,,0","15.46",",0","22.67",",,,0","8.24",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-05","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","94.8","0","58.3",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","","","5.6",",0,23,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,20,","31.1",",0,31,","","","49.6",",0","98.6",",,,0","","","0",",,,0","18.61",",0","25.11",",,,0","12.12",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-06","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","223.4","0","128.6",",0","15",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","","","","","","","7.2",",0,05,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,24,","33.3",",0,20,+","","","13.9",",0","160.6",",,,0","","","0",",,,0","22.16",",0","28.30",",,,0","16.02",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-07","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","390.0","0","166.6",",0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","","","13.3",",0,21,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,12,","33.9",",0,10,","1.4","0","1.4",",0","97.5",",,,0","","","0",",,,0","23.66",",0","29.46",",,,0","17.87",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-08","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","531.3","0","141.3",",0","12",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","","","10.6",",0,31,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,19,","32.8",",0,02,","1.7","0","0.3",",0","109.8",",,,0","","","0",",,,0","22.88",",0","28.70",",,,0","17.06",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-09","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","625.0","0","93.7",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","","","","","","","3.9",",0,20,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,30,","33.3",",0,06,","30.9","0","29.2",",0","79.0",",,,0","","","0",",,,0","20.48",",0","25.88",",,,0","15.08",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1929-10","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","","","625.6","0","0.6",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","","","","","0.0",",0,26,","0",",,0,31,+","0",",,0,31,+","103.1",",,0,01,","25.6",",0,16,","198.6","0","167.7",",0","167.7",",,,0","","","0",",,,0","12.94",",0","19.62",",,,0","6.26",",,,0","","","","","","","","","","","","","","","","","","","","","",""
