"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00207405","1919-07","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","7",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,13,","","","","","","","30.0",",,,6","","","","","","","",""
"USC00207405","1919-08","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","20.3",",,6,29,","","","","","","","46.0",",,,6","","","","","","","",""
"USC00207405","1919-12","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","7",",6","4",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","","","","","102",",,6,09,","9.1",",,6,09,","","","","","","","30.2",",,,6","356",",,,6","","","","","",""
"USC00207405","1920-07","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","6",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","26.2",",,6,06,","","","","","","","29.8",",,,6","","","","","","","",""
"USC00207405","1920-08","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","4",",6","2",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","27.4",",,6,13,","","","","","","","55.9",",,,6","","","","","","","",""
"USC00207405","1920-11","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","","","10",",,6,21,","","","","","","","","","","","39",",,,6","","","","","",""
"USC00207405","1920-12","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","","","","","","","","","8",",6","","","","","","","","","","","","","","","","","","","152",",,6,14,","","","","","","","","","","","481",",,,6","","","","","",""
"USC00207405","1921-01","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","2",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","51",",,6,16,","5.1",",,6,16,","","","","","","","6.1",",,,6","51",",,,6","","","","","",""
"USC00207405","1921-02","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","4","1,6","4","1,6","0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","5.1","1,,6,26,+","","","","","","","19.1","1,,,6","","","","","","","",""
"USC00207405","1921-05","43.96667","-86.26667","207.0","SCOTTVILLE 1 NE, MI US","","","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,6,27,","","","","","","","3.4",",,,6","","","","","","","",""
