"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00247510","1932-09","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","1.4","1,6","5",",6","2",",6","0",",6","","","","","0","1,6","7","1,6","0",",6","11",",6","0",",6","-3.3","1,6,22,","","","","","3.0",",,6,01,","27.8",",6,06,","","","","","207.3",",6","8.1",",,,6","","","11.22","1,6","18.54",",,,6","3.90","1,,,6","",""
"USC00247510","1932-10","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","1.9","5,6","","","","","","","","","","","2","4,6","16","4,6","1","3,6","4","3,6","0","3,6","-23.3","4,6,10,","","","","","","","23.3","3,6,01,","","","","","377.7","3,6","","","","","4.18","5,6","10.36","3,,,6","-1.99","4,,,6","",""
"USC00247510","1932-11","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","","","","","","","","","","","","","","","","","3","1,6","0","1,6","0","1,6","","","","","","","","","13.3","1,6,28,","","","","","","","","","","","","","5.91","1,,,6","","","",""
"USC00247510","1932-12","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","","","","","","","","","","","","","2","2,6","27","2,6","14","3,6","0","3,6","0","3,6","-25.6","2,6,08,","","","","","","","7.8","3,6,03,","","","","","","","","","","","-4.31","5,6","-0.44","3,,,6","-8.19","2,,,6","",""
"USC00247510","1933-01","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","0.0","6","0.0","5,6","","","","","","","","","","","0","5,6","26","5,6","19","1,6","0","1,6","0","1,6","-17.2","5,6,17,","","","","","","","7.2","1,6,09,","","","","","581.2","1,6","","","","","-3.99","5,6","-1.24","1,,,6","-6.74","5,,,6","",""
"USC00247510","1933-02","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","","","","","","","","","","","","","","","","","17","2,6","0","2,6","0","2,6","","","","","","","","","5.6","2,6,26,","","","","","","","","","","","","","-4.53","2,,,6","","","",""
"USC00247510","1933-03","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","0.0","5,6","","","","","","","","","","","0","5,6","22","5,6","8","1,6","0","1,6","0","1,6","-16.1","5,6,08,+","","","","","","","7.2","1,6,28,+","","","","","502.8","1,6","","","","","-0.94","5,6","2.34","1,,,6","-4.21","5,,,6","",""
"USC00247510","1933-04","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","","","","","","","","","","","","","","","","","6",",6","0",",6","0",",6","","","","","","","","","17.2",",6,25,","","","","","","","","","","","","","5.97",",,,6","","","",""
"USC00247510","1933-05","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","0.9","2,6","","","","","","","","","","","0","2,6","2","2,6","0",",6","0",",6","0",",6","-0.6","2,6,09,","","","","","","","20.6",",6,30,","","","","","261.7",",6","","","","","9.24","2,6","12.08",",,,6","6.40","2,,,6","",""
"USC00247510","1933-06","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","","","","","","","","","","","","","","","","","0",",6","13",",6","0",",6","","","","","","","","","30.6",",6,16,","","","","","","","","","","","","","20.26",",,,6","","","",""
"USC00247510","1933-07","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","24.5","4,6","","","","","","","","","","","0","2,6","0","2,6","0","2,6","20","2,6","0","2,6","0.6","2,6,20,","","","","","","","31.7","2,6,25,","2713.9","1,,,6","68.4","6","68.4","2,6","","","","","16.49","4,6","23.63","2,,,6","9.36","2,,,6","",""
"USC00247510","1933-08","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","3.9","1,6","","","","","","","","","","","0",",6","3",",6","0","1,6","20","1,6","0","1,6","-0.6",",6,26,+","","","","","","","28.9","1,6,17,+","2038.3","1,,,6","192.0","6","123.6","1,6","","","","","14.31","1,6","22.45","1,,,6","6.18",",,,6","",""
"USC00247510","1933-09","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","0.0","5,6","","","","","","","","","","","0",",6","6",",6","0","5,6","0","5,6","0","5,6","-3.9",",6,25,","","","","","","","20.0","5,6,04,","1223.9",",,,6","488.4","6","296.4","5,6","","","","","6.50","5,6","10.45","5,,,6","2.55",",,,6","",""
"USC00247510","1933-10","48.83333","-113.51667","1495.0","SHERBURNE LAKE, MT US","","","","","","","","","","","","","","","0","3,6","14","3,6","","","","","","","-13.9","3,6,22,+","","","","","","","","","","","","","","","","","","","","","","","-0.23","3,,,6","",""
