"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053855","1997-06","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","","","89.8",",M","","","","","","","0",",M","0",",M","0",",M","25",",M","3",",M","","","","","","","9.4",",M,15,","","","32.8",",M,25,","","","15.3",",M","","","20.81",",M","26.02",",,,M","15.61",",,,M","","","","","","","","","",""
"USW00053855","1997-07","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","","","164.0",",M","","","","","","","0",",M","0",",M","0",",M","31",",M","11",",M","","","","","","","10.6",",M,06,","","","36.1",",M,27,","0.6","M","0.6",",M","","","23.60",",M","30.41",",,,M","16.80",",,,M","","","","","","","","","",""
"USW00053855","1997-08","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","","","104.4","1,M","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","3","1,M","","","","","","","8.9","1,M,07,+","","","33.3","1,M,16,","4.8","M","4.2","1,M","","","21.68","1,M","27.61","1,,,M","15.74","1,,,M","","","","","","","","","",""
"USW00053855","1997-10","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","","","17.5",",M","","","","","","","0",",M","7",",M","0",",M","12",",M","0",",M","","","","","","","-6.1",",M,23,","","","30.0",",M,08,+","","","214.0",",M","","","11.99",",M","19.73",",,,M","4.26",",,,M","","","","","","","","","",""
"USW00053855","1997-11","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","","","0.0",",M","","","","","","","0",",M","13",",M","0",",M","0",",M","0",",M","","","","","","","-10.6",",M,18,+","","","19.4",",M,29,+","","","417.4",",M","","","4.42",",M","9.20",",,,M","-0.36",",,,M","","","","","","","","","",""
"USW00053855","1997-12","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","","","0.0",",M","","","","","","","0",",M","23",",M","4",",M","0",",M","0",",M","","","","","","","-13.3",",M,31,","","","14.4",",M,19,","","","525.9",",M","","","1.37",",M","5.47",",,,M","-2.74",",,,M","","","","","","","","","",""
"USW00053855","1998-01","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","0.0","W","0.0",",M","","","","","","","0",",M","19",",M","0",",M","0",",M","0",",M","","","","","","","-15.0",",M,01,","","","18.9",",M,04,","","","471.0",",M","","","3.14",",M","7.37",",,,M","-1.10",",,,M","","","","","","","","","",""
"USW00053855","1998-02","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","0.0","W","0.0",",M","","","","","","","0",",M","18",",M","1",",M","0",",M","0",",M","","","","","","","-10.6",",M,08,+","","","18.9",",M,26,","","","400.0",",M","","","4.05",",M","9.41",",,,M","-1.32",",,,M","","","","","","","","","",""
"USW00053855","1998-03","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","","","13.3","W","13.3",",M","","","","","","","0",",M","19",",M","3",",M","6",",M","0",",M","","","","","","","-11.7",",M,12,","","","28.9",",M,31,+","","","383.7",",M","","","6.39",",M","11.61",",,,M","1.16",",,,M","","","","","","","","","",""
"USW00053855","1998-04","39.36444","-84.52472","193.2","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","2.8",",W","13.3","W","0.0",",W","15",",W","8",",W","2",",W","0",",W","4",",W","0",",W","8",",W","0",",W","","","","","","","-3.3",",W,05,","50.3",",,W,16,","25.0",",W,08,","","","204.7",",W","169.6",",,,W","11.51",",W","18.09",",,,W","4.93",",,,W","","","210",",W","190",",W","11.2",",W","14.3",",W"
