"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00406977","1923-01","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","0.0","6","0.0",",6","13",",6","9",",6","3",",6","","","","","0",",6","18",",6","0",",6","0",",6","0",",6","","","","","-4.4",",6,01,","","","","","50.8",",,6,21,","20.0",",6,31,","","","","","","","376.1",",6","","","","","","","","","","","","","","","202.4",",,,6","","","6.20",",6","11.80",",,,6","0.60",",,,6","",""
"USC00406977","1923-02","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","0.0","6","0.0",",6","12",",6","9",",6","2",",6","","","0",",6","0",",6","21",",6","3",",6","0",",6","0",",6","","","","","-11.1",",6,18,","","","13",",,6,06,","33.0",",,6,12,","19.4",",6,13,","","","","","","","428.0",",6","","","","","","","","","","","","","","","132.3",",,,6","13",",,,6","3.05",",6","8.15",",,,6","-2.06",",,,6","",""
"USC00406977","1923-03","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","0.0","6","0.0","1,6","10",",6","10",",6","5",",6","","","","","0","1,6","12","1,6","0","1,6","6","1,6","0","1,6","","","","","-11.1","1,6,19,","","","","","60.2",",,6,06,","24.4","1,6,03,","","","","","","","297.7","1,6","","","","","","","","","","","","","","","268.0",",,,6","","","8.41","1,6","15.65","1,,,6","1.17","1,,,6","",""
"USC00406977","1923-04","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","13.8","6","13.8",",6","8",",6","6",",6","2",",6","","","","","0",",6","3",",6","0",",6","14",",6","0",",6","","","","","-6.1",",6,01,","","","","","32.5",",,6,13,","29.4",",6,27,+","","","","","","","131.6",",6","","","","","","","","","","","","","","","110.4",",,,6","","","14.41",",6","21.77",",,,6","7.04",",,,6","",""
"USC00406977","1923-05","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","66.6","6","52.8",",6","14",",6","11",",6","4",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","","","2.2",",6,10,","","","","","52.6",",,6,03,","31.1",",6,07,+","","","","","","","29.6",",6","","","","","","","","","","","","","","","206.7",",,,6","","","19.08",",6","25.34",",,,6","12.83",",,,6","",""
"USC00406977","1923-06","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","240.8","6","174.2","2,6","8",",6","6",",6","0",",6","","","","","0","2,6","0","2,6","0","1,6","29","1,6","13","1,6","","","","","8.9","2,6,30,","","","","","20.6",",,6,10,","37.2","1,6,21,","","","","","","","1.4","1,6","","","","","","","","","","","","","","","68.0",",,,6","","","24.56","2,6","31.24","1,,,6","17.88","2,,,6","",""
"USC00406977","1923-07","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","","","8",",6","7",",6","0",",6","","","","","0","3,6","0","3,6","","","","","","","","","","","12.2","3,6,01,","","","","","16.0",",,6,13,","","","","","","","","","","","","","","","","","","","","","","","","","63.4",",,,6","","","","","","","19.00","3,,,6","",""
"USC00406977","1923-08","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","221.8","1,6","9",",6","7",",6","1",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","21",",6","","","","","10.6","1,6,24,","","","","","60.2",",,6,22,","35.6",",6,15,","","","","","","","0.0",",6","","","","","","","","","","","","","","","149.9",",,,6","","","25.66","1,6","32.35",",,,6","18.97","1,,,6","",""
"USC00406977","1923-09","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","112.7","1,6","11",",6","9",",6","1",",6","","","","","0","1,6","0","1,6","0","1,6","29","1,6","7","1,6","","","","","7.2","1,6,16,","","","","","34.8",",,6,20,","33.9","1,6,28,+","","","","","","","1.1","1,6","","","","","","","","","","","","","","","125.3",",,,6","","","22.18","1,6","29.01","1,,,6","15.36","1,,,6","",""
"USC00406977","1923-10","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","15.0","2,6","7",",6","5",",6","1",",6","","","","","0","1,6","1","1,6","0","2,6","19","2,6","0","2,6","","","","","-3.3","1,6,31,","","","","","61.2",",,6,18,","30.6","2,6,13,","","","","","","","103.2","2,6","","","","","","","","","","","","","","","101.8",",,,6","","","15.34","2,6","23.27","2,,,6","7.42","1,,,6","",""
