"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00395090","1962-08","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","255.2","0","93.6",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","9.4",",0,31,+","0",",,0,31,+","0",",,0,31,+","67.3",",,0,09,","32.8",",0,27,","180.9","2,,,0","14.3","0","","","","","5.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","93.5",",,,0","0",",,,0","21.19",",0","27.92",",,,0","14.46",",,,0","",""
"USC00395090","1962-09","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","265.7","0","10.5","1,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","20",",0","0",",0","","","","","-1.1","1,0,20,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,29,","28.3",",0,11,+","126.7","1,,,0","115.7","0","","","","","101.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","58.2",",,,0","0",",,,0","15.13","1,0","22.00",",,,0","8.27","1,,,0","4914","2,,,0"
"USC00395090","1962-10","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","271.3","0","5.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","10",",0","0",",0","","","","","-10.0",",0,25,","0",",,0,31,+","0",",T,0,24,","5.6",",,0,07,","26.1",",0,14,","","","343.9","0","","","","","228.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,,0","0",",T,,0","11.15",",0","17.71",",,,0","4.59",",,,0","5167","1,,,0"
"USC00395090","1962-11","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","271.3","0","0.0","2,0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2","2,0","1","2,0","0","2,0","","","","","-10.0",",0,08,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,02,+","22.2","2,0,20,","","","757.9","0","","","","","414.0","2,0","","","","","","","","","","","","","","","","","","","","","","","","","1.0",",,,0","0",",,,0","3.57","2,0","9.33","2,,,0","-2.19",",,,0","",""
"USC00395090","1962-12","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","271.3","0","0.0",",0","4",",0","0",",0","0",",0","8",",0","0",",0","8",",0","28",",0","16",",0","0",",0","0",",0","","","","","-27.8",",0,12,","25",",,0,27,+","23",",,0,10,","1.0",",,0,25,","15.6",",0,16,","","","1492.6","0","","","","","734.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","2.1",",,,0","44",",,,0","-5.37",",0","0.62",",,,0","-11.36",",,,0","",""
"USC00395090","1963-01","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","4",",0","4",",0","0",",0","23",",0","4",",0","22",",0","31",",0","24",",0","0",",0","0",",0","","","","","-31.7",",0,27,+","178",",,0,31,+","102",",,0,09,","7.9",",,0,09,","13.3",",0,08,","","","2503.9","0","","","","","1011.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","20.4",",,,0","188",",,,0","-14.29",",0","-8.26",",,,0","-20.32",",,,0","",""
"USC00395090","1963-02","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","17",",0","3",",0","11",",0","28",",0","15",",0","0",",0","0",",0","","","","","-26.7",",0,21,","152",",,0,03,+","30",",,0,23,","3.6",",,0,25,","13.3",",0,05,","","","3211.6","0","","","","","707.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","11.6",",,,0","125",",,,0","-6.94",",0","-0.35",",,,0","-13.53",",,,0","",""
"USC00395090","1963-03","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","6",",0","3",",0","1",",0","4",",0","1",",0","0",",0","22",",0","0",",0","5",",0","0",",0","","","","","-12.2",",0,21,","203",",,0,19,","267",",,0,19,","30.7",",,0,19,","25.0",",0,31,","","","3676.9","0","","","","","465.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","54.3",",,,0","285",",,,0","3.32",",0","9.56",",,,0","-2.92",",,,0","",""
"USC00395090","1963-04","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","2.2","0","2.2",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7",",0","0",",0","","","","","-6.1",",0,04,","0",",,0,30,+","0",",,0,30,+","31.2",",,0,03,","28.9",",0,02,+","115.1","3,,,0","3949.9","0","","","","","273.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","78.5",",,,0","0",",,,0","9.31",",0","16.21",",,,0","2.40",",,,0","",""
"USC00395090","1963-05","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","16.1","0","13.9",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","1","","","","-3.9",",0,22,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,11,","31.7",",0,07,","188.6","2,,,0","4089.3","0","","","","","139.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","49.6",",,,0","0",",,,0","14.28",",0","20.86",",,,0","7.71",",,,0","",""
"USC00395090","1963-06","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","121.2","0","105.1",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","","","7.8",",0,11,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,27,","35.0",",0,30,+","209.2",",,,0","4099.6","0","","","","","10.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","89.9",",,,0","0",",,,0","21.50",",0","27.67",",,,0","15.32",",,,0","",""
"USC00395090","1963-07","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","263.4","0","142.2",",0","10",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","12.8",",0,15,","0",",,0,31,+","0",",,0,31,+","61.7",",,0,27,","33.3",",0,16,+","231.7","2,,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","209.1",",,,0","0",",,,0","22.92",",0","28.94",",,,0","16.90",",,,0","",""
"USC00395090","1963-08","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","373.9","0","110.5",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","7.2",",0,14,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,23,","32.8",",0,09,+","183.6",",,,0","12.9","0","","","","","12.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.2",",,,0","0",",,,0","21.48",",0","27.95",",,,0","15.01",",,,0","",""
"USC00395090","1963-09","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","409.8","0","35.9",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","23.4",",,0,18,","31.7",",0,08,","116.6",",,,0","55.4","0","","","","","42.5",",0","","","","","","","","","","","","","","","","","12.89",",,,0","","","","","25.07","5,,,0","75.4",",,,0","0",",,,0","18.11",",0","24.34",",,,0","11.89",",,,0","",""
"USC00395090","1963-10","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","415.7","0","5.9",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","","","-2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,21,","31.7",",0,05,","104.4",",,,0","170.2","0","","","","","114.8",",0","","","","","","","","","","","","","","","","","9.17",",,,0","","","","","19.67",",,,0","44.4",",,,0","0",",,,0","14.82",",0","21.67",",,,0","7.97",",,,0","",""
"USC00395090","1963-11","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","415.7","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","0",",0","0",",0","","","","","-12.2",",0,23,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,22,","15.6",",0,07,","","","628.7","0","","","","","458.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","13.3",",,,0","0",",,,0","3.05",",0","9.54",",,,0","-3.44",",,,0","",""
"USC00395090","1963-12","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","415.7","0","0.0","2,0","3","2,0","1","2,0","0","2,0","23",",0","2",",0","15","2,0","29","2,0","22","1,0","0","1,0","0","1,0","","","","","-29.4","2,0,18,","127",",,0,24,+","38",",,0,17,","6.6","2,,0,17,","10.6","1,0,06,+","","","1498.1","0","","","","","869.4","1,0","","","","","","","","","","","","","","","","","","","","","","","","","20.0",",a,,0","130",",a,,0","-11.45","2,0","-5.88","1,,,0","-17.01","2,,,0","",""
"USC00395090","1964-01","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","11",",0","1",",0","7",",0","31",",0","13",",0","0",",0","0",",0","","","","","-26.7",",0,13,","51",",,0,16,+","51",",,0,11,","4.8",",,0,11,","8.9",",0,21,","","","2231.0","0","","","","","732.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,,0","59",",,,0","-5.31",",0","0.42",",,,0","-11.04",",,,0","",""
"USC00395090","1964-02","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","9",",0","2",",0","4",",0","29",",0","9",",0","0",",0","0",",0","","","","","-23.3",",0,23,","76",",,0,21,+","69",",,0,18,","8.1",",,0,18,","11.1",",0,29,+","","","2872.7","0","","","","","641.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","11.0",",,,0","105",",,,0","-3.79",",0","2.79",",,,0","-10.38",",,,0","",""
"USC00395090","1964-03","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","20",",0","2",",0","5",",0","30",",0","10",",0","0",",0","0",",0","","","","","-20.6",",0,05,","203",",,0,08,+","203",",,0,03,","22.1",",,0,19,","10.0",",0,12,+","","","3556.7","0","","","","","684.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","56.9",",,,0","326",",,,0","-3.73",",0","2.12",",,,0","-9.58",",,,0","",""
"USC00395090","1964-04","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","2.2","0","2.2",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","8",",0","0",",0","","","","","-7.8",",0,08,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,27,","31.7",",0,16,","123.9","1,,,0","3846.8","0","","","","","290.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","58.5",",,,0","0",",,,0","8.74",",0","15.54",",,,0","1.94",",,,0","8923",",,,0"
"USC00395090","1964-05","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","39.1","0","36.9",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","1",",0","","","","","0.0",",0,13,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,08,","32.2",",0,21,","224.3",",,,0","3948.5","0","","","","","101.7",",0","","","","","","","","","","","","","","","","","9.68",",,,0","","","","","24.46",",,,0","43.8",",,,0","0",",,,0","16.24",",0","23.40",",,,0","9.09",",,,0","7138",",,,0"
"USC00395090","1964-06","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","121.0","0","81.9",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","7",",0","","","","","2.8",",0,02,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,07,","32.8",",0,29,+","222.7","1,,,0","3974.9","0","","","","","26.4",",0","","","","","","","","","","","","","","","","","14.18",",,,0","","","","","28.18",",,,0","91.9",",,,0","0",",,,0","20.18",",0","26.95",",,,0","13.42",",,,0","6457",",,,0"
"USC00395090","1964-07","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","303.9","0","182.9",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","12.2",",0,29,+","0",",,0,31,+","0",",,0,31,+","29.7",",,0,01,","36.7",",0,24,+","260.9",",,,0","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","18.20","1,,,0","","","","","33.05","1,,,0","88.9",",,,0","0",",,,0","24.23",",0","31.08",",,,0","17.38",",,,0","4099",",,,0"
"USC00395090","1964-08","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","383.2","0","79.3",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","6",",0","","","","","3.3",",0,13,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,06,","36.7",",0,01,","196.8",",,,0","40.1","0","","","","","40.1",",0","","","","","","","","","","","","","","","","","14.19",",,,0","","","","","27.55",",,,0","86.9",",,,0","0",",,,0","19.60",",0","26.49",",,,0","12.71",",,,0","5214",",,,0"
"USC00395090","1964-09","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","411.3","0","28.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","1",",0","","","","","-2.2",",0,27,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,19,","32.2",",0,02,","138.2",",,,0","142.7","0","","","","","102.6",",0","","","","","","","","","","","","","","","","","10.32",",,,0","","","","","23.06",",,,0","41.6",",,,0","0",",,,0","15.85",",0","22.98",",,,0","8.72",",,,0","5614",",,,0"
"USC00395090","1964-10","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","","","","","","","","","","","-6.1",",0,29,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,+","","","134.6",",,,0","","","","","","","","","","","","","","","","","","","","","","","","","4.53","5,,,0","","","","","15.50",",,,0","0.0",",T,,0","0",",,,0","","","","","2.50",",,,0","6561",",,,0"
"USC00395090","1964-11","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","0.0",",0","6",",0","2",",0","0",",0","7",",0","2",",0","5",",0","20",",0","8",",0","0",",0","0",",0","","","","","-27.2",",0,30,","51",",,0,30,+","51",",,0,20,","7.1",",,0,20,","20.6",",0,02,","","","","","","","","","552.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","12.2",",,,0","89",",,,0","-0.09",",0","6.41",",,,0","-6.58",",,,0","6313",",,,0"
"USC00395090","1964-12","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","0.0",",0","6",",0","2",",0","0",",0","31",",0","2",",0","10",",0","31",",0","26",",0","0",",0","0",",0","","","","","-29.4",",0,18,","178",",,0,31,+","104",",,0,25,","10.9",",,0,25,","3.9",",0,11,","","","","","","","","","882.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","18.8",",,,0","167",",,,0","-10.13",",0","-4.43",",,,0","-15.83",",,,0","",""
"USC00395090","1965-01","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","31",",0","2",",0","17",",0","31",",0","25",",0","0",",0","0",",0","","","","","-30.6",",0,28,","178",",,0,31,+","38",",,0,31,","4.8",",,0,31,","3.9",",0,21,","","","","","","","","","943.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","9.6",",,,0","98",",,,0","-12.11",",0","-6.19",",,,0","-18.04",",,,0","",""
"USC00395090","1965-02","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","28",",0","3",",0","15",",0","28",",0","16",",0","0",",0","0",",0","","","","","-29.4",",0,24,","203",",,0,26,+","114",",,0,10,","14.2",",,0,10,","7.8",",0,06,+","","","","","","","","","780.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","28.7",",,,0","246",",,,0","-9.54",",0","-3.04",",,,0","-16.03",",,,0","",""
"USC00395090","1965-03","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","0.0","0","0.0",",0","8",",0","3",",0","1",",0","29",",0","3",",0","5",",0","31",",0","16",",0","0",",0","0",",0","","","","","-23.3",",0,21,+","229",",,0,20,+","216",",,0,17,","38.4",",,0,17,","11.1",",0,31,","","","","","","","","","776.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","59.2",",,,0","397",",,,0","-6.72",",0","-1.62",",,,0","-11.83",",,,0","",""
"USC00395090","1965-04","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","1.1","0","1.1",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","","","","","-3.3",",0,17,","0",",T,0,08,+","0",",T,0,27,+","21.8",",,0,03,","30.0",",0,30,","100.9","1,,,0","","","","","","","321.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","78.3",",,,0","0",",T,,0","7.66",",0","14.18",",,,0","1.14",",,,0","6649",",,,0"
"USC00395090","1965-05","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","11.9","0","10.8",",0","18",",0","10",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","","","","","-2.2",",0,28,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,23,","30.0",",0,13,","188.4",",,,0","","","","","","","97.9",",0","","","","","","","","","","","","","","","","","9.78",",,,0","","","","","24.33",",,,0","90.3",",,,0","0",",,,0","15.52",",0","22.47",",,,0","8.57",",,,0","6880",",,,0"
"USC00395090","1965-06","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","57.7","0","45.8",",0","14",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","6.7",",0,08,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,22,","29.4",",0,20,","180.7",",,,0","","","","","","","9.1",",0","","","","","","","","","","","","","","","","","14.84",",,,0","","","","","28.87",",,,0","111.0",",,,0","0",",,,0","19.56",",0","25.71",",,,0","13.41",",,,0","4499",",,,0"
"USC00395090","1965-07","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","176.3","0","118.6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","10.0",",0,29,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,06,","35.6",",0,23,+","220.4",",,,0","1.1","0","","","","","1.1",",0","","","","","","","","","","","","","","","","","16.83",",,,0","","","","","30.97",",,,0","31.9",",,,0","0",",,,0","22.12",",0","28.82",",,,0","15.43",",,,0","4173",",,,0"
"USC00395090","1965-08","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","281.2","0","104.9",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","3.9",",0,28,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,26,","38.9",",0,13,","213.7",",,,0","16.1","0","","","","","15.0",",0","","","","","","","","","","","","","","","","","15.35",",,,0","","","","","28.95",",,,0","32.7",",,,0","0",",,,0","21.23",",0","28.83",",,,0","13.64",",,,0","4157",",,,0"
"USC00395090","1965-09","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","290.1","0","8.9",",0","19",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","","","","","-4.4",",0,26,","0",",,0,30,+","0",",T,0,26,","25.7",",,0,30,","28.3",",0,03,+","85.6","3,,,0","240.0","0","","","","","223.9",",0","","","","","","","","","","","","","","","","","7.41",",,,0","","","","","16.88",",,,0","124.5",",,,0","0",",T,,0","11.17",",0","16.68",",,,0","5.65",",,,0","5862",",,,0"
