"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KR000091610","1979-01","1.35","172.917","4.0","TARAWA, KR","5","4,I","2","4,I","0","4,I","","","","","","","","","","","","","7.1","4,,I,15,+","","","19.2","4,,,I","","","","","",""
"KR000091610","1979-02","1.35","172.917","4.0","TARAWA, KR","5","5,I","4","5,I","1","5,I","","","","","","","","","","","","","199.9","5,,I,17,","","","220.2","5,,,I","","","","","",""
"KR000091610","1979-04","1.35","172.917","4.0","TARAWA, KR","2","5,I","1","5,I","0","5,I","","","","","","","","","","","","","4.1","5,,I,05,","","","6.1","5,,,I","","","","","",""
"KR000091610","1979-06","1.35","172.917","4.0","TARAWA, KR","10","4,I","3","4,I","1","4,I","","","","","","","","","","","","","25.9","4,,I,30,","","","46.1","4,,,I","","","","","",""
"KR000091610","1979-09","1.35","172.917","4.0","TARAWA, KR","3","4,I","3","4,I","0","4,I","","","","","","","","","","","","","5.1","4,,I,30,","","","12.2","4,,,I","","","","","",""
"KR000091610","1979-10","1.35","172.917","4.0","TARAWA, KR","4","4,I","3","4,I","1","4,I","","","","","","","","","","","","","279.9","4,,I,07,","","","296.4","4,,,I","","","","","",""
"KR000091610","1980-03","1.35","172.917","4.0","TARAWA, KR","9","5,I","6","5,I","1","5,I","","","","","","","","","","","","","30.0","5,,I,10,","","","80.5","5,,,I","","","","","",""
"KR000091610","1980-04","1.35","172.917","4.0","TARAWA, KR","12","2,I","11","2,I","2","2,I","","","","","","","","","","","","","48.0","2,,I,29,","","","132.2","2,,,I","","","","","",""
"KR000091610","1980-05","1.35","172.917","4.0","TARAWA, KR","7","1,I","4","1,I","0","1,I","","","","","","","","","","","","","7.1","1,,I,13,","","","23.2","1,,,I","","","","","",""
"KR000091610","1980-06","1.35","172.917","4.0","TARAWA, KR","5","2,I","3","2,I","2","2,I","","","","","","","","","","","","","32.0","2,,I,20,","","","70.6","2,,,I","","","","","",""
"KR000091610","1980-07","1.35","172.917","4.0","TARAWA, KR","9","3,I","2","3,I","0","3,I","","","","","","","","","","","","","18.0","3,,I,01,","","","27.9","3,,,I","","","","","",""
"KR000091610","1980-08","1.35","172.917","4.0","TARAWA, KR","6","1,I","4","1,I","0","1,I","","","","","","","","","","","","","5.1","1,,I,22,+","","","18.8","1,,,I","","","","","",""
"KR000091610","1980-09","1.35","172.917","4.0","TARAWA, KR","2","5,I","1","5,I","0","5,I","","","","","","","","","","","","","9.9","5,,I,20,","","","11.9","5,,,I","","","","","",""
"KR000091610","1980-10","1.35","172.917","4.0","TARAWA, KR","2","4,I","1","4,I","0","4,I","","","","","","","","","","","","","4.1","4,,I,13,","","","4.4","4,,,I","","","","","",""
"KR000091610","1981-01","1.35","172.917","4.0","TARAWA, KR","7","4,I","3","4,I","1","4,I","","","","","","","","","","","","","400.1","4,,I,07,","","","419.7","4,,,I","","","","","",""
"KR000091610","1981-02","1.35","172.917","4.0","TARAWA, KR","7","2,I","4","2,I","0","2,I","","","","","","","","","","","","","17.0","2,,I,16,","","","50.3","2,,,I","","","","","",""
"KR000091610","1981-03","1.35","172.917","4.0","TARAWA, KR","13","4,I","6","4,I","1","4,I","","","","","","","","","","","","","32.0","4,,I,30,","","","84.1","4,,,I","","","","","",""
"KR000091610","1981-05","1.35","172.917","4.0","TARAWA, KR","6","4,I","4","4,I","0","4,I","","","","","","","","","","","","","16.0","4,,I,11,","","","28.0","4,,,I","","","","","",""
"KR000091610","1981-06","1.35","172.917","4.0","TARAWA, KR","8","1,I","6","1,I","0","1,I","","","","","","","","","","","","","17.0","1,,I,26,","","","56.1","1,,,I","","","","","",""
"KR000091610","1981-07","1.35","172.917","4.0","TARAWA, KR","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,31,+","","","0.0","2,,,I","","","","","",""
"KR000091610","1981-08","1.35","172.917","4.0","TARAWA, KR","2","2,I","0","2,I","0","2,I","","","","","","","","","","","","","1.0","2,,I,31,+","","","2.0","2,,,I","","","","","",""
