"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053145","2006-05","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.7",",W","","","12.9",",W","4",",W","2",",W","0",",W","0",",W","1",",W","0",",W","24",",W","0",",W","1","","","","3","","-0.5",",W,28,","5.3",",,W,22,","28.9",",W,17,+","","","103.6",",W","9.4",",,,W","15.40",",W","23.60",",,,W","7.21",",,,W","180",",W","190",",W","18.3",",W","21.9",",W"
"USW00053145","2006-06","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.8","1,W","","","85.9","1,W","1","1,W","0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","27","1,W","9","1,W","","","","","7","","6.7","1,W,14,","0.3","1,,W,28,","35.6","1,W,25,+","","","10.0","1,W","0.3","1,,,W","20.95","1,W","29.54","1,,,W","12.36","1,,,W","180","1,W","190","1,W","18.3","1,W","23.7","1,W"
"USW00053145","2006-07","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.3",",W","","","171.2",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","31",",W","17",",W","","","","","19","","10.0",",W,10,+","8.6",",,W,19,","37.8",",W,17,","0.0","W","0.0",",W","26.4",",,,W","23.85",",W","32.27",",,,W","15.44",",,,W","340",",W","330",",W","20.1",",W","30.0",",W"
"USW00053145","2006-08","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.4",",W","","","78.1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","","","","","","","7.2",",W,31,","0.0",",,W,31,+","32.2",",W,22,","0.0","W","0.0",",W","0.0",",,,W","20.85",",W","29.83",",,,W","11.87",",,,W","160",",W","220",",W","13.4",",W","16.5",",W"
"USW00053145","2006-09","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.1",",W","","","21.3",",W","2",",W","1",",W","0",",W","0",",W","1",",W","0",",W","24",",W","0",",W","","","","","6","","-1.0",",W,16,","7.6",",,W,06,","30.6",",W,05,+","90.0","W","90.0",",W","7.9",",,,W","16.04",",W","24.88",",,,W","7.21",",,,W","30",",W","300",",W","17.0",",W","22.8",",W"
"USW00053145","2006-10","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.2",",W","","","0.0",",W","4",",W","2",",W","0",",W","0",",W","10",",W","0",",W","3",",W","0",",W","3","","","","3","","-4.9",",W,26,","5.6",",,W,10,","25.0",",W,01,","363.5","W","273.5",",W","9.5",",,,W","9.51",",W","17.40",",,,W","1.62",",,,W","150",",W","150",",W","15.7",",W","19.2",",W"
"USW00053145","2006-11","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","3.8",",W","","","0.0",",W","0","1,W","0","1,W","0","1,W","0",",W","26",",W","1",",W","2",",W","0",",W","","","","","","","-16.6",",W,30,","0.0","1,T,W,11,","23.3",",W,07,","782.9","W","419.4",",W","0.0","1,T,,W","4.35",",W","12.52",",,,W","-3.81",",,,W","10",",W","340",",W","13.0",",W","17.0",",W"
"USW00053145","2006-12","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","3.4",",W","","","0.0",",W","4",",W","2",",W","0",",W","1",",W","30",",W","6",",W","0",",W","0",",W","4","","","","","","-18.8",",W,20,","4.8",",,W,10,","16.1",",W,31,+","1402.0","W","619.1",",W","8.9",",,,W","-1.64",",W","5.82",",,,W","-9.10",",,,W","360",",W","360",",W","13.9",",W","17.0",",W"
"USW00053145","2007-01","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","3.9",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","2",",W","8",",W","0",",W","","","","","","","-15.5",",W,14,","0.0",",T,W,11,+","28.3",",W,25,","1840.5","W","438.5",",W","0.0",",T,,W","4.19",",W","14.74",",,,W","-6.36",",,,W","360",",W","360",",W","16.5",",W","19.7",",W"
"USW00053145","2007-02","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.5",",W","0.6","W","0.6",",W","5",",W","3",",W","0",",W","0",",W","14",",W","0",",W","16",",W","0",",W","1","","","","","","-7.7",",W,24,","3.6",",,W,11,","31.1",",W,06,","2064.4","W","223.9",",W","11.2",",,,W","10.36",",W","20.63",",,,W","0.09",",,,W","180",",W","190",",W","16.5",",W","19.7",",W"
"USW00053145","2007-03","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.7",",W","38.0","W","37.4",",W","3",",W","1",",W","0",",W","0",",W","9",",W","0",",W","16",",W","9",",W","3","","1","","2","","-6.6",",W,01,","4.3",",,W,21,","41.1",",W,18,+","2247.6","W","183.2",",W","6.6",",,,W","13.63",",W","24.53",",,,W","2.73",",,,W","310",",W","310",",W","18.3",",W","23.3",",W"
"USW00053145","2007-04","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","5.0",",W","38.0","W","0.0",",W","3",",W","1",",W","0",",W","0",",W","10",",W","0",",W","12",",W","0",",W","4","","","","2","","-6.6",",W,19,","2.5",",,W,22,","27.2",",W,29,","2504.6","W","257.0",",W","4.6",",,,W","9.77",",W","17.60",",,,W","1.93",",,,W","300",",W","300",",W","19.2",",W","23.3",",W"
"USW00053145","2007-05","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","5.1","1,W","41.1","W","3.1","1,W","0","1,W","0","1,W","0","1,W","0","1,W","2","1,W","0","1,W","23","1,W","0","1,W","","","","","1","","-4.3","1,W,05,","0.0","1,T,W,05,+","29.4","1,W,31,","2608.6","W","104.0","1,W","0.0","1,T,,W","14.97","1,W","23.46","1,,,W","6.47","1,,,W","300","1,W","290","1,W","17.4","1,W","21.5","1,W"
"USW00053145","2007-06","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.6",",W","119.8","W","78.7",",W","2",",W","1",",W","0",",W","0",",W","1",",W","0",",W","28",",W","8",",W","","","","","1","","0.0",",W,07,","2.8",",,W,05,","34.4",",W,22,","2637.5","W","28.9",",W","3.1",",,,W","19.99",",W","29.43",",,,W","10.55",",,,W","290",",W","280",",W","17.4",",W","23.7",",W"
"USW00053145","2007-07","37.61722","-116.26417","1755.6","TONOPAH TEST RANGE NUMBER 74 NELLIS AFB, NV US","4.5",",W","305.5","W","185.7",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","31",",W","22",",W","","","","","7","","11.1",",W,02,","14.2",",,W,24,","37.8",",W,05,","0.0","W","0.0",",W","17.0",",,,W","24.32",",W","33.05",",,,W","15.59",",,,W","250",",W","220",",W","13.9",",W","19.7",",W"
