"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00208706","2012-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","127.4","7","23.4",",K","9",",K","5",",K","0",",K","0",",K","0",",K","0",",K","0",",K","0",",K","21",",K","0",",K","2","","1","","5.0",",K,12,","0",",,K,31,+","0",",,K,31,+","7.1",",,K,07,","30.6",",K,26,","80.3","7","","","","","","","","","","","66.7",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7",",,,K","0",",,,K","16.94",",K","23.30",",,,K","10.58",",,,K"
"USC00208706","2012-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","7.2",",K","12",",K","11",",K","0",",K","0",",K","0",",K","0",",K","9",",K","0",",K","9",",K","0",",K","","","3","","-2.8",",K,28,+","0",",T,K,24,","5",",,K,24,","20.8",",,K,05,","28.9",",K,05,","301.9","7","","","","","","","","","","","221.6",",K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5",",,,K","5",",,,K","11.19",",K","17.75",",,,K","4.63",",,,K"
"USC00208706","2012-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","0.0","1,7","16",",7","8",",7","1",",7","1",",7","1",",7","0","1,7","14","1,7","0",",7","2",",7","0",",7","3","","2","","-6.7","1,7,30,+","25",",,7,11,","46",",,7,11,","39.9",",,7,26,","22.2",",7,04,","695.4","7","","","","","","","","","","","393.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.0",",,,7","80",",,,7","5.42","1,7","10.29",",,,7","0.54","1,,,7"
"USC00208706","2012-11","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","0.0",",7","14",",7","6",",7","0",",7","10","3,7","5","1,7","0",",7","22",",7","10",",7","0",",7","0",",7","","","","","-12.2",",7,27,","152","3,,7,28,+","97","1,,7,26,","18.3",",,7,12,","15.6",",7,23,","1256.4","7","","","","","","","","","","","561.0",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8",",,,7","382","1,,,7","-0.37",",7","3.06",",,,7","-3.79",",,,7"
"USC00208706","2012-12","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","134.6","7","0.0",",7","18",",7","3",",7","0",",7","17",",7","3",",7","0",",7","28",",7","21",",7","0",",7","0",",7","","","","","-14.4",",7,26,","178",",,7,31,+","132",",,7,21,","13.2",",,7,21,","10.0",",7,04,","1971.6","7","","","","","","","","","","","715.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7",",,,7","270",",,,7","-4.74",",7","-2.11",",,,7","-7.36",",,,7"
"USC00208706","2013-01","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0","1,7","19",",7","5",",7","0",",7","31",",7","6",",7","7","1,7","29","1,7","21",",7","0",",7","0",",7","","","","","-27.2","1,7,25,+","381",",,7,31,","102",",,7,28,","7.9",",,7,28,","6.7",",7,13,+","2802.8","7","","","","","","","","","","","831.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9",",,,7","456",",,,7","-9.18","1,7","-4.99",",,,7","-13.36","1,,,7"
"USC00208706","2013-02","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","17",",7","6",",7","0",",7","28",",7","8",",7","10",",7","28",",7","24",",7","0",",7","0",",7","","","","","-26.7",",7,18,+","584",",,7,24,+","112",",,7,19,","6.6",",,7,11,","3.9",",7,14,","3594.4","7","","","","","","","","","","","791.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4",",,,7","681",",,,7","-9.94",",7","-5.33",",,,7","-14.55",",,,7"
"USC00208706","2013-03","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","16",",7","6",",7","0",",7","31",",7","7",",7","4",",7","31",",7","20",",7","0",",7","0",",7","","","","","-21.1",",7,04,","635",",,7,23,+","142",",,7,19,","16.0",",,7,11,","8.9",",7,30,","4366.0","7","","","","","","","","","","","771.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7",",,,7","596",",,,7","-6.56",",7","-1.66",",,,7","-11.45",",,,7"
"USC00208706","2013-04","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","21",",7","11",",7","0",",7","30",",7","7",",7","0",",7","25",",7","4",",7","0",",7","0",",7","2","","","","-16.7",",7,04,","584",",,7,24,+","104",",,7,12,","23.4",",,7,15,","20.0",",7,29,+","4920.5","7","","","","","","","","","","","554.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.9",",,,7","615",",,,7","-0.15",",7","4.46",",,,7","-4.76",",,,7"
"USC00208706","2013-05","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","1.9","7","1.9",",7","12",",7","9",",7","0",",7","3","3,7","1","3,7","0",",7","13",",7","2",",7","12",",7","0",",7","1","","2","","-4.4",",7,14,+","203","3,,7,01,","53","3,,7,12,","21.6",",,7,23,","28.3",",7,31,","5200.8","7","","","","","","","","","","","280.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1",",,,7","76","3,,,7","9.35",",7","16.01",",,,7","2.69",",,,7"
"USC00208706","2013-06","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","19.3","7","17.4",",7","15",",7","9",",7","1",",7","","","","","0",",7","4",",7","0",",7","13",",7","0",",7","1","","5","","-1.7",",7,04,+","","","","","25.4",",,7,21,","28.3",",7,27,+","5340.1","7","","","","","","","","","","","139.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7",",,,7","","","14.27",",7","20.39",",,,7","8.14",",,,7"
"USC00208706","2013-07","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","71.5","7","52.2",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","","","4","","2.2",",7,03,+","0",",,7,31,+","0",",,7,31,+","27.9",",,7,19,","30.6",",7,17,","82.5","7","","","","","","","","","","","82.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.3",",,,7","0",",,,7","17.35",",7","23.10",",,,7","11.61",",,,7"
"USC00208706","2013-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","107.5","7","36.0",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","2","","4","","3.9",",7,14,","0",",,7,31,+","0",",,7,31,+","12.7",",,7,26,","31.1",",7,26,","166.5","7","","","","","","","","","","","84.0",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0",",,,7","0",",,,7","16.78",",7","22.68",",,,7","10.89",",,,7"
"USC00208706","2013-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","5.2",",7","11",",7","3",",7","0",",7","0","1,7","0",",7","0",",7","3",",7","0",",7","11",",7","0",",7","","","1","","-1.7",",7,17,+","0","1,,7,30,+","0",",,7,30,+","5.3",",,7,20,","25.0",",7,28,+","340.0","7","","","","","","","","","","","173.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,7","0",",,,7","12.72",",7","19.07",",,,7","6.38",",,,7"
"USC00208706","2013-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","0.0",",7","20",",7","8",",7","0",",7","1","1,7","1",",7","0",",7","17",",7","0",",7","6",",7","0",",7","","","","","-7.8",",7,30,+","25","1,,7,22,","41",",,7,22,","24.1",",,7,06,","22.8",",7,02,","708.3","7","","","","","","","","","","","368.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0",",,,7","87",",,,7","6.45",",7","10.71",",,,7","2.20",",,,7"
"USC00208706","2013-11","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","0.0",",7","21",",7","13",",7","0",",7","21","3,7","11","1,7","0",",7","28",",7","12",",7","0",",7","0",",7","","","","","-14.4",",7,30,+","203","3,,7,29,+","140","1,,7,27,","20.6",",,7,17,","10.0",",7,01,","1322.8","7","","","","","","","","","","","614.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9",",,,7","732","1,,,7","-2.15",",7","1.20",",,,7","-5.50",",,,7"
"USC00208706","2013-12","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","112.7","7","0.0",",7","21",",7","4",",7","0",",7","29","2,7","9","1,7","12",",7","31",",7","29",",7","0",",7","0",",7","","","","","-26.7",",7,17,+","381","2,,7,26,+","97","1,,7,05,","18.0",",,7,05,","1.1",",7,29,","2273.9","7","","","","","","","","","","","951.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3",",,,7","519","1,,,7","-12.35",",7","-8.50",",,,7","-16.19",",,,7"
"USC00208706","2014-01","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","21",",7","8",",7","0",",7","28","3,7","12","1,7","19",",7","31",",7","31",",7","0",",7","0",",7","","","","","-27.8",",7,08,+","610","3,,7,31,+","122","1,,7,31,","10.9",",,7,04,","0.0",",7,13,","3325.8","7","","","","","","","","","","","1051.9",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5",",,,7","940","1,,,7","-15.60",",7","-11.64",",,,7","-19.56",",,,7"
"USC00208706","2014-02","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","14",",7","6",",7","0",",7","28",",7","6",",7","18",",7","28",",7","25",",7","0",",7","0",",7","","","","","-27.2",",7,12,","737",",,7,22,+","127",",,7,14,","11.4",",,7,21,","5.6",",7,19,","4225.3","7","","","","","","","","","","","899.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7",",,,7","552",",,,7","-13.79",",7","-9.00",",,,7","-18.58",",,,7"
"USC00208706","2014-03","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","14",",7","6",",7","0",",7","31",",7","4",",7","12",",7","31",",7","21",",7","0",",7","0",",7","","","","","-30.0",",7,04,","762",",,7,29,+","117",",,7,28,+","11.7",",,7,28,+","11.1",",7,31,+","5074.5","7","","","","","","","","","","","849.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4",",,,7","437",",,,7","-9.06",",7","-3.15",",,,7","-14.98",",,,7"
"USC00208706","2014-04","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","16",",7","10",",7","0",",7","28","2,7","7",",7","0",",7","25",",7","4",",7","0",",7","0",",7","","","1","","-16.7",",7,16,","686","2,,7,05,","226",",,7,05,","22.6",",,7,05,","18.9",",7,21,","5589.1","7","","","","","","","","","","","514.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1",",,,7","713",",,,7","1.18",",7","6.40",",,,7","-4.04",",,,7"
"USC00208706","2014-05","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","7.5","7","7.5",",7","13",",7","7",",7","0",",7","0","4,7","0","4,7","0",",7","3",",7","0",",7","6",",7","0",",7","","","","","-1.7",",7,17,","0","4,T,7,16,+","5","4,,7,16,+","14.2",",,7,21,","28.9",",7,31,+","5841.2","7","","","","","","","","","","","252.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.6",",,,7","10","4,,,7","10.44",",7","16.30",",,,7","4.59",",,,7"
"USC00208706","2014-06","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","29.4","7","21.9",",7","13",",7","7",",7","1",",7","","","","","0",",7","0",",7","0",",7","17",",7","0",",7","","","","","4.4",",7,10,+","","","","","41.9",",,7,25,","30.0",",7,01,","5936.5","7","","","","","","","","","","","95.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.5",",,,7","","","15.88",",7","21.57",",,,7","10.20",",,,7"
"USC00208706","2014-07","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","49.7","7","20.3",",7","14",",7","11",",7","0",",7","","","","","0",",7","0",",7","0",",7","18",",7","0",",7","1","","1","","4.4",",7,05,+","","","","","16.5",",,7,02,","30.0",",7,22,","103.6","7","","","","","","","","","","","103.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5",",,,7","","","15.65",",7","21.24",",,,7","10.05",",,,7"
"USC00208706","2014-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","62.0","7","12.3",",7","9",",7","7",",7","0",",7","","","","","0",",7","0",",7","0",",7","17",",7","0",",7","1","","","","2.8",",7,15,","","","","","18.5",",,7,26,","26.7",",7,26,+","185.9","7","","","","","","","","","","","82.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1",",,,7","","","16.07",",7","21.22",",,,7","10.93",",,,7"
"USC00208706","2014-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","66.4","7","4.4",",7","10",",7","8",",7","1",",7","","","","","0",",7","3",",7","0",",7","11",",7","0",",7","","","","","-1.1",",7,13,","","","","","56.6",",,7,11,","26.7",",7,29,","354.4","7","","","","","","","","","","","168.5",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.2",",,,7","","","12.86",",7","18.11",",,,7","7.61",",,,7"
"USC00208706","2014-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","66.4","7","0.0","3,7","11","3,7","7","3,7","1","3,7","0","3,7","1","3,7","0","2,7","10","2,7","0","3,7","0","3,7","0","3,7","","","","","-2.8","2,7,19,","0","3,,7,31,+","51","3,,7,31,","26.2","3,,7,14,","18.3","3,7,25,","711.0","7","","","","","","","","","","","356.6","3,7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4","3,,,7","51","3,,,7","5.58","3,7","9.31","3,,,7","1.86","2,,,7"
"USC00208706","2014-11","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","66.4","7","0.0","4,7","","","","","","","24","1,7","9","4,7","0","4,7","23","4,7","16","4,7","0","4,7","0","4,7","","","","","-15.6","4,7,16,+","508","1,,7,22,+","246","4,,7,12,","","","10.0","4,7,04,","1292.8","7","","","","","","","","","","","581.8","4,7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","860","4,,,7","-4.04","4,7","-1.03","4,,,7","-7.05","4,,,7"
"USC00208706","2014-12","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","66.4","7","0.0",",7","16",",7","8",",7","0",",7","31",",7","6","3,7","2",",7","30",",7","26",",7","0",",7","0",",7","","","","","-22.2",",7,03,","381",",,7,31,+","51","3,,7,17,+","10.7",",,7,17,","7.2",",7,16,","2047.1","7","","","","","","","","","","","754.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1",",,,7","278","3,,,7","-6.00",",7","-2.49",",,,7","-9.51",",,,7"
"USC00208706","2015-01","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","17",",7","4",",7","0",",7","31",",7","6",",7","14",",7","31",",7","29",",7","0",",7","0",",7","","","","","-27.8",",7,07,+","432",",,7,11,+","76",",,7,10,+","4.3",",,7,05,","0.6",",7,26,+","2989.2","7","","","","","","","","","","","942.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2",",,,7","359",",,,7","-12.06",",7","-8.13",",,,7","-15.98",",,,7"
"USC00208706","2015-02","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","15",",7","6",",7","0",",7","28",",7","6",",7","19",",7","28",",7","28",",7","0",",7","0",",7","","","","","-31.7",",7,20,","559",",,7,27,","76",",,7,15,","3.3",",,7,15,","-3.3",",7,11,","3957.4","7","","","","","","","","","","","968.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,,7","323",",,,7","-16.25",",7","-11.59",",,,7","-20.90",",,,7"
"USC00208706","2015-03","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0",",7","9",",7","6",",7","0",",7","31",",7","4",",7","4",",7","29",",7","14",",7","0",",7","0",",7","","","","","-26.1",",7,06,","533",",,7,06,+","81",",,7,31,","9.7",",,7,18,","15.6",",7,12,","4650.0","7","","","","","","","","","","","692.6",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4",",,,7","251",",,,7","-4.01",",7","0.95",",,,7","-8.97",",,,7"
"USC00208706","2015-04","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","7","0.0","1,7","11",",7","5",",7","0",",7","12",",7","3",",7","0","1,7","19","1,7","2",",7","1",",7","0",",7","","","","","-10.0","1,7,06,","127",",,7,12,+","142",",,7,11,","15.5",",,7,11,","21.1",",7,18,","5062.0","7","","","","","","","","","","","412.0",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0",",,,7","215",",,,7","4.05","1,7","9.88",",,,7","-1.77","1,,,7"
"USC00208706","2015-05","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","4.2","7","4.2",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","6",",7","0",",7","12",",7","0",",7","","","","","-3.9",",7,23,","0",",T,7,20,+","13",",,7,20,","17.8",",,7,26,","27.8",",7,30,+","5275.3","7","","","","","","","","","","","213.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4",",,,7","13",",,,7","11.59",",7","17.76",",,,7","5.42",",,,7"
"USC00208706","2015-06","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","7.0","7","2.8",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","3",",7","0",",7","16",",7","0",",7","","","","","-2.8",",7,02,+","0",",,7,30,+","0",",,7,30,+","41.1",",,7,30,","25.6",",7,29,","5391.6","7","","","","","","","","","","","116.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7",",,,7","0",",,,7","14.55",",7","20.33",",,,7","8.77",",,,7"
"USC00208706","2015-07","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","55.8","7","48.8",",7","7",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","","","2.2",",7,02,","0",",,7,31,+","0",",,7,31,+","30.5",",,7,08,","30.6",",7,20,","50.9","7","","","","","","","","","","","50.9",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5",",,,7","0",",,,7","18.26",",7","23.67",",,,7","12.86",",,,7"
"USC00208706","2015-08","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","85.9","7","30.1",",7","16",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","","","","","5.0",",7,28,","0",",,7,31,+","0",",,7,31,+","18.3",",,7,03,","30.6",",7,17,","120.7","7","","","","","","","","","","","69.8",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8",",,,7","0",",,,7","17.05",",7","21.33",",,,7","12.77",",,,7"
"USC00208706","2015-09","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","118.5","7","32.6",",7","10",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","","","","","1.1",",7,13,","0",",,7,30,+","0",",,7,30,+","7.9",",,7,11,","28.3",",7,07,+","200.7","7","","","","","","","","","","","80.0",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7",",,,7","0",",,,7","16.76",",7","22.14",",,,7","11.37",",,,7"
"USC00208706","2015-10","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","121.3","7","2.8",",7","11",",7","9",",7","0",",7","0",",7","0",",7","0",",7","14",",7","0",",7","1",",7","0",",7","","","","","-6.1",",7,31,","0",",,7,31,+","0",",,7,31,+","14.7",",,7,25,","28.9",",7,13,","576.8","7","","","","","","","","","","","376.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9",",,,7","0",",,,7","6.29",",7","11.86",",,,7","0.72",",,,7"
"USC00208706","2015-11","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","121.3","7","0.0",",7","15",",7","7",",7","1",",7","6",",7","3",",7","0",",7","15",",7","7",",7","0",",7","0",",7","","","","","-15.0",",7,29,","76",",,7,29,+","127",",,7,14,","30.0",",,7,13,","19.4",",7,05,","1037.1","7","","","","","","","","","","","460.3",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2",",,,7","269",",,,7","2.99",",7","6.69",",,,7","-0.71",",,,7"
"USC00208706","2015-12","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","121.3","7","0.0",",7","19",",7","9",",7","1",",7","20",",7","7",",7","0",",7","27",",7","11",",7","0",",7","0",",7","","","","","-13.3",",7,21,+","178",",,7,31,+","102",",,7,28,","25.4",",,7,16,","8.9",",7,07,+","1681.3","7","","","","","","","","","","","644.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.4",",,,7","462",",,,7","-2.45",",7","0.11",",,,7","-5.00",",,,7"
"USC00208706","2016-01","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","","0.0",",7","24",",7","9",",7","0",",7","31",",7","13",",7","10",",7","31",",7","28",",7","0",",7","0",",7","","","","","-22.2",",7,18,","508",",,7,31,+","152",",,7,05,","5.1",",,7,29,","0.6",",7,10,+","2550.5","","","","","","","","","","","","869.2",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.8",",,,7","726",",,,7","-9.70",",7","-6.27",",,,7","-13.14",",,,7"
"USC00208706","2016-02","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","","0.0",",7","17",",7","7",",7","0",",7","29",",7","11",",7","3",",7","29",",7","19",",7","0",",7","0",",7","","","","","-25.6",",7,15,","660",",,7,16,+","114",",,7,04,","11.4",",,7,04,","10.0",",7,29,","3276.3","","","","","","","","","","","","725.8",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.7",",,,7","577",",,,7","-6.69",",7","-3.06",",,,7","-10.33",",,,7"
"USC00208706","2016-03","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","","0.0",",7","12",",7","6",",7","0",",7","21",",7","3",",7","2",",7","26",",7","10",",7","0",",7","0",",7","","","","","-20.6",",7,04,+","584",",,7,04,+","127",",,7,01,","17.8",",,7,18,","17.2",",7,14,","3892.2","","","","","","","","","","","","615.9",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5",",,,7","288",",,,7","-1.54",",7","3.36",",,,7","-6.44",",,,7"
"USC00208706","2016-04","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","0.0","","0.0",",7","16",",7","10",",7","0",",7","14",",7","7",",7","0",",7","23",",7","10",",7","2",",7","0",",7","","","","","-14.4",",7,06,+","203",",,7,13,+","114",",,7,08,","16.0",",,7,26,","25.0",",7,19,","4390.2","","","","","","","","","","","","498.0",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6",",,,7","460",",,,7","1.73",",7","6.80",",,,7","-3.33",",,,7"
"USC00208706","2016-05","46.52664","-88.64243","424.9","WATTON 2 WSW, MI US","5.5","","5.5",",7","12",",7","8",",7","1",",7","1",",7","0",",7","0",",7","8",",7","0",",7","10",",7","0",",7","","","","","-4.4",",7,06,","25",",,7,15,","20",",,7,15,","29.7",",,7,26,","30.6",",7,08,","4622.3","","","","","","","","","","","","232.1",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.2",",,,7","35",",,,7","11.02",",7","17.60",",,,7","4.45",",,,7"
