"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087765","1957-07","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","5,S","19","5,S","","","","","","","-12.2","5,S,30,","","","","","","","","","","","-2.37","5,,,S"
"ARM00087765","1957-08","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0",",S","21",",S","","","","","","","-6.1",",S,17,+","","","","","","","","","","","-0.59",",,,S"
"ARM00087765","1957-09","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","1,S","13","1,S","","","","","","","-7.8","1,S,11,","","","","","","","","","","","-0.16","1,,,S"
"ARM00087765","1957-10","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","1,S","14","1,S","","","","","","","-7.2","1,S,20,+","","","","","","","","","","","0.07","1,,,S"
"ARM00087765","1957-11","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","1,S","7","1,S","","","","","","","-2.8","1,S,07,+","","","","","","","","","","","3.81","1,,,S"
"ARM00087765","1957-12","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","3,S","2","3,S","","","","","","","-2.2","3,S,03,","","","","","","","","","","","6.31","3,,,S"
"ARM00087765","1958-01","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","1,S","7","1,S","","","","","","","-2.8","1,S,26,","","","","","","","","","","","4.89","1,,,S"
"ARM00087765","1958-02","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","2,S","3","2,S","","","","","","","-2.8","2,S,01,","","","","","","","","","","","6.28","2,,,S"
"ARM00087765","1958-06","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0",",","14",",S","","","","","","","-15.0",",S,16,","","","","","","","","","","","-0.78",",,,S"
"ARM00087765","1958-08","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","1,S","20","1,S","","","","","","","-7.8","1,S,22,+","","","","","","","","","","","-1.16","1,,,S"
"ARM00087765","1958-09","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","3,S","19","3,S","","","","","","","-10.0","3,S,05,","","","","","","","","","","","-1.40","3,,,S"
"ARM00087765","1958-10","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","1,","7","1,S","","","","","","","-11.1","1,S,02,","","","","","","","","","","","3.07","1,,,S"
"ARM00087765","1967-09","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","4,S","19","4,S","","","","","","","-8.9","4,S,04,","","","","","","","","","","","-1.60","4,,,S"
"ARM00087765","1968-01","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","5,S","3","5,S","","","","","","","-2.2","5,S,22,+","","","","","","","","","","","6.07","5,,,S"
"ARM00087765","1968-02","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","5,S","3","5,S","","","","","","","-2.2","5,S,22,","","","","","","","","","","","6.71","5,,,S"
"ARM00087765","1968-04","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","1,S","8","1,S","","","","","","","-7.2","1,S,08,","","","","","","","","","","","1.36","1,,,S"
"ARM00087765","1968-05","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","3,S","17","3,S","","","","","","","-10.0","3,S,17,+","","","","","","","","","","","-0.40","3,,,S"
"ARM00087765","1968-06","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","4,S","15","4,S","","","","","","","-13.9","4,S,06,","","","","","","","","","","","-1.69","4,,,S"
"ARM00087765","1968-07","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","5,S","12","5,S","0","4,S","0","4,S","0","4,S","-7.8","5,S,11,","","","12.8","4,S,28,+","","","4.38","8,S","8.90","4,,,S","-0.15","5,,,S"
"ARM00087765","1968-08","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","4,S","18","4,S","","","","","","","-16.1","4,S,07,","","","","","","","","","","","-2.36","4,,,S"
"ARM00087765","1968-09","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","3,S","15","3,S","","","","","","","-10.0","3,S,11,","","","","","","","","","","","0.54","3,,,S"
"ARM00087765","1968-10","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","5,S","14","5,S","","","","","","","-6.1","5,S,10,+","","","","","","","","","","","0.58","5,,,S"
"ARM00087765","1968-11","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","4,S","2","4,S","","","","","","","-2.8","4,S,30,+","","","","","","","","","","","5.17","4,,,S"
"ARM00087765","1968-12","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","","","","","","","0","5,S","1","5,S","0","5,S","5","5,S","0","5,S","0.0","5,S,02,","","","27.2","5,S,01,","","","11.36","9,S","17.25","5,,,S","5.47","5,,,S"
"ARM00087765","1973-08","-41.151","-71.158","846.1","SAN CARLOS DE BARILOCHE, AR","10","4,S","5","4,S","1","4,S","","","","","","","","","","","","","36.1","4,,S,17,","","","103.9","4,,,S","","","","","",""
