"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00101015","1909-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","0",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","1.5",",,6,31,","","","2.5",",,,6","0",",,,6","",""
"USC00101015","1909-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","6",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","17.0",",,6,30,","","","59.4",",,,6","0",",,,6","",""
"USC00101015","1909-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","6",",6","0",",6","1",",6","","","","","","","64",",,6,30,","17.8",",,6,31,","","","50.2",",,,6","64",",,,6","",""
"USC00101015","1909-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","","","","","","","5",",6","24","3,6","0","3,6","0","3,6","140",",,6,10,","","","11.1","3,6,20,","","","471",",,,6","-10.55","3,,,6"
"USC00101015","1909-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","4",",6","1",",6","7",",6","","","","","","","76",",,6,02,","44.7",",,6,09,","","","87.1",",,,6","376",",,,6","",""
"USC00101015","1910-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","10",",6","0",",6","8",",6","","","","","","","203",",,6,01,","13.7",",,6,01,","","","62.0",",,,6","775",",,,6","",""
"USC00101015","1910-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","16",",6","10",",6","0",",6","11",",6","","","","","","","152",",,6,23,","10.2",",,6,26,","","","77.4",",,,6","805",",,,6","",""
"USC00101015","1910-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","5",",6","0",",6","1",",6","","","","","","","51",",,6,22,","14.7",",,6,22,","","","45.5",",,,6","51",",,,6","",""
"USC00101015","1910-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","6",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","21.1",",,6,28,","","","71.9",",,,6","0",",,,6","",""
"USC00101015","1910-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","6",",6","0",",6","0",",6","","","","","","","0",",T,6,04,","21.1",",,6,03,","","","59.0",",,,6","0",",T,,6","",""
"USC00101015","1910-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","10.7",",,6,16,","","","12.2",",,,6","0",",,,6","",""
"USC00101015","1910-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","2.5",",,6,04,","","","6.3",",,,6","0",",,,6","",""
"USC00101015","1910-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","0.0",",,6,31,+","","","0.0",",,,6","0",",,,6","",""
"USC00101015","1910-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","3",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","9.4",",,6,16,","","","23.6",",,,6","0",",,,6","",""
"USC00101015","1910-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","5",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","23.6",",,6,03,","","","53.8",",,,6","0",",,,6","",""
"USC00101015","1910-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","18",",6","15",",6","0",",6","2",",6","","","","","","","114",",,6,25,","23.4",",,6,21,","","","144.2",",,,6","201",",,,6","",""
"USC00101015","1910-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","5",",6","0",",6","3",",6","","","","","","","140",",,6,30,","13.2",",,6,03,","","","51.0",",,,6","216",",,,6","",""
"USC00101015","1911-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","8",",6","0",",6","7",",6","","","","","","","114",",,6,24,","19.3",",,6,31,","","","84.6",",,,6","439",",,,6","",""
"USC00101015","1911-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","6",",6","0",",6","6",",6","","","","","","","89",",,6,25,+","6.6",",,6,02,","","","27.4",",,,6","382",",,,6","",""
"USC00101015","1911-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","3",",6","0",",6","1",",6","","","","","","","38",",,6,04,","7.6",",,6,23,+","","","23.1",",,,6","38",",,,6","",""
"USC00101015","1911-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","7",",6","1",",6","4",",6","","","","","","","178",",,6,19,","26.7",",,6,27,","","","70.4",",,,6","331",",,,6","",""
"USC00101015","1911-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","7",",6","1",",6","1",",6","","","","","","","38",",,6,06,","29.0",",,6,15,","","","105.6",",,,6","38",",,,6","",""
"USC00101015","1911-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","7",",6","1",",6","","","","","","","","","","","25.9",",,6,08,","","","101.3",",,,6","","","",""
"USC00101015","1911-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","","","","","","","","","","","0.0",",T,6,20,+","","","0.0",",T,,6","","","",""
"USC00101015","1911-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","","","","","","","","","","","0.0",",T,6,05,+","","","0.0",",T,,6","","","",""
"USC00101015","1911-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","2",",6","0",",6","","","","","","","","","","","3.3",",,6,06,","","","6.1",",,,6","","","",""
"USC00101015","1911-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","5",",6","2",",6","0",",6","","","","","","","13",",,6,10,","42.4",",,6,10,","","","110.0",",,,6","13",",,,6","",""
"USC00101015","1911-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","0",",6","2",",6","","","","","","","102",",,6,14,","17.8",",,6,15,","","","80.6",",,,6","222",",,,6","",""
"USC00101015","1911-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","7",",6","0",",6","8",",6","","","","","","","127",",,6,29,","10.2",",,6,29,","","","43.8",",,,6","572",",,,6","",""
"USC00101015","1912-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","11",",6","0",",6","6",",6","","","","","","","279",",,6,06,","19.8",",,6,06,","","","98.4",",,,6","546",",,,6","",""
"USC00101015","1912-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","13",",6","12",",6","0",",6","6",",6","","","","","","","89",",,6,23,","15.2",",,6,09,","","","86.4",",,,6","330",",,,6","",""
"USC00101015","1912-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","10",",6","0",",6","11",",6","","","","","","","140",",,6,16,","14.2",",,6,16,","","","61.9",",,,6","738",",,,6","",""
"USC00101015","1912-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","17",",6","15",",6","1",",6","8",",6","","","","","","","152",",,6,13,","33.5",",,6,12,","","","153.2",",,,6","506",",,,6","",""
"USC00101015","1912-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","1",",6","1",",6","","","","","","","51",",,6,01,","29.5",",,6,20,","","","95.0",",,,6","64",",,,6","",""
"USC00101015","1912-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","6",",6","1",",6","0",",6","","","","","","","0",",,6,30,+","38.9",",,6,12,","","","69.7",",,,6","0",",,,6","",""
"USC00101015","1912-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","13.5",",,6,31,","","","16.6",",,,6","0",",,,6","",""
"USC00101015","1912-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","0",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","2.0",",,6,03,","","","3.3",",,,6","0",",,,6","",""
"USC00101015","1912-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","3",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","18.3",",,6,07,","","","27.0",",,,6","0",",,,6","",""
"USC00101015","1912-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","8",",6","0",",6","1",",6","","","","","","","25",",,6,28,","24.4",",,6,05,","","","96.0",",,,6","38",",,,6","",""
"USC00101015","1912-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","11",",6","0",",6","1",",6","","","","","","","38",",,6,30,","11.9",",,6,05,","","","63.9",",,,6","51",",,,6","",""
"USC00101015","1912-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","7",",6","0",",6","6",",6","","","","","","","102",",,6,20,","16.0",",,6,14,","","","52.8",",,,6","510",",,,6","",""
"USC00101015","1913-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","11",",6","0",",6","11",",6","","","","","","","178",",,6,16,","11.4",",,6,11,","","","68.2",",,,6","1068",",,,6","",""
"USC00101015","1913-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","0",",6","0",",6","2",",6","","","","","","","25",",,6,25,+","1.8",",,6,25,+","","","8.7",",,,6","117",",,,6","",""
"USC00101015","1913-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","13",",6","12",",6","1",",6","7",",6","","","","","","","127",",,6,20,","29.0",",,6,29,","","","116.9",",,,6","419",",,,6","",""
"USC00101015","1913-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","5",",6","0",",6","0",",6","","","","","","","0",",T,6,29,+","10.7",",,6,15,","","","37.1",",,,6","0",",T,,6","",""
"USC00101015","1913-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","4",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","18.3",",,6,27,","","","45.9",",,,6","0",",,,6","",""
"USC00101015","1913-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","7",",6","2",",6","0",",6","","","","","","","0",",,6,31,+","71.4",",,6,24,","","","162.5",",,,6","0",",,,6","",""
"USC00101015","1913-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","1",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","6.9",",,6,11,","","","6.9",",,,6","0",",,,6","",""
"USC00101015","1913-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","11.9",",,6,08,","","","23.9",",,,6","0",",,,6","",""
"USC00101015","1913-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","5",",6","1",",6","2",",6","","","","","","","89",",,6,09,","47.2",",,6,07,","","","76.0",",,,6","114",",,,6","",""
"USC00101015","1913-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","6",",6","0",",6","6",",6","","","","","","","165",",,6,25,","18.3",",,6,25,","","","53.3",",,,6","559",",,,6","",""
"USC00101015","1914-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","7",",6","0",",6","4",",6","","","","","","","76",",,6,20,","18.3",",,6,22,","","","56.0",",,,6","255",",,,6","",""
"USC00101015","1914-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","0",",6","3",",6","","","","","","","114",",,6,25,+","16.3",",,6,25,","","","55.4",",,,6","335",",,,6","",""
"USC00101015","1914-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","4",",6","0",",6","2",",6","","","","","","","89",",,6,23,","8.1",",,6,23,","","","23.1",",,,6","127",",,,6","",""
"USC00101015","1914-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","7",",6","1",",6","0",",6","","","","","","","18",",,6,27,","25.9",",,6,10,","","","85.5",",,,6","18",",,,6","",""
"USC00101015","1914-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","3",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","9.7",",,6,25,","","","23.8",",,,6","0",",,,6","",""
"USC00101015","1914-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","5",",6","0",",6","0",",6","","","","","","","0",",T,6,04,","8.6",",,6,25,+","","","38.2",",,,6","0",",T,,6","",""
"USC00101015","1914-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","3",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","11.2",",,6,20,","","","24.1",",,,6","0",",,,6","",""
"USC00101015","1914-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","0.0",",T,6,14,+","","","0.0",",T,,6","0",",,,6","",""
"USC00101015","1914-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","4",",6","0",",6","0","1,6","","","","","","","0","1,,6,30,+","8.1",",,6,15,","","","21.5",",,,6","0","1,,,6","",""
"USC00101015","1914-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","9",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","15.7",",,6,02,","","","60.2",",,,6","0",",,,6","",""
"USC00101015","1914-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","0",",6","1",",6","","","","","","","38",",,6,29,","5.8",",,6,01,","","","12.1",",,,6","56",",,,6","",""
"USC00101015","1914-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","2",",6","0",",6","","","","","","","","","","","9.4",",,6,04,","","","16.7",",,,6","","","",""
"USC00101015","1915-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","7",",6","0",",6","8",",6","","","","","","","160",",,6,12,","10.7",",,6,14,","","","55.2",",,,6","822",",,,6","",""
"USC00101015","1915-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","9",",6","0",",6","5",",6","","","","","","","157",",,6,03,","19.8",",,6,02,","","","111.1",",,,6","332",",,,6","",""
"USC00101015","1915-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","2",",6","1",",6","1",",6","","","","","","","25",",,6,29,","27.2",",,6,29,","","","34.0",",,,6","51",",,,6","",""
"USC00101015","1915-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","3",",6","1",",6","1",",6","","","","","","","267",",,6,30,","29.0",",,6,13,","","","61.5",",,,6","267",",,,6","",""
"USC00101015","1915-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","","","","","","","1",",6","","","","","","","64",",,6,01,","","","","","","","64",",,,6","",""
"USC00101015","1915-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","","","","","","","0",",6","","","","","","","13",",,6,12,","","","","","","","13",",,,6","",""
"USC00101015","1915-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","3",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","18.3",",,6,07,","","","38.1",",,,6","0",",,,6","",""
"USC00101015","1915-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","3",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","4.6",",,6,31,","","","8.2",",,,6","0",",,,6","",""
"USC00101015","1915-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","4",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","14.0",",,6,02,","","","25.4",",,,6","0",",,,6","",""
"USC00101015","1915-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","4",",6","0",",6","0",",6","","","","","","","0",",T,6,23,+","10.7",",,6,14,","","","22.4",",,,6","0",",T,,6","",""
"USC00101015","1915-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","9",",6","0",",6","4",",6","","","","","","","89",",,6,12,","19.3",",,6,16,","","","71.2",",,,6","305",",,,6","",""
"USC00101015","1915-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","9",",6","0",",6","6",",6","","","","","","","145",",,6,17,","16.3",",,6,14,","","","85.4",",,,6","496",",,,6","",""
"USC00101015","1916-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","19",",6","15",",6","0",",6","16",",6","","","","","","","127",",,6,27,","18.3",",,6,25,","","","104.4",",,,6","1165",",,,6","",""
"USC00101015","1916-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","9",",6","2",",6","6",",6","","","","","","","394",",,6,02,","34.3",",,6,02,","","","131.0",",,,6","799",",,,6","",""
"USC00101015","1916-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11",",6","8",",6","0",",6","4",",6","","","","","","","69",",,6,01,","12.2",",,6,28,","","","53.5",",,,6","211",",,,6","",""
"USC00101015","1916-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","4",",6","0",",6","0",",6","","","","","","","0",",T,6,18,+","13.2",",,6,11,","","","29.5",",,,6","0",",T,,6","",""
"USC00101015","1916-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","5",",6","1",",6","0",",6","","","","","","","13",",,6,22,","27.9",",,6,18,","","","59.7",",,,6","13",",,,6","",""
"USC00101015","1916-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","7",",6","6",",6","0",",6","0",",6","","","","","","","0",",T,6,21,+","23.6",",,6,19,","","","58.4",",,,6","0",",T,,6","",""
"USC00101015","1916-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","2",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","19.3",",,6,02,","","","22.9",",,,6","0",",,,6","",""
"USC00101015","1916-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","1",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","20.8",",,6,17,","","","20.8",",,,6","0",",,,6","",""
"USC00101015","1916-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","0",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","1.8",",,6,08,","","","2.6",",,,6","0",",,,6","",""
"USC00101015","1916-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","5",",6","0",",6","0",",6","","","","","","","0",",T,6,29,+","7.1",",,6,07,+","","","26.7",",,,6","0",",T,,6","",""
"USC00101015","1916-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","6",",6","0",",6","1",",6","","","","","","","114",",,6,06,","22.1",",,6,26,","","","54.7",",,,6","124",",,,6","",""
"USC00101015","1916-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","12",",6","0",",6","8",",6","","","","","","","165",",,6,22,","10.9",",,6,03,","","","67.5",",,,6","661",",,,6","",""
"USC00101015","1917-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","11","1,6","8","1,6","0","1,6","9",",6","","","","","","","160",",,6,02,","9.1","1,,6,02,","","","45.0","1,,,6","624",",,,6","",""
"USC00101015","1917-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","7",",6","0",",6","6",",6","","","","","","","165",",,6,23,","23.4",",,6,24,","","","69.5",",,,6","445",",,,6","",""
"USC00101015","1917-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","13",",6","0",",6","13",",6","","","","","","","165",",,6,10,","10.7",",,6,10,","","","73.5",",,,6","1068",",,,6","",""
"USC00101015","1917-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","12",",6","12",",6","0",",6","6",",6","","","","","","","279",",,6,15,","20.8",",,6,15,","","","123.9",",,,6","814",",,,6","",""
"USC00101015","1917-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","10",",6","9",",6","0",",6","1",",6","","","","","","","38",",,6,16,","20.8",",,6,24,","","","91.5",",,,6","38",",,,6","",""
"USC00101015","1917-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","0",",6","1",",6","","","","","","","43",",,6,11,","12.2",",,6,11,","","","28.7",",,,6","43",",,,6","",""
"USC00101015","1917-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","0.0",",T,6,18,","","","0.0",",T,,6","0",",,,6","",""
"USC00101015","1917-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","1",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","6.1",",,6,03,","","","6.1",",,,6","0",",,,6","",""
"USC00101015","1917-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","1",",6","0",",6","","","","","","","0",",,6,30,+","49.8",",,6,23,","","","61.2",",,,6","0",",,,6","",""
"USC00101015","1917-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","0",",6","0",",6","0",",6","0",",6","","","","","","","0",",T,6,17,","0.0",",T,6,17,","","","0.0",",T,,6","0",",T,,6","",""
"USC00101015","1917-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","6",",6","4",",6","1",",6","0",",6","","","","","","","0",",T,6,15,","36.3",",,6,29,","","","65.7",",,,6","0",",T,,6","",""
"USC00101015","1917-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","14",",6","14",",6","0",",6","1",",6","","","","","","","69",",,6,04,","20.8",",,6,26,","","","159.5",",,,6","69",",,,6","",""
"USC00101015","1918-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","13",",6","12",",6","0",",6","8",",6","","","","","","","170",",,6,16,","21.1",",,6,12,","","","101.4",",,,6","722",",,,6","",""
"USC00101015","1918-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","7",",6","0",",6","6",",6","","","","","","","114",",,6,16,","15.7",",,6,06,","","","54.0",",,,6","424",",,,6","",""
"USC00101015","1918-03","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","8",",6","0",",6","2",",6","","","","","","","216",",,6,08,","18.5",",,6,08,","","","73.9",",,,6","254",",,,6","",""
"USC00101015","1918-04","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","4",",6","0",",6","4",",6","","","","","","","178",",,6,13,","22.6",",,6,09,","","","36.0",",,,6","559",",,,6","",""
"USC00101015","1918-05","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","2",",6","0",",6","0",",6","","","","","","","0",",T,6,27,","17.0",",,6,27,","","","26.4",",,,6","0",",T,,6","",""
"USC00101015","1918-06","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","2",",6","2",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","8.6",",,6,12,","","","11.4",",,,6","0",",,,6","",""
"USC00101015","1918-07","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","1",",6","1",",6","0",",6","0",",6","","","","","","","0",",,6,31,+","7.9",",,6,09,","","","7.9",",,,6","0",",,,6","",""
"USC00101015","1918-08","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","5",",6","0",",6","","","","","","","","","","","19.8",",,6,16,","","","35.6",",,,6","","","",""
"USC00101015","1918-09","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","8",",6","0",",6","0",",6","","","","","","","0",",,6,30,+","21.1",",,6,23,","","","70.6",",,,6","0",",,,6","",""
"USC00101015","1918-10","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","9",",6","5",",6","0",",6","0",",6","","","","","","","5",",,6,25,","16.5",",,6,15,","","","73.9",",,,6","5",",,,6","",""
"USC00101015","1918-11","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","5",",6","3",",6","0",",6","2",",6","","","","","","","43",",,6,05,","15.5",",,6,15,","","","25.9",",,,6","86",",,,6","",""
"USC00101015","1918-12","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","4",",6","3",",6","0",",6","2",",6","","","","","","","64",",,6,20,","5.3",",,6,13,","","","14.4",",,,6","102",",,,6","",""
"USC00101015","1919-01","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","8",",6","8",",6","0",",6","2",",6","","","","","","","216",",,6,11,","19.8",",,6,22,","","","82.9",",,,6","254",",,,6","",""
"USC00101015","1919-02","43.766667","-116.116667","1280.2","BOGUS CREEK, ID US","","","","","","","13",",6","","","","","","","216",",,6,26,","","","","","","","903",",,,6","",""
