"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006040785","1951-05","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","","","","","","","","","0",",C","","","","","","","","","","","","","0",",,C,31,+","","","","","","","","","","","0",",,,C","","","","","",""
"CA006040785","1951-06","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","6.7",",C","15",",C","13",",C","0",",C","0",",C","0",",C","2",",C","0",",C","17",",C","0",",C","-1.7",",C,04,","0",",,C,30,+","20.1",",,C,26,","30.6",",C,16,","","","132.8",",C","116.6",",,,C","0",",,,C","14.13",",C","20.98",",,,C","7.28",",,,C"
"CA006040785","1951-07","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","27.9",",C","16",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","25",",C","0",",C","4.4",",C,17,","0",",,C,31,+","10.4",",,C,10,","31.7",",C,24,","57.8","","57.8",",C","49.6",",,,C","0",",,,C","17.37",",C","24.98",",,,C","9.75",",,,C"
"CA006040785","1951-08","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","1.9",",C","15",",C","9",",C","1",",C","0",",C","0",",C","0",",C","0",",C","22",",C","0",",C","2.8",",C,22,","0",",,C,31,+","27.9",",,C,01,","26.1",",C,28,+","159.9","","102.1",",C","101.8",",,,C","0",",,,C","15.10",",C","21.70",",,,C","8.50",",,,C"
"CA006040785","1952-06","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","1.7","1,C","13",",C","7",",C","2",",C","0",",C","0","1,C","0","1,C","0","1,C","15","1,C","0","1,C","1.1","1,C,02,","0",",,C,30,+","38.4",",,C,28,","28.3","1,C,08,","","","107.0","1,C","129.1",",,,C","0",",,,C","14.70","1,C","21.40","1,,,C","8.00","1,,,C"
"CA006040785","1952-07","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","40.9",",C","20",",C","11",",C","1",",C","0",",C","0",",C","0",",C","0",",C","24",",C","1",",C","4.4",",C,31,+","0",",,C,31,+","45.7",",,C,06,","32.8",",C,05,","51.5","","51.5",",C","123.2",",,,C","0",",,,C","17.99",",C","24.26",",,,C","11.72",",,,C"
"CA006040785","1952-08","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","23.6",",C","11",",C","8",",C","1",",C","0",",C","0",",C","0",",C","0",",C","25",",C","1",",C","1.1",",C,22,","0",",,C,31,+","26.7",",,C,30,","32.2",",C,25,","127.3","","75.8",",C","79.0",",,,C","0",",,,C","16.65",",C","24.08",",,,C","9.22",",,,C"
"CA006040785","1952-09","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","13.4",",C","13",",C","5",",C","0",",C","0",",C","0",",C","3",",C","0",",C","8",",C","0",",C","-1.7",",C,26,+","0",",,C,30,+","10.4",",,C,14,","31.7",",C,13,","324.1","","196.8",",C","35.3",",,,C","0",",,,C","12.22",",C","17.84",",,,C","6.60",",,,C"
"CA006040785","1953-05","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","0.0",",C","12",",C","6",",C","2",",C","0",",C","0",",C","15",",C","1",",C","5",",C","0",",C","-8.3",",C,13,","0",",T,C,11,+","29.5",",,C,30,","31.7",",C,09,","","","333.8",",C","85.2",",,,C","0",",T,,C","7.57",",C","14.61",",,,C","0.52",",,,C"
"CA006040785","1953-06","49.3167","-88.85","253.0","BLACK STURGEON LAKE, ON CA","8.7",",C","16",",C","11",",C","1",",C","0",",C","0",",C","3",",C","0",",C","19",",C","0",",C","-1.1",",C,07,","0",",,C,30,+","34.3",",,C,15,","30.6",",C,15,","","","122.6",",C","153.5",",,,C","0",",,,C","14.54",",C","20.96",",,,C","8.11",",,,C"
