"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013737","1946-01","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","1.1","6","1.1",",6","11",",6","7",",6","1",",6","","","2",",6","0",",6","16",",6","2",",6","2",",6","0",",6","","","","","","","-7.8",",6,28,","","","53",",,6,20,","26.7",",,6,17,","23.9",",6,07,","","","395.1",",6","73.6",",,,6","","","83",",,,6","5.62",",6","10.03",",,,6","1.22",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-02","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","1.1","6","0.0",",6","8",",6","7",",6","1",",6","","","0",",6","0",",6","11",",6","0",",6","3",",6","0",",6","","","","","","","-2.8",",6,16,","","","0",",T,6,11,+","47.5",",,6,10,","23.9",",6,27,","","","326.4",",6","91.1",",,,6","","","0",",T,,6","6.68",",6","11.62",",,,6","1.73",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-03","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","7.5","6","6.4",",6","10",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","12",",6","0",",6","","","","","","","0.6",",6,12,","","","0",",,6,31,+","9.7",",,6,19,","26.7",",6,26,+","","","172.8",",6","27.4",",,,6","","","0",",,,6","12.97",",6","17.80",",,,6","8.14",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-04","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","16.4","6","8.9",",6","8",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","10",",6","0",",6","","","","","","","1.7",",6,18,","","","0",",,6,30,+","50.8",",,6,25,","30.6",",6,23,","","","147.6",",6","85.5",",,,6","","","0",",,,6","13.71",",6","19.13",",,,6","8.29",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-05","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","95.4","6","79.0",",6","18",",6","14",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","","","7.8",",6,09,+","","","0",",,6,31,+","35.6",",,6,21,","31.1",",6,25,","","","33.9",",6","151.3",",,,6","","","0",",,,6","19.79",",6","24.75",",,,6","14.83",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-06","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","229.1","6","133.7",",6","15",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","6",",6","","","","","","","11.1",",6,06,","","","0",",,6,30,+","28.4",",,6,14,","33.9",",6,21,+","","","4.2",",6","99.0",",,,6","","","0",",,,6","22.65",",6","27.67",",,,6","17.63",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-07","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","417.6","6","188.5",",6","11",",6","6",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","","","","","13.3",",6,30,","","","","","63.5",",,6,02,","34.4",",6,21,","0.0","6","0.0",",6","160.7",",,,6","","","","","24.41",",6","28.56",",,,6","20.27",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-08","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","574.5","6","156.9",",6","13",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","","","","","13.9",",6,31,+","","","","","77.2",",,6,04,","32.8",",6,10,+","0.3","6","0.3",",6","182.4",",,,6","","","","","23.38",",6","27.38",",,,6","19.39",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-09","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","686.7","6","112.2",",6","10",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","2",",6","","","","","","","11.7",",6,01,","","","0",",,6,30,+","59.2",",,6,29,","33.9",",6,09,","2.5","6","2.2",",6","115.9",",,,6","","","0",",,,6","22.00",",6","25.83",",,,6","18.17",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013737","1946-10","36.9033","-76.1922","9.1","NORFOLK INTERNATIONAL AIRPORT, VA US","","","716.3","6","29.6",",6","9",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","16",",6","0",",6","","","","","","","6.1",",6,02,","","","0",",,6,31,+","14.5",",,6,08,","28.9",",6,31,","56.1","6","53.6",",6","31.2",",,,6","","","0",",,,6","17.56",",6","22.03",",,,6","13.09",",,,6","","","","","","","","","","","","","","","","","","","","","",""
