"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00129435","1975-08","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","190.6","1,6","12","1,6","9","1,6","2","1,6","","","","","0","1,6","0","1,6","0","1,6","30","1,6","18","1,6","","","12.2","1,6,07,","","","","","92.7","1,,6,30,","36.7","1,6,13,","","","0.0","1,6","205.7","1,,,6","","","24.69","1,6","32.06","1,,,6","17.31","1,,,6"
"USC00129435","2011-01","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","0.0","7","0.0","1,7","9","2,7","2","2,7","0","2,7","","","","","1","1,7","29","1,7","18","1,7","0","1,7","0","1,7","","","-18.9","1,7,22,","","","","","13.7","2,,7,01,","15.0","1,7,01,","","","700.1","1,7","20.9","2,,,7","","","-5.01","1,7","-0.14","1,,,7","-9.87","1,,,7"
"USC00129435","2011-02","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","0.0","7","0.0","3,7","7","4,7","6","4,7","1","4,7","","","","","2","3,7","20","3,7","10","3,7","0","3,7","0","3,7","","","-21.7","3,7,11,+","","","","","35.6","4,,7,28,","18.3","3,7,18,","","","506.8","3,7","102.2","4,,,7","","","-1.94","3,7","3.20","3,,,7","-7.07","3,,,7"
"USC00129435","2011-03","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","0.0","7","0.0","5,7","10","1,7","6","1,7","0","1,7","","","","","0","5,7","18","5,7","0","5,7","4","5,7","0","5,7","","","-6.7","5,7,02,+","","","","","15.5","1,,7,05,","23.3","5,7,18,","","","333.1","5,7","55.1","1,,,7","","","5.52","5,7","11.47","5,,,7","-0.42","5,,,7"
"USC00129435","2011-04","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","","","16","5,7","10","5,7","2","5,7","","","","","","","","","","","","","","","","","","","","","","","27.9","5,,7,20,","","","","","","","131.4","5,,,7","","","","","","","",""
"USC00129435","2011-05","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","23.1",",7","19",",7","9",",7","2",",7","","","","","0",",7","0",",7","0",",7","17",",7","0",",7","","","1.1",",7,06,","","","","","50.5",",,7,26,","28.9",",7,25,+","","","89.3",",7","134.6",",,,7","","","16.20",",7","21.14",",,,7","11.26",",,,7"
"USC00129435","2011-06","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","114.5",",7","14",",7","7",",7","2",",7","","","","","0",",7","0",",7","0",",7","29",",7","4",",7","","","12.2",",7,14,+","","","","","72.9",",,7,21,","35.6",",7,08,","","","1.4",",7","145.0",",,,7","","","22.10",",7","27.21",",,,7","17.00",",,,7"
"USC00129435","2011-07","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","236.4",",7","8",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","11",",7","","","15.6",",7,05,","","","","","41.7",",,7,03,","40.0",",7,22,","0.0","7","0.0",",7","76.9",",,,7","","","25.96",",7","31.44",",,,7","20.48",",,,7"
"USC00129435","2011-08","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","139.2",",7","12",",7","7",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","4",",7","","","12.2",",7,17,","","","","","39.6",",,7,09,","35.6",",7,03,+","0.5","7","0.5",",7","130.7",",,,7","","","22.81",",7","28.70",",,,7","16.92",",,,7"
"USC00129435","2011-09","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","42.2","1,7","13","1,7","8","1,7","0","1,7","","","","","0","1,7","0","1,7","0","1,7","15","1,7","3","1,7","","","5.0","1,7,18,+","","","","","24.1","1,,7,26,","35.6","1,7,04,","61.0","7","60.5","1,7","93.1","1,,,7","","","17.70","1,7","23.03","1,,,7","12.38","1,,,7"
"USC00129435","2011-10","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","6.7","1,7","13",",7","5",",7","1",",7","","","","","0",",7","5",",7","0","1,7","9","1,7","0","1,7","","","-2.2",",7,31,+","","","","","43.2",",,7,20,","30.0","1,7,09,","260.5","7","199.5","1,7","76.3",",,,7","","","12.00","1,7","18.66","1,,,7","5.34",",,,7"
"USC00129435","2011-11","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","0.0",",7","15",",7","11",",7","1",",7","","","","","0",",7","8",",7","0",",7","1",",7","0",",7","","","-3.9",",7,12,+","","","","","36.8",",,7,30,","22.2",",7,15,","554.7","7","294.2",",7","160.8",",,,7","","","8.53",",7","13.37",",,,7","3.68",",,,7"
"USC00129435","2011-12","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","","","0.0","1,7","11",",7","9",",7","1",",7","","","","","0",",7","20",",7","3","1,7","0","1,7","0","1,7","","","-10.6",",7,11,+","","","","","40.6",",,7,15,","14.4","1,7,15,+","1032.5","7","477.8","1,7","103.2",",,,7","","","2.48","1,7","6.88","1,,,7","-1.92",",,,7"
"USC00129435","2012-01","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","0.0","7","0.0",",7","14",",7","8",",7","1",",7","7",",7","3",",7","1",",7","30",",7","6",",7","0",",7","0",",7","","","-21.1",",7,20,","127",",,7,15,+","114",",,7,13,","39.1",",,7,17,","15.0",",7,07,","1615.6","7","583.1",",7","104.7",",,,7","220",",,,7","-0.48",",7","5.20",",,,7","-6.15",",,,7"
"USC00129435","2012-02","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","0.0","7","0.0","1,7","13","1,7","7","1,7","0","1,7","","","","","0","1,7","26","1,7","2","1,7","0","1,7","0","1,7","","","-11.7","1,7,12,","","","","","9.4","1,,7,29,","13.9","1,7,02,+","2085.7","7","470.1","1,7","42.9","1,,,7","","","1.54","1,7","7.25","1,,,7","-4.16","1,,,7"
"USC00129435","2012-03","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","32.2","7","32.2",",7","13",",7","6",",7","0",",7","","","","","0",",7","10",",7","0",",7","18",",7","0",",7","","","-3.9",",7,06,+","","","","","18.3",",,7,24,","31.1",",7,22,","2262.6","7","176.9",",7","52.6",",,,7","","","13.67",",7","21.27",",,,7","6.06",",,,7"
"USC00129435","2012-04","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","37.8","7","5.6",",7","9",",7","8",",7","0",",7","0","2,7","0","2,7","0",",7","10",",7","0",",7","12",",7","0",",7","","","-3.3",",7,12,","0","2,,7,30,+","0","2,,7,30,+","11.9",",,7,16,","30.0",",7,05,+","2457.0","7","194.4",",7","55.1",",,,7","0","2,,,7","12.04",",7","20.52",",,,7","3.57",",,,7"
"USC00129435","2012-05","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","128.7","7","90.9",",7","6",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","7",",7","","","5.0",",7,12,+","0",",,7,31,+","0",",,7,31,+","19.3",",,7,02,","37.8",",7,24,","2481.7","7","24.7",",7","70.5",",,,7","0",",,,7","20.47",",7","28.92",",,,7","12.01",",,,7"
"USC00129435","2012-06","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","268.5","7","139.8",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","15",",7","","","7.2",",7,03,+","0",",,7,30,+","0",",,7,30,+","21.1",",,7,30,","39.4",",7,30,+","2486.6","7","4.9",",7","43.6",",,,7","0",",,,7","22.83",",7","31.86",",,,7","13.79",",,,7"
"USC00129435","2012-07","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","536.1","7","267.6","3,7","5","3,7","1","3,7","0","3,7","","","","","0","3,7","0","3,7","0","3,7","28","3,7","27","3,7","","","14.4","3,7,30,+","","","","","20.3","3,,7,20,","41.7","3,7,07,","0.0","7","0.0","3,7","24.3","3,,,7","","","27.89","3,7","36.09","3,,,7","19.69","3,,,7"
"USC00129435","2012-08","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","689.6","7","153.5",",7","11",",7","8",",7","3",",7","","","","","0",",7","0",",7","0",",7","31",",7","14",",7","","","10.6",",7,19,","","","","","57.2",",,7,05,","40.6",",7,02,","0.0","7","0.0",",7","183.3",",,,7","","","23.29",",7","31.53",",,,7","15.05",",,,7"
"USC00129435","2012-09","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","745.2","7","55.6",",7","11",",7","7",",7","3",",7","","","","","0",",7","0",",7","0",",7","28",",7","4",",7","","","1.1",",7,25,","","","","","35.1",",,7,19,","33.3",",7,05,","42.5","7","42.5",",7","138.1",",,,7","","","18.77",",7","26.26",",,,7","11.28",",,,7"
"USC00129435","2012-10","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","748.0","7","2.8",",7","16",",7","12",",7","1",",7","","","","","0",",7","7",",7","0",",7","10",",7","0",",7","","","-9.4",",7,09,","","","","","28.4",",,7,24,","26.7",",7,25,+","261.4","7","218.9",",7","130.4",",,,7","","","11.36",",7","18.01",",,,7","4.71",",,,7"
"USC00129435","2012-11","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","748.0","7","0.0",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","26",",7","0",",7","2",",7","0",",7","","","-9.4",",7,17,","0",",T,7,27,","0",",T,7,27,","12.4",",,7,12,","22.8",",7,11,","666.6","7","405.2",",7","25.1",",,,7","0",",T,,7","4.83",",7","11.85",",,,7","-2.20",",,,7"
"USC00129435","2012-12","40.4169","-86.9058","161.8","W LAFAYETTE SEW PLANT, IN US","748.0","7","0.0",",7","18",",7","9",",7","0",",7","5",",7","1",",7","0",",7","21",",7","2",",7","1",",7","0",",7","","","-11.1",",7,15,","76",",,Z,29,","58",",,7,27,","19.8",",,7,20,","21.7",",7,04,","1129.6","7","463.0",",7","73.0",",,,7","81",",,,7","3.40",",7","8.28",",,,7","-1.49",",,,7"
