"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1WACH0037","2016-03","47.597891","-120.664208","360.9","LEAVENWORTH 0.5 N, WA US","69.5","5,a,,N"
