"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SNM00048698","1965-06","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","18","4,S","8","4,S","2","4,S","","","","","","","","","","","","","51.1","4,,S,17,","","","182.9","4,,,S","","","","","",""
"SNM00048698","1981-10","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","11","4,S","8","4,S","1","4,S","","","","","0","5,S","26","5,S","7","5,S","","","50.0","4,,S,05,","33.0","5,S,25,+","104.5","4,,,S","","","31.58","5,,,S","",""
"SNM00048698","1981-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","15","5,S","15","5,S","5","5,S","","","","","","","","","","","","","210.1","5,,S,17,","","","469.7","5,,,S","","","","","",""
"SNM00048698","1982-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","17","5,S","14","5,S","5","5,S","","","","","","","","","","","","","109.0","5,,S,22,","","","403.0","5,,,S","","","","","",""
"SNM00048698","1983-01","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","14","4,S","10","4,S","3","4,S","","","","","","","","","","","","","42.9","4,,S,24,","","","179.6","4,,,S","","","","","",""
"SNM00048698","1983-12","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","13","5,S","10","5,S","3","5,S","","","","","","","","","","","","","164.1","5,,S,26,","","","347.4","5,,,S","","","","","",""
"SNM00048698","1984-04","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","15","4,S","9","4,S","1","4,S","","","","","","","","","","","","","39.1","4,,S,30,","","","153.0","4,,,S","","","","","",""
"SNM00048698","1984-05","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","12","4,S","9","4,S","3","4,S","","","","","","","","","","","","","46.0","4,,S,03,","","","182.2","4,,,S","","","","","",""
"SNM00048698","1984-07","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","10","2,S","6","2,S","2","2,S","","","","","","","","","","","","","49.0","2,,S,19,","","","118.6","2,,,S","","","","","",""
"SNM00048698","1984-10","1.35","103.994","6.7","SINGAPORE CHANGI INTERNATIONAL, SN","11","2,S","9","2,S","3","2,S","","","","","","","","","","","","","47.0","2,,S,29,","","","171.4","2,,,S","","","","","",""
