"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COLR0427","2001-06","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","4","5,N","2","5,N","0","5,N","0","5,N","0","5,N","0","5,,N,30,+","0","5,,N,30,+","6.6","5,,N,14,","12.0","5,,,N","0","5,,,N"
"US1COLR0427","2001-07","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","6",",N","4",",N","0",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","8.6",",,N,13,","18.5",",,,N","0",",,,N"
"US1COLR0427","2001-09","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","8","3,N","2","3,N","0","3,N","0","3,N","0","3,N","0","3,,N,30,+","0","3,,N,30,+","8.9","3,,N,08,","20.6","3,,,N","0","3,,,N"
"US1COLR0427","2002-06","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","5","3,N","3","3,N","0","3,N","0","3,N","0","3,N","0","3,,N,30,+","0","3,,N,30,+","13.7","3,,N,04,","21.9","3,,,N","0","3,,,N"
"US1COLR0427","2002-07","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","2","2,N","1","2,N","0","2,N","0","2,N","0","2,N","0","2,,N,31,+","0","2,,N,31,+","3.0","2,,N,22,","4.3","2,,,N","0","2,,,N"
"US1COLR0427","2002-08","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","7","1,N","1","1,N","0","1,N","0","1,N","0","1,N","0","1,,N,31,+","0","1,,N,31,+","2.8","1,,N,27,","7.6","1,,,N","0","1,,,N"
"US1COLR0427","2002-09","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","5","3,N","4","3,N","0","3,N","0","3,N","0","3,N","0","3,,N,30,+","0","3,,N,30,+","12.2","3,,N,12,","29.0","3,,,N","0","3,,,N"
"US1COLR0427","2003-05","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","6","3,N","3","3,N","0","3,N","0","3,N","0","3,N","0","3,,N,31,+","0","3,,N,31,+","24.1","3,,N,10,","53.4","3,,,N","0","3,,,N"
"US1COLR0427","2003-06","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","9","5,N","4","5,N","0","5,N","0","5,N","0","5,N","0","5,,N,30,+","0","5,,N,30,+","7.6","5,,N,07,","22.7","5,,,N","0","5,,,N"
"US1COLR0427","2003-07","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","1",",N","1",",N","0",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","3.6",",,N,19,","3.6",",,,N","0",",,,N"
"US1COLR0427","2003-08","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","3","1,N","3","1,N","0","1,N","0","1,N","0","1,N","0","1,,N,31,+","0","1,,N,31,+","22.1","1,,N,30,","46.3","1,,,N","0","1,,,N"
"US1COLR0427","2003-09","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","2","1,N","0","1,N","0","1,N","0","1,N","0","1,N","0","1,,N,30,+","0","1,,N,30,+","2.3","1,,N,18,","3.6","1,,,N","0","1,,,N"
"US1COLR0427","2004-05","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","9",",N","5",",N","0",",N","0",",N","0",",N","0",",,N,31,+","0",",,N,31,+","13.0",",,N,13,","34.6",",,,N","0",",,,N"
"US1COLR0427","2004-06","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","14","5,N","4","5,N","0","5,N","0","5,N","0","5,N","0","5,,N,30,+","0","5,,N,30,+","8.6","5,,N,17,","28.5","5,,,N","0","5,,,N"
"US1COLR0427","2004-07","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","11","1,N","3","1,N","0","1,N","0","1,N","0","1,N","0","1,,N,31,+","0","1,,N,31,+","8.9","1,,N,23,","20.0","1,,,N","0","1,,,N"
"US1COLR0427","2004-08","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","7","1,N","4","1,N","1","1,N","0","1,N","0","1,N","0","1,,N,31,+","0","1,,N,31,+","29.5","1,,N,19,","56.6","1,,,N","0","1,,,N"
"US1COLR0427","2004-09","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","6","5,N","3","5,N","0","5,N","0","5,N","0","5,N","0","5,,N,30,+","0","5,,N,30,+","13.5","5,,N,22,","31.0","5,,,N","0","5,,,N"
"US1COLR0427","2004-10","40.5661","-105.0408","1499.0","SPRING CREEK P, CO US","5","2,N","3","2,N","0","2,N","0","2,N","0","2,N","0","2,,N,31,+","0","2,,N,31,+","25.1","2,,N,01,","36.8","2,,,N","0","2,,,N"
