"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ISFK","1985-07","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","112.8","2,U","0","1,U","0","1,U","0","1,U","30","1,U","6","1,U","7.7","1,U,31,","34.3","1,U,09,","4.7","","4.7","1,U","22.04","2,U","29.54","1,,,U","14.54","1,,,U"
"USR0000ISFK","1985-08","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","10.6",",U","0",",U","0",",U","0",",U","21",",U","0",",U","4.5",",U,13,+","31.9",",U,24,","100.9","","96.2",",U","15.57",",U","22.50",",,,U","8.64",",,,U"
"USR0000ISFK","1986-07","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","199.0",",U","0",",U","0",",U","0",",U","28",",U","18",",U","2.6",",U,04,","38.6",",U,31,+","17.7","","17.7",",U","24.18",",U","32.17",",,,U","16.18",",,,U"
"USR0000ISFK","1986-08","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","","","0","5,U","0","5,U","","","","","","","3.7","5,U,05,","","","","","","","","","","","10.80","5,,,U"
"USR0000ISFK","1987-08","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","19.8",",U","0",",U","0",",U","0",",U","23",",U","0",",U","4.1",",U,16,","31.9",",U,31,","","","62.0",",U","16.97",",U","24.41",",,,U","9.53",",,,U"
"USR0000ISFK","1987-09","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","12.4",",U","0",",U","2",",U","0",",U","20",",U","0",",U","-1.0",",U,16,","31.2",",U,01,","","","111.4",",U","15.03",",U","22.72",",,,U","7.34",",,,U"
"USR0000ISFK","1987-10","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","0.0","1,U","0","1,U","8","1,U","0","1,U","6","1,U","0","1,U","-3.3","1,U,16,","26.5","1,U,02,","","","243.9","1,U","10.20","1,U","17.40","1,,,U","3.01","1,,,U"
"USR0000ISFK","1987-11","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","0.0","1,U","0",",U","21",",U","4","1,U","0","1,U","0","1,U","-10.4",",U,17,","13.6","1,U,05,","","","527.8","1,U","0.04","1,U","4.00","1,,,U","-3.91",",,,U"
"USR0000ISFK","1988-05","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","0.0",",U","0",",U","7",",U","0",",U","8",",U","0",",U","-5.7",",U,01,","26.1",",U,12,","","","303.5",",U","8.54",",U","14.57",",,,U","2.52",",,,U"
"USR0000ISFK","1988-06","45.2625","-115.5083","1645.9","SOUTH FORK IDAHO, ID US","33.4",",U","0",",U","0",",U","0",",U","16",",U","1",",U","1.8",",U,29,+","32.3",",U,22,","","","125.8",",U","15.25",",U","22.23",",,,U","8.27",",,,U"
