"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1TNSR0074","2015-06","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","105.1",",a,,N"
"US1TNSR0074","2015-08","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","64.8","4,a,,N"
"US1TNSR0074","2016-05","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","164.6","3,a,,N"
"US1TNSR0074","2016-09","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","63.9","4,a,,N"
"US1TNSR0074","2016-12","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","155.2","4,a,,N"
"US1TNSR0074","2019-02","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","307.9","3,a,,N"
"US1TNSR0074","2019-05","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","72.1","2,a,,N"
"US1TNSR0074","2019-06","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","332.0","5,a,,N"
"US1TNSR0074","2019-10","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","117.4","5,a,,N"
"US1TNSR0074","2020-03","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","234.6","4,a,,N"
"US1TNSR0074","2020-08","36.40483","-86.44059","172.5","GALLATIN 1.9 NNE, TN US","174.8","1,a,,N"
