"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00201429","1915-06","42.25","-85.033333","270.7","CERESCO, MI US","","","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","21.6",",,6,16,","","","","","","","51.8",",,,6","","","","","","","",""
"USC00201429","1915-09","42.25","-85.033333","270.7","CERESCO, MI US","","","","","8",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","45.7",",,6,10,","","","","","","","170.1",",,,6","","","","","","","",""
"USC00201429","1915-10","42.25","-85.033333","270.7","CERESCO, MI US","","","","","4","3,6","4","3,6","0","3,6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","5.1","3,,6,08,+","","","","","","","16.5","3,,,6","0",",,,6","","","","","",""
"USC00201429","1915-11","42.25","-85.033333","270.7","CERESCO, MI US","","","","","12","2,6","10","2,6","0","2,6","6","3,6","4","1,6","","","","","","","","","","","","","","","51","3,,6,30,","25","1,,6,30,+","12.7","2,,6,19,+","","","","","","","63.3","2,,,6","126","1,,,6","","","","","",""
"USC00201429","1915-12","42.25","-85.033333","270.7","CERESCO, MI US","","","","","","","","","","","","","4","3,6","","","","","","","","","","","","","","","","","102","3,,6,25,","","","","","","","","","","","186","3,,,6","","","","","",""
"USC00201429","1916-01","42.25","-85.033333","270.7","CERESCO, MI US","","","","","","","","","","","8","1,6","0",",6","","","","","","","","","","","","","","","51","1,,6,19,+","20",",,6,13,","","","","","","","","","","","59",",,,6","","","","","",""
"USC00201429","1916-02","42.25","-85.033333","270.7","CERESCO, MI US","","","","","8",",6","2",",6","0",",6","12","1,6","","","","","","","","","","","","","","","","","76","1,,6,09,+","","","5.1",",,6,05,","","","","","","","12.2",",,,6","","","","","","","",""
"USC00201429","1916-03","42.25","-85.033333","270.7","CERESCO, MI US","","","","","10","1,6","10","1,6","0","1,6","9",",6","3",",6","","","","","","","","","","","","","","","102",",,6,23,+","102",",,6,22,","10.2","1,,6,22,","","","","","","","50.1","1,,,6","197",",,,6","","","","","",""
"USC00201429","1916-04","42.25","-85.033333","270.7","CERESCO, MI US","","","","","8",",6","5",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","0",",,6,30,+","25",",,6,29,","12.7",",,6,19,","","","","","","","32.5",",,,6","25",",,,6","","","","","",""
"USC00201429","1916-05","42.25","-85.033333","270.7","CERESCO, MI US","","","","","10",",6","8",",6","0",",6","0","3,6","0","2,6","","","","","","","","","","","","","","","0","3,,6,31,+","0","2,,6,31,+","15.2",",,6,29,+","","","","","","","60.0",",,,6","0","2,,,6","","","","","",""
"USC00201429","1916-06","42.25","-85.033333","270.7","CERESCO, MI US","","","","","10",",6","9",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","57.2",",,6,24,","","","","","","","142.2",",,,6","0",",,,6","","","","","",""
"USC00201429","1916-07","42.25","-85.033333","270.7","CERESCO, MI US","","","","","2",",6","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","0.5",",,6,23,+","","","","","","","1.0",",,,6","0",",,,6","","","","","",""
"USC00201429","1916-08","42.25","-85.033333","270.7","CERESCO, MI US","","","","","7",",6","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","31.8",",,6,05,","","","","","","","49.0",",,,6","0",",,,6","","","","","",""
"USC00201429","1916-09","42.25","-85.033333","270.7","CERESCO, MI US","","","","","9",",6","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","40.6",",,6,27,","","","","","","","66.9",",,,6","0",",,,6","","","","","",""
"USC00201429","1916-10","42.25","-85.033333","270.7","CERESCO, MI US","","","","","10",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","20.6",",,6,19,","","","","","","","51.3",",,,6","0",",,,6","","","","","",""
"USC00201429","1916-11","42.25","-85.033333","270.7","CERESCO, MI US","","","","","9",",6","4",",6","0",",6","1",",6","1",",6","","","","","","","","","","","","","","","51",",,6,24,","38",",,6,24,","15.0",",,6,23,","","","","","","","30.8",",,,6","46",",,,6","","","","","",""
"USC00201429","1916-12","42.25","-85.033333","270.7","CERESCO, MI US","","","","","12","2,6","4","2,6","0","2,6","21",",6","1",",6","","","","","","","","","","","","","","","51",",,6,25,+","38",",,6,24,","12.7","2,,6,08,","","","","","","","30.4","2,,,6","50",",,,6","","","","","",""
"USC00201429","1917-01","42.25","-85.033333","270.7","CERESCO, MI US","","","","","5","1,6","3","1,6","0","1,6","18","2,6","2",",6","","","","","","","","","","","","","","","254","2,,6,24,+","152",",,6,13,","15.2","1,,6,13,","","","","","","","36.8","1,,,6","275",",,,6","","","","","",""
"USC00201429","1917-02","42.25","-85.033333","270.7","CERESCO, MI US","","","","","5",",6","2",",6","0",",6","15",",6","4",",6","","","","","","","","","","","","","","","127",",,6,16,+","51",",,6,04,","2.5",",,6,19,+","","","","","","","8.9",",,,6","126",",,,6","","","","","",""
"USC00201429","1917-03","42.25","-85.033333","270.7","CERESCO, MI US","","","","","10",",6","5",",6","0",",6","0","2,6","0","1,6","","","","","","","","","","","","","","","0","2,T,6,18,+","0","1,T,6,29,+","16.0",",,6,27,","","","","","","","41.5",",,,6","0","1,T,,6","","","","","",""
"USC00201429","1917-04","42.25","-85.033333","270.7","CERESCO, MI US","","","","","10",",6","7",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",T,6,14,+","34.5",",,6,05,","","","","","","","84.0",",,,6","0",",T,,6","","","","","",""
"USC00201429","1917-05","42.25","-85.033333","270.7","CERESCO, MI US","","","","","9",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","0",",T,6,23,","15.2",",,6,22,","","","","","","","49.7",",,,6","0",",T,,6","","","","","",""
"USC00201429","1917-06","42.25","-85.033333","270.7","CERESCO, MI US","","","","","12",",6","5",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0",",,6,30,+","61.0",",,6,23,","","","","","","","158.1",",,,6","0",",,,6","","","","","",""
"USC00201429","1917-07","42.25","-85.033333","270.7","CERESCO, MI US","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","12.7",",,6,21,","","","","","","","25.2",",,,6","","","","","","","",""
"USC00201429","1917-08","42.25","-85.033333","270.7","CERESCO, MI US","","","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","14.5",",,6,12,","","","","","","","46.3",",,,6","","","","","","","",""
"USC00201429","1917-09","42.25","-85.033333","270.7","CERESCO, MI US","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","46.2",",,6,06,","","","","","","","84.2",",,,6","","","","","","","",""
"USC00201429","1917-10","42.25","-85.033333","270.7","CERESCO, MI US","","","","","17",",6","16",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","17.3",",,6,17,","","","","","","","132.6",",,,6","","","","","","","",""
"USC00201429","1917-11","42.25","-85.033333","270.7","CERESCO, MI US","","","","","5",",6","0",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","30",",,6,27,","2.0",",,6,21,","","","","","","","4.4",",,,6","30",",,,6","","","","","",""
"USC00201429","1917-12","42.25","-85.033333","270.7","CERESCO, MI US","","","","","7",",6","3",",6","0",",6","14","4,6","2",",6","","","","","","","","","","","","","","","203","4,,6,17,+","89",",,6,08,","7.6",",,6,08,","","","","","","","19.8",",,,6","205",",,,6","","","","","",""
"USC00201429","1918-01","42.25","-85.033333","270.7","CERESCO, MI US","","","","","10","1,6","8","1,6","0","1,6","29","2,6","7","1,6","","","","","","","","","","","","","","","686","2,,6,27,","119","1,,6,12,","13.2","1,,6,28,","","","","","","","44.7","1,,,6","634","1,,,6","","","","","",""
