"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00044259","1906-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","343.9",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","28",",6","","","","","14.4",",6,16,","","","","","1.0",",,6,30,","42.8",",6,30,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.0",",,,6","","","29.80",",6","38.37",",,,6","21.22",",,,6","",""
"USC00044259","1906-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","192.8","1,6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","22","1,6","","","","","4.4",",6,23,+","","","","","0.0",",T,6,29,+","42.8","1,6,02,","","","7.2","6","","","","","7.2","1,6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","","","24.68","1,6","34.36","1,,,6","15.01",",,,6","",""
"USC00044259","1906-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","61.0",",6","5",",6","3",",6","0",",6","","","","","0",",6","4",",6","0",",6","18",",6","7",",6","","","","","-2.2",",6,22,","","","","","4.6",",,6,24,","36.7",",6,11,","","","130.5","6","","","","","123.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","15.3",",,,6","","","16.26",",6","24.45",",,,6","8.07",",,,6","",""
"USC00044259","1906-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","0.0",",6","7",",6","5",",6","0",",6","","","","","0",",6","1",",6","0",",6","12",",6","0",",6","","","","","0.0",",6,16,","","","","","14.0",",,6,02,","27.2",",6,24,+","","","298.8","6","","","","","168.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","48.1",",,,6","","","12.90",",6","20.02",",,,6","5.79",",,,6","",""
"USC00044259","1907-01","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","0.0","6","0.0",",6","3",",6","2",",6","0",",6","","","","","0",",6","4",",6","0",",6","11",",6","0",",6","","","","","-1.1",",6,04,+","","","","","7.6",",,6,30,","26.7",",6,22,","","","509.9","6","","","","","211.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","15.0",",,,6","","","11.52",",6","18.86",",,,6","4.19",",,,6","",""
"USC00044259","1907-02","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","23.3","6","23.3",",6","","","","","","","","","","","0",",6","0",",6","0",",6","26",",6","1",",6","","","","","3.3",",6,27,","","","","","","","32.2",",6,09,","","","540.3","6","","","","","30.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.08",",6","26.57",",,,6","9.59",",,,6","",""
"USC00044259","1907-03","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","48.0","6","24.7",",6","","","","","","","","","","","0",",6","0",",6","0",",6","26",",6","3",",6","","","","","3.9",",6,26,+","","","","","","","34.4",",6,31,","","","615.7","6","","","","","75.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.70",",6","24.30",",,,6","9.09",",,,6","",""
"USC00044259","1907-04","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","197.1","6","149.1",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","12",",6","","","","","8.3",",6,21,","","","","","0.0",",,6,30,+","39.4",",6,09,","","","617.4","6","","","","","1.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","23.25",",6","31.07",",,,6","15.43",",,,6","",""
"USC00044259","1907-05","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","410.7","6","213.6",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","12.8",",6,13,","","","","","1.3",",,6,26,","38.9",",6,19,","","","617.4","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,,6","","","25.22",",6","32.94",",,,6","17.51",",,,6","",""
"USC00044259","1907-06","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","723.8","6","313.1",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","22",",6","","","","","12.8",",6,16,","","","","","0.0",",,6,30,+","47.2",",6,30,","","","617.4","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","28.77",",6","37.00",",,,6","20.54",",,,6","",""
"USC00044259","1907-07","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","1188.9","6","465.1",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","","","17.8",",6,19,","","","","","0.0",",,6,31,+","48.9",",6,05,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","33.34",",6","41.41",",,,6","25.26",",,,6","",""
"USC00044259","1907-08","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","1596.9","6","408.0","2,6","","","","","","","","","","","0","2,6","0","2,6","0","2,6","29","2,6","29","2,6","","","","","18.3","2,6,31,+","","","","","","","44.4","2,6,08,","","","0.0","6","","","","","0.0","2,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.40","2,6","40.19","2,,,6","24.62","2,,,6","",""
"USC00044259","1907-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","1933.6","6","336.7",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","29",",6","","","","","13.9",",6,18,","","","","","0.0",",,6,30,+","45.6",",6,09,+","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","29.56",",6","38.52",",,,6","20.59",",,,6","",""
"USC00044259","1907-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2096.9","6","163.3",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","13.3",",6,29,+","","","","","17.0",",,6,17,","38.3",",6,11,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","40.6",",,,6","","","23.60",",6","30.54",",,,6","16.66",",,,6","",""
"USC00044259","1907-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2140.8","6","43.9",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","","","2.8",",6,18,+","","","","","0.8",",,6,15,","33.3",",6,05,","","","46.7","6","","","","","46.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,,6","","","18.24",",6","27.20",",,,6","9.28",",,,6","",""
"USC00044259","1907-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2142.2","6","1.4",",6","","","","","","","","","","","0",",6","3",",6","0",",6","26",",6","0",",6","","","","","-1.1",",6,11,","","","","","","","29.4",",6,02,","","","192.2","6","","","","","145.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.68",",6","23.30",",,,6","4.07",",,,6","",""
"USC00044259","1908-01","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","0.0","6","0.0",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","18",",6","0",",6","","","","","1.1",",6,08,","","","0",",,6,31,+","9.4",",,6,29,","27.8",",6,10,","","","356.9","6","","","","","164.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","24.2",",,,6","0",",,,6","13.02",",6","21.39",",,,6","4.65",",,,6","",""
"USC00044259","1908-02","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","3.9","6","3.9",",6","4",",6","2",",6","0",",6","","","","","0",",6","2",",6","0",",6","16",",6","0",",6","","","","","-1.1",",6,17,+","","","","","10.2",",,6,03,","30.6",",6,26,","","","494.3","6","","","","","137.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","14.5",",,,6","","","13.73",",6","21.40",",,,6","6.06",",,,6","",""
"USC00044259","1908-03","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","58.1","6","54.2","1,6","","","","","","","","","","","0",",6","0",",6","0","1,6","28","1,6","6","1,6","","","","","2.8",",6,08,","","","","","","","33.9","1,6,17,+","","","533.0","6","","","","","38.7","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.91","1,6","27.30","1,,,6","10.53",",,,6","",""
"USC00044259","1908-04","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","215.6","6","157.5",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","","","7.2",",6,08,","","","","","","","39.4",",6,28,","","","534.2","6","","","","","1.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.55",",6","31.88",",,,6","15.21",",,,6","",""
"USC00044259","1908-05","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","401.7","6","186.1","1,6","","","","","","","","","","","0",",6","0",",6","0","1,6","30","1,6","18","1,6","","","","","8.9",",6,03,","","","","","","","37.8","1,6,23,","","","536.1","6","","","","","1.9","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.55","1,6","32.41","1,,,6","16.68",",,,6","",""
"USC00044259","1908-06","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","744.7","6","343.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","27",",6","","","","","13.9",",6,03,","","","","","","","44.4",",6,30,+","","","536.1","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.77",",6","38.24",",,,6","21.29",",,,6","",""
"USC00044259","1908-07","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","1242.6","6","497.9",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","","","20.0",",6,02,","","","","","0.0",",T,6,31,+","45.6",",6,08,+","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,6","","","34.39",",6","42.20",",,,6","26.58",",,,6","",""
"USC00044259","1908-08","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","1687.4","6","444.8",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","","","17.2",",6,31,+","","","","","11.4",",,6,09,","44.4",",6,19,+","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","11.4",",,,6","","","32.68",",6","40.77",",,,6","24.59",",,,6","",""
"USC00044259","1908-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","1998.7","6","311.3","1,6","","","","","","","","","","","0",",6","0",",6","0","1,6","29","1,6","26","1,6","","","","","15.0",",6,28,","","","","","","","43.3","1,6,05,","","","0.0","6","","","","","0.0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.07","1,6","37.10","1,,,6","21.03",",,,6","",""
"USC00044259","1908-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2096.3","6","97.6","2,6","0",",6","0",",6","0",",6","","","","","0","2,6","0","2,6","0","2,6","29","2,6","11","2,6","","","","","4.4","2,6,24,","","","","","0.0",",,6,31,+","40.6","2,6,10,+","","","9.8","6","","","","","9.8","2,6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","21.36","2,6","30.73","2,,,6","11.99","2,,,6","",""
"USC00044259","1908-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2148.5","6","52.2",",6","","","","","","","","","","","0",",6","2",",6","0",",6","25",",6","5",",6","","","","","-0.6",",6,30,","","","","","","","35.6",",6,04,","","","54.8","6","","","","","45.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.57",",6","27.35",",,,6","9.79",",,,6","",""
"USC00044259","1908-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","2148.5","6","0.0",",6","","","","","","","","","","","0",",6","9",",6","0",",6","17",",6","0",",6","","","","","-3.3",",6,20,","","","","","","","26.1",",6,25,","","","250.3","6","","","","","195.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.03",",6","20.78",",,,6","3.27",",,,6","",""
"USC00044259","1909-01","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","","","1.7",",6,12,+","","","","","4.6",",,6,26,","28.3",",6,17,","","","395.4","6","","","","","145.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","7.1",",,,6","","","13.65",",6","22.03",",,,6","5.27",",,,6","",""
"USC00044259","1909-02","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","0.0","6","0.0",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","16",",6","0",",6","","","","","0.6",",6,24,","","","","","3.3",",,6,03,","27.2",",6,17,","","","506.9","6","","","","","111.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","7.4",",,,6","","","14.35",",6","22.28",",,,6","6.43",",,,6","",""
"USC00044259","1909-03","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","8.1","6","8.1",",6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","","","3.3",",6,24,","","","","","10.2",",,6,22,","29.4",",6,31,","","","568.5","6","","","","","61.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","11.5",",,,6","","","16.61",",6","23.71",",,,6","9.51",",,,6","",""
"USC00044259","1909-04","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","131.3","6","123.2",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","","","7.2",",6,10,","","","","","0.0",",,6,30,+","38.3",",6,26,","","","568.8","6","","","","","0.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","22.43",",6","30.78",",,,6","14.08",",,,6","",""
"USC00044259","1909-06","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","380.9",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","29",",6","","","","","18.3",",6,19,+","","","","","0.0",",,6,30,+","45.6",",6,30,","","","","","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","31.03",",6","39.28",",,,6","22.78",",,,6","",""
"USC00044259","1909-07","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","459.0",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","","","18.3",",6,07,","","","","","0.0",",,6,31,+","46.7",",6,01,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","33.14",",6","41.36",",,,6","24.91",",,,6","",""
"USC00044259","1909-08","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","423.0","2,6","3",",6","2",",6","0",",6","","","","","0","2,6","0","2,6","0","2,6","29","2,6","28","2,6","","","","","22.2","2,6,26,","","","","","15.2",",,6,16,","45.0","2,6,11,","","","0.0","6","","","","","0.0","2,6","","","","","","","","","","","","","","","","","","","","","","","","","22.1",",,,6","","","32.92","2,6","39.92","2,,,6","25.91","2,,,6","",""
"USC00044259","1909-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","318.9",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","28",",6","","","","","14.4",",6,30,","","","","","23.9",",,6,28,","42.2",",6,09,","","","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","28.5",",,,6","","","28.96",",6","37.39",",,,6","20.54",",,,6","",""
"USC00044259","1909-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","168.6",",6","0",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","","","7.2",",6,31,","","","","","0.0",",,6,31,+","38.9",",6,23,","","","0.8","6","","","","","0.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","","","23.75",",6","32.83",",,,6","14.66",",,,6","",""
"USC00044259","1909-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","23.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","1",",6","0",",6","27",",6","3",",6","","","","","0.0",",6,18,","","","","","5.1",",,6,26,","35.6",",6,02,","","","76.0","6","","","","","75.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,,6","","","16.59",",6","25.95",",,,6","7.24",",,,6","",""
"USC00044259","1909-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","","","0.0",",6","4",",6","3",",6","0",",6","","","","","0",",6","9",",6","0",",6","5",",6","0",",6","","","","","-4.4",",6,19,+","","","","","12.2",",,6,21,","23.9",",6,02,","","","337.2","6","","","","","261.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","21.8",",,,6","","","9.91",",6","17.43",",,,6","2.38",",,,6","",""
"USC00044259","1910-01","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","","","0",",6","9",",6","0",",6","11",",6","0",",6","","","","","-5.0",",6,06,","","","","","6.9",",,6,01,","27.8",",6,29,","","","560.2","6","","","","","223.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","12.0",",,,6","","","11.14",",6","19.57",",,,6","2.71",",,,6","",""
